Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,34
RunStateStart,34
RunStateEnd,56
LeftMoveStart,72
JumpStart,89
JumpEnd,102
StompKillGoomba,102
JumpStart,105
RightMoveStart,110
RightMoveEnd,122
JumpEnd,130
RightMoveStart,133
BlockCoinDestroy,148
JumpStart,163
JumpEnd,171
BlockPowerDestroy,180
LeftMoveEnd,184
JumpStart,195
RightMoveEnd,195
BlockCoinDestroy,198
JumpEnd,203
JumpStart,213
JumpEnd,221
JumpStart,234
LeftMoveStart,239
LargeStateStart,240
LittleStateEnd,240
RightMoveEnd,261
JumpEnd,268
LeftMoveStart,268
RightMoveStart,273
LeftMoveStart,282
JumpStart,287
JumpEnd,293
LeftMoveEnd,299
JumpStart,321
JumpEnd,327
JumpStart,332
LeftMoveEnd,332
BlockCoinDestroy,333
RightMoveStart,336
JumpEnd,342
LeftMoveStart,347
JumpStart,349
JumpEnd,355
RightMoveStart,363
JumpStart,376
JumpEnd,389
JumpStart,407
RightMoveEnd,409
JumpEnd,419
RightMoveEnd,421
JumpStart,422
LeftMoveEnd,425
LeftMoveEnd,432
JumpEnd,437
StompKillGoomba,443
JumpStart,448
RightMoveStart,456
JumpEnd,472
RightMoveEnd,477
StompKillGoomba,477
StompKillGoomba,486
LeftMoveStart,504
RightMoveStart,516
JumpStart,535
RightMoveStart,547
RightMoveStart,549
RightMoveStart,551
JumpEnd,552
RightMoveEnd,552
RightMoveEnd,554
JumpStart,556
RightMoveStart,563
JumpEnd,566
DuckStart,575
RightMoveEnd,579
DuckEnd,582
RightMoveStart,587
RightMoveEnd,595
RightMoveEnd,595
RightMoveEnd,606
JumpStart,627
JumpEnd,642
JumpStart,656
JumpEnd,662
BlockPowerDestroy,665
LeftMoveEnd,670
LeftMoveStart,671
JumpStart,681
JumpEnd,687
RightMoveEnd,694
JumpStart,696
RightMoveStart,701
LargeStateEnd,702
JumpEnd,730
JumpStart,734
RightMoveStart,743
JumpEnd,744
JumpStart,754
JumpEnd,764
RunStateStart,769
RunStateEnd,772
JumpStart,790
JumpEnd,804
LeftMoveStart,822
RunStateStart,823
RunStateEnd,825
RunStateStart,828
RunStateEnd,831
RunStateStart,833
RunStateEnd,836
RightMoveEnd,839
RightMoveStart,850
RunStateStart,853
RunStateEnd,855
FireKillGreenKoopa,857
RightMoveEnd,863
LeftMoveEnd,867
RunStateStart,870
RunStateEnd,873
LeftMoveStart,885
RightMoveStart,894
BlockPowerDestroy,897
JumpStart,898
LeftMoveStart,903
JumpEnd,908
JumpStart,913
JumpEnd,919
RightMoveStart,924
LeftMoveStart,937
LeftMoveEnd,941
RightMoveEnd,946
RightMoveStart,949
JumpStart,954
LeftMoveEnd,956
LeftMoveStart,959
JumpEnd,960
RightMoveEnd,966
RightMoveStart,972
RightMoveEnd,973
RightMoveStart,977
LeftMoveEnd,982
RightMoveEnd,983
LeftMoveEnd,992
LeftMoveEnd,993
RightMoveEnd,997
BlockCoinDestroy,1000
JumpStart,1001
JumpEnd,1007
RightMoveEnd,1014
RightMoveStart,1015
JumpStart,1016
JumpEnd,1022
BlockCoinDestroy,1024
BlockCoinDestroy,1034
JumpStart,1040
JumpEnd,1046
BlockCoinDestroy,1048
JumpStart,1050
JumpEnd,1056
JumpStart,1064
JumpEnd,1070
LeftMoveStart,1070
JumpStart,1076
JumpEnd,1092
BlockPowerDestroy,1093
JumpStart,1095
LeftMoveStart,1103
JumpEnd,1105
