Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,74
RightMoveEnd,86
LeftMoveStart,108
RightMoveEnd,114
RightMoveStart,123
LeftMoveEnd,126
RunStateStart,142
LittleStateStart,156
StartLevel,156
LeftMoveStart,169
RightMoveEnd,182
RightMoveStart,183
LeftMoveStart,190
RightMoveEnd,195
RunStateStart,196
LeftMoveEnd,199
RightMoveStart,202
RightMoveStart,205
JumpStart,213
RightMoveStart,221
JumpEnd,223
RightMoveEnd,235
RunStateEnd,235
RightMoveStart,246
LeftMoveEnd,247
LeftMoveEnd,250
JumpStart,252
RightMoveStart,253
RightMoveStart,255
RightMoveEnd,261
JumpEnd,264
RightMoveEnd,264
RightMoveStart,268
RightMoveEnd,272
JumpStart,276
JumpEnd,292
LeftMoveStart,292
RightMoveEnd,293
JumpEnd,294
JumpStart,294
RightMoveEnd,299
RunStateEnd,303
StartLevel,305
JumpStart,308
RightMoveStart,308
LeftMoveStart,309
RightMoveStart,310
RightMoveStart,312
RightMoveEnd,313
JumpEnd,320
RightMoveStart,329
StompKillGreenKoopa,329
RightMoveStart,332
JumpStart,333
StompKillBulletBill,337
JumpStart,341
LeftMoveEnd,345
RightMoveEnd,349
JumpEnd,356
RightMoveEnd,363
JumpEnd,366
LeftMoveStart,373
JumpStart,376
UnleashShell,381
JumpStart,384
JumpEnd,390
LeftMoveStart,392
RightMoveEnd,393
RightMoveStart,401
RightMoveStart,402
JumpEnd,409
JumpStart,410
JumpEnd,424
RightMoveStart,424
LeftMoveEnd,428
JumpStart,432
RightMoveStart,442
LeftMoveStart,443
LittleStateEnd,443
RightMoveEnd,446
JumpEnd,448
RightMoveStart,457
JumpStart,461
RightMoveEnd,461
RightMoveEnd,464
LeftMoveEnd,465
JumpEnd,477
JumpStart,482
LeftMoveStart,483
JumpEnd,498
RightMoveEnd,508
RunStateStart,514
RightMoveEnd,515
RightMoveStart,518
RightMoveEnd,521
LeftMoveEnd,523
JumpStart,525
RunStateEnd,535
JumpEnd,541
LeftMoveStart,544
RunStateStart,545
JumpStart,550
LeftMoveEnd,557
RunStateEnd,563
RunStateStart,564
JumpEnd,566
RightMoveStart,571
JumpStart,574
JumpStart,579
JumpEnd,592
RunStateEnd,593
JumpEnd,595
LeftMoveEnd,602
RightMoveEnd,604
RightMoveStart,606
JumpStart,623
LeftMoveEnd,631
LeftMoveStart,635
RightMoveEnd,635
JumpEnd,637
RightMoveStart,645
LittleStateEnd,647
LittleStateStart,651
RightMoveEnd,655
LittleStateStart,665
StartLevel,665
RightMoveEnd,669
RightMoveEnd,686
RightMoveStart,693
LeftMoveStart,704
RunStateStart,715
RightMoveStart,728
LeftMoveEnd,735
RightMoveStart,767
JumpStart,775
RightMoveEnd,781
JumpEnd,785
LittleStateEnd,803
RunStateEnd,803
RightMoveEnd,821
LeftMoveStart,895
DeathByGap,960
DeathByBulletBill,1125
DeathByGap,1125
RightMoveStart,1249
LeftMoveEnd,1256
LittleStateEnd,1284
RightMoveEnd,1855
LostLevel,2368
