Event,Time
LittleStateStart,0
StartLevel,0
RunStateStart,31
RunStateEnd,38
JumpStart,44
JumpEnd,60
RightMoveStart,61
StompKillGoomba,101
StompKillGoomba,102
JumpStart,105
RightMoveStart,114
JumpEnd,130
RightMoveStart,134
BlockCoinDestroy,145
BlockCoinDestroy,149
JumpStart,164
JumpEnd,172
RightMoveEnd,176
RightMoveStart,181
RightMoveEnd,185
RightMoveEnd,197
JumpStart,198
BlockPowerDestroy,201
JumpEnd,206
LeftMoveStart,218
BlockPowerDestroy,221
JumpStart,236
JumpEnd,244
RightMoveStart,246
JumpStart,258
RightMoveEnd,264
JumpEnd,266
JumpStart,281
LargeStateStart,284
LittleStateEnd,284
BlockCoinDestroy,287
RightMoveEnd,309
JumpEnd,312
LeftMoveStart,315
JumpStart,322
BlockCoinDestroy,328
JumpEnd,328
JumpStart,338
BlockCoinDestroy,342
RightMoveEnd,342
JumpEnd,344
RightMoveStart,353
JumpStart,358
JumpEnd,364
RightMoveStart,369
JumpStart,377
LeftMoveStart,385
JumpEnd,393
RightMoveEnd,400
JumpStart,402
LeftMoveStart,410
JumpEnd,412
LeftMoveEnd,436
JumpStart,443
RightMoveStart,452
JumpEnd,459
LeftMoveEnd,459
LeftMoveEnd,460
LeftMoveEnd,464
JumpStart,466
BlockCoinDestroy,472
RightMoveEnd,473
RightMoveStart,475
JumpEnd,476
LeftMoveEnd,476
JumpStart,488
JumpEnd,494
JumpStart,498
JumpEnd,504
RightMoveEnd,507
JumpStart,516
LeftMoveStart,517
JumpEnd,527
LeftMoveStart,531
RightMoveEnd,538
JumpStart,540
JumpEnd,546
JumpStart,555
RightMoveStart,558
LeftMoveEnd,570
JumpEnd,571
RightMoveStart,576
RightMoveStart,605
JumpStart,607
RightMoveStart,607
RightMoveStart,609
RightMoveEnd,610
RightMoveStart,611
RightMoveEnd,612
JumpEnd,620
RightMoveEnd,622
RightMoveEnd,622
RightMoveStart,622
DuckStart,631
LeftMoveEnd,631
RightMoveEnd,635
DuckEnd,640
RightMoveStart,645
RightMoveEnd,649
RightMoveEnd,650
RightMoveStart,675
JumpStart,677
RightMoveStart,683
JumpEnd,689
RightMoveEnd,697
DuckStart,701
RightMoveEnd,706
DuckEnd,707
LeftMoveStart,711
DuckStart,718
RightMoveEnd,718
DuckEnd,726
RightMoveStart,730
JumpStart,737
BlockPowerDestroy,754
JumpEnd,756
RightMoveStart,759
JumpStart,760
RightMoveStart,761
RightMoveStart,763
RightMoveEnd,764
RightMoveStart,765
RightMoveEnd,766
RightMoveStart,767
RightMoveEnd,768
JumpEnd,770
RightMoveEnd,789
LeftMoveStart,790
RightMoveEnd,791
DuckStart,797
RightMoveEnd,805
DuckEnd,807
RightMoveStart,819
RightMoveStart,841
RightMoveStart,860
RightMoveEnd,876
RightMoveStart,883
LeftMoveEnd,885
RightMoveEnd,889
JumpStart,891
RightMoveEnd,897
JumpEnd,907
LeftMoveEnd,909
RightMoveStart,910
JumpStart,911
RightMoveStart,912
RightMoveStart,914
RightMoveEnd,915
RightMoveStart,916
RightMoveEnd,917
RightMoveStart,918
RightMoveEnd,919
JumpEnd,921
DuckStart,929
RightMoveEnd,932
RightMoveEnd,938
RightMoveEnd,938
DuckEnd,939
RightMoveStart,942
FireKillGreenKoopa,986
RightMoveStart,1004
JumpStart,1010
RightMoveEnd,1023
JumpEnd,1026
StompKillGoomba,1034
JumpStart,1037
JumpEnd,1062
RightMoveStart,1063
