Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,48
JumpStart,67
JumpEnd,83
JumpStart,93
RightMoveStart,97
RightMoveStart,99
RightMoveStart,101
RightMoveEnd,102
JumpEnd,103
RightMoveStart,130
JumpStart,131
RightMoveEnd,131
RightMoveStart,132
RightMoveStart,134
RightMoveEnd,135
RightMoveStart,136
RightMoveEnd,137
JumpEnd,143
RightMoveEnd,147
RightMoveEnd,156
RightMoveStart,157
RightMoveEnd,160
RightMoveEnd,161
LeftMoveStart,191
RightMoveEnd,198
RightMoveEnd,205
RightMoveStart,211
JumpStart,223
JumpEnd,233
RightMoveStart,256
JumpStart,258
RightMoveStart,258
RightMoveStart,260
RightMoveEnd,261
RightMoveStart,262
RightMoveEnd,263
JumpEnd,271
JumpStart,281
JumpEnd,296
RightMoveEnd,302
JumpStart,303
RightMoveStart,303
RightMoveEnd,304
RightMoveStart,305
RightMoveEnd,309
JumpEnd,317
RightMoveStart,318
JumpStart,319
RightMoveEnd,319
RightMoveStart,320
RightMoveStart,322
RightMoveEnd,323
RightMoveStart,324
RightMoveEnd,325
JumpEnd,331
RightMoveEnd,332
RightMoveStart,333
JumpStart,334
RightMoveEnd,334
RightMoveStart,335
RightMoveStart,337
RightMoveEnd,338
RightMoveEnd,343
LeftMoveEnd,344
RightMoveEnd,345
JumpEnd,349
RightMoveStart,360
RightMoveEnd,361
RightMoveStart,362
RightMoveStart,364
RightMoveEnd,365
RightMoveEnd,367
JumpStart,368
RightMoveStart,369
RightMoveStart,371
RightMoveEnd,375
JumpEnd,381
RightMoveEnd,384
JumpStart,385
JumpEnd,400
JumpStart,403
RightMoveStart,405
RightMoveEnd,406
LeftMoveEnd,411
JumpEnd,417
RightMoveStart,418
JumpStart,419
RightMoveStart,420
RightMoveStart,422
RightMoveEnd,423
RightMoveStart,424
RightMoveEnd,425
JumpEnd,431
RightMoveEnd,432
RightMoveStart,433
RightMoveEnd,434
JumpStart,440
RightMoveStart,441
RightMoveEnd,443
RightMoveStart,443
RightMoveEnd,450
RightMoveEnd,451
JumpEnd,453
JumpStart,463
JumpEnd,480
RightMoveStart,489
RightMoveEnd,490
RightMoveStart,491
JumpStart,492
RightMoveStart,493
RightMoveEnd,494
RightMoveStart,495
RightMoveEnd,496
JumpEnd,506
RightMoveStart,508
RightMoveEnd,509
JumpStart,510
RightMoveStart,510
RightMoveStart,512
RightMoveEnd,513
RightMoveEnd,522
JumpEnd,523
LeftMoveStart,532
RightMoveEnd,532
RightMoveEnd,536
JumpStart,562
JumpEnd,578
LittleStateEnd,578
StartLevel,596
RightMoveStart,619
JumpStart,658
JumpEnd,668
JumpStart,688
RightMoveStart,688
RightMoveStart,690
RightMoveStart,692
RightMoveEnd,693
JumpEnd,700
LeftMoveStart,726
RightMoveEnd,727
RightMoveEnd,758
RightMoveStart,758
JumpStart,767
JumpEnd,777
JumpStart,798
RightMoveStart,801
JumpEnd,810
JumpStart,815
BlockCoinDestroy,829
JumpEnd,830
JumpStart,833
RightMoveStart,834
RightMoveStart,836
JumpEnd,848
JumpStart,849
RightMoveStart,849
RightMoveEnd,850
RightMoveStart,851
RightMoveStart,853
RightMoveEnd,854
JumpEnd,860
RightMoveStart,862
JumpStart,863
RightMoveEnd,863
RightMoveEnd,863
RightMoveStart,864
RightMoveEnd,866
RightMoveStart,866
RightMoveEnd,867
RightMoveEnd,868
RightMoveEnd,872
RightMoveEnd,876
JumpEnd,877
