Event,Time
RightMoveEnd,-211
LittleStateStart,0
StartLevel,0
RightMoveStart,27
BlockCoinDestroy,111
JumpStart,126
JumpEnd,134
StompKillGreenKoopa,140
RightMoveStart,141
UnleashShell,150
JumpStart,153
ShellKillGoomba,156
LeftMoveStart,161
JumpEnd,163
BlockPowerDestroy,171
RightMoveStart,179
RightMoveEnd,182
JumpStart,186
JumpEnd,194
RightMoveStart,208
LargeStateStart,211
LittleStateEnd,211
LittleStateStart,212
StartLevel,212
RightMoveStart,224
RightMoveEnd,237
JumpStart,245
JumpEnd,257
StompKillGreenKoopa,269
RightMoveEnd,271
JumpStart,274
UnleashShell,288
JumpEnd,298
LeftMoveStart,301
JumpStart,307
LeftMoveStart,318
JumpEnd,319
LargeStateEnd,321
LittleStateStart,321
ShellKillGoomba,326
RightMoveEnd,329
JumpStart,334
JumpEnd,343
LeftMoveEnd,356
RightMoveStart,357
JumpStart,360
StartLevel,362
LeftMoveEnd,373
JumpStart,388
JumpEnd,390
JumpEnd,406
JumpStart,406
RightMoveStart,414
JumpEnd,416
JumpStart,429
JumpEnd,439
JumpStart,440
JumpEnd,450
LeftMoveEnd,457
BlockPowerDestroy,458
LeftMoveStart,462
JumpStart,471
JumpStart,473
JumpEnd,481
RightMoveStart,481
JumpEnd,484
LargeStateStart,504
LittleStateEnd,504
JumpStart,518
RightMoveEnd,518
JumpEnd,528
JumpStart,529
JumpEnd,538
LittleStateEnd,556
RightMoveEnd,562
JumpStart,572
JumpEnd,588
JumpStart,591
RightMoveStart,593
RightMoveStart,595
RightMoveStart,597
RightMoveEnd,598
RightMoveStart,599
RightMoveEnd,600
JumpEnd,601
RightMoveEnd,617
LeftMoveEnd,624
RightMoveEnd,652
LargeStateEnd,657
LittleStateStart,675
StartLevel,675
JumpStart,684
JumpEnd,706
RightMoveEnd,706
LittleStateStart,739
RightMoveStart,758
JumpStart,808
JumpEnd,821
JumpStart,834
JumpEnd,850
LittleStateEnd,869
JumpStart,1310
DeathByGap,1332
DeathByGap,1332
DeathByGap,1332
JumpEnd,1332
LittleStateEnd,1460
RightMoveEnd,1467
LostLevel,2095
