Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,53
BlockCoinDestroy,87
JumpStart,102
JumpEnd,110
RunStateStart,122
RunStateEnd,124
LeftMoveStart,126
JumpStart,131
JumpEnd,139
RightMoveStart,148
LeftMoveStart,175
JumpStart,178
JumpEnd,188
RightMoveEnd,195
BlockPowerDestroy,196
RightMoveStart,201
RightMoveStart,206
JumpStart,211
JumpEnd,219
RightMoveStart,225
JumpStart,228
RightMoveEnd,229
LargeStateStart,231
LittleStateEnd,231
LeftMoveEnd,249
RightMoveEnd,256
JumpEnd,263
JumpStart,267
RightMoveStart,267
RightMoveEnd,269
RightMoveStart,269
RightMoveStart,271
RightMoveEnd,272
JumpEnd,280
RightMoveEnd,284
LeftMoveEnd,290
StompKillGreenKoopa,294
JumpStart,301
UnleashShell,304
RightMoveEnd,310
LeftMoveStart,315
RightMoveEnd,316
JumpEnd,332
LargeStateEnd,335
LittleStateStart,335
RightMoveStart,335
ShellKillGoomba,341
JumpStart,354
JumpEnd,370
JumpStart,395
RightMoveStart,403
JumpEnd,405
LeftMoveStart,422
LeftMoveStart,437
BlockCoinDestroy,446
LeftMoveStart,448
LeftMoveEnd,457
JumpStart,461
LeftMoveEnd,461
RightMoveEnd,466
LeftMoveEnd,468
JumpEnd,469
RightMoveStart,477
JumpStart,484
RightMoveEnd,489
JumpEnd,500
RightMoveStart,501
LeftMoveStart,527
JumpStart,532
JumpEnd,542
LeftMoveEnd,542
BlockPowerDestroy,543
RightMoveEnd,550
RightMoveStart,551
JumpStart,558
JumpEnd,566
RightMoveEnd,572
RightMoveStart,572
JumpStart,575
LittleStateEnd,578
RightMoveEnd,610
JumpEnd,613
RightMoveStart,613
RightMoveStart,615
RightMoveStart,617
RightMoveEnd,618
RightMoveStart,619
RightMoveEnd,620
JumpStart,621
RightMoveStart,621
RightMoveEnd,622
RightMoveStart,623
RightMoveEnd,624
RightMoveStart,625
RightMoveEnd,626
LeftMoveEnd,629
JumpEnd,633
RightMoveEnd,633
RightMoveEnd,655
JumpStart,682
JumpEnd,696
RightMoveEnd,727
RightMoveStart,740
BlockCoinDestroy,753
JumpStart,769
JumpEnd,775
LeftMoveStart,778
RightMoveStart,807
JumpStart,817
RightMoveStart,825
JumpEnd,827
JumpStart,855
RightMoveStart,857
RightMoveStart,859
JumpEnd,867
RightMoveEnd,874
RightMoveEnd,880
JumpStart,889
RightMoveEnd,890
RightMoveEnd,891
RightMoveStart,894
RightMoveEnd,895
JumpEnd,901
RightMoveEnd,947
RightMoveStart,1015
JumpStart,1017
JumpEnd,1029
RightMoveStart,1031
RightMoveStart,1033
JumpStart,1034
RightMoveStart,1035
RightMoveEnd,1036
RightMoveStart,1037
RightMoveEnd,1038
RightMoveStart,1039
RightMoveEnd,1040
JumpEnd,1042
RightMoveEnd,1048
JumpStart,1051
RightMoveEnd,1051
RightMoveStart,1051
LeftMoveEnd,1057
RightMoveStart,1058
RightMoveEnd,1064
JumpEnd,1065
JumpStart,1073
JumpEnd,1097
LeftMoveStart,1102
RightMoveEnd,1108
RightMoveStart,1114
JumpStart,1121
JumpEnd,1133
JumpStart,1134
RightMoveStart,1135
RightMoveStart,1137
JumpEnd,1147
JumpStart,1150
RightMoveEnd,1150
RightMoveStart,1150
RightMoveEnd,1151
RightMoveStart,1152
RightMoveStart,1154
RightMoveEnd,1155
RightMoveEnd,1157
JumpEnd,1160
JumpStart,1163
RightMoveStart,1163
RightMoveEnd,1164
RightMoveEnd,1164
RightMoveStart,1165
RightMoveEnd,1173
JumpEnd,1174
JumpStart,1182
RightMoveEnd,1190
JumpEnd,1197
JumpStart,1225
RightMoveStart,1227
RightMoveEnd,1228
RightMoveStart,1229
JumpEnd,1237
RightMoveEnd,1239
RightMoveStart,1251
RightMoveStart,1253
RightMoveEnd,1256
JumpStart,1258
RightMoveStart,1264
JumpEnd,1270
RightMoveEnd,1274
RightMoveStart,1280
JumpStart,1287
RightMoveStart,1288
RightMoveEnd,1290
RightMoveEnd,1290
RightMoveStart,1290
RightMoveEnd,1297
RightMoveEnd,1297
JumpEnd,1299
RightMoveEnd,1301
RightMoveStart,1318
JumpStart,1322
JumpEnd,1332
RightMoveEnd,1351
LeftMoveEnd,1436
LargeStateStart,1928
RightMoveStart,2674
LargeStateEnd,2682
RightMoveEnd,2688
WonLevel,3534
