Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,45
JumpStart,59
JumpEnd,71
LeftMoveStart,71
RightMoveStart,80
StompKillGoomba,87
JumpStart,94
LeftMoveStart,107
RightMoveStart,114
JumpEnd,115
RightMoveEnd,132
BlockCoinDestroy,137
RightMoveEnd,141
LeftMoveEnd,145
JumpStart,152
JumpEnd,160
RightMoveStart,165
LeftMoveEnd,167
BlockPowerDestroy,180
RightMoveEnd,183
JumpStart,195
JumpEnd,203
RightMoveStart,205
RightMoveStart,242
LargeStateStart,249
LittleStateEnd,249
RightMoveEnd,253
LeftMoveStart,280
RightMoveEnd,281
JumpStart,306
RightMoveEnd,306
JumpEnd,312
LeftMoveStart,315
JumpStart,323
BlockCoinDestroy,328
JumpEnd,335
LeftMoveStart,337
JumpStart,344
JumpEnd,350
LeftMoveEnd,352
RightMoveStart,361
JumpStart,372
LeftMoveEnd,372
LeftMoveStart,376
JumpEnd,382
RightMoveStart,396
BlockCoinDestroy,401
JumpStart,417
JumpEnd,423
RightMoveStart,433
LeftMoveEnd,434
RightMoveEnd,450
RightMoveStart,455
JumpStart,457
RightMoveStart,457
RightMoveStart,459
RightMoveEnd,460
RightMoveStart,461
RightMoveEnd,462
JumpEnd,467
LeftMoveEnd,475
RightMoveEnd,478
RightMoveEnd,491
JumpStart,494
RightMoveEnd,494
RightMoveStart,496
RightMoveEnd,497
RightMoveStart,498
JumpEnd,502
RightMoveEnd,532
RightMoveEnd,532
RightMoveStart,535
StompKillGoomba,553
JumpStart,556
RightMoveStart,566
RightMoveEnd,574
JumpEnd,581
RightMoveStart,581
JumpStart,592
RightMoveStart,600
JumpEnd,602
LeftMoveStart,603
RightMoveEnd,610
RightMoveEnd,614
JumpStart,617
RightMoveStart,620
RightMoveEnd,621
JumpEnd,627
StompKillGoomba,634
LargeStateEnd,662
LittleStateStart,662
StompKillGoomba,683
JumpStart,686
LeftMoveStart,702
RightMoveStart,710
JumpEnd,711
JumpStart,718
RightMoveEnd,721
RightMoveStart,725
JumpEnd,728
LeftMoveStart,772
RightMoveEnd,786
RightMoveStart,790
LeftMoveEnd,803
JumpStart,809
RightMoveEnd,814
JumpEnd,825
JumpStart,838
LeftMoveEnd,842
JumpEnd,846
BlockPowerDestroy,855
LeftMoveStart,857
LeftMoveEnd,859
JumpStart,870
JumpEnd,878
RightMoveStart,882
LargeStateStart,904
LittleStateEnd,904
RightMoveEnd,921
RightMoveStart,938
JumpStart,950
JumpEnd,966
LeftMoveEnd,966
StompKillGoomba,975
JumpStart,981
StompKillGoomba,984
RightMoveStart,986
JumpEnd,1013
RightMoveStart,1013
RightMoveEnd,1023
RightMoveEnd,1027
RightMoveEnd,1043
JumpStart,1044
LeftMoveStart,1049
JumpEnd,1060
JumpStart,1071
RightMoveEnd,1075
BlockPowerDestroy,1076
LeftMoveStart,1079
JumpEnd,1081
JumpStart,1092
JumpEnd,1098
RightMoveStart,1110
LeftMoveEnd,1125
LeftMoveStart,1129
RightMoveStart,1141
LargeStateEnd,1144
LittleStateStart,1144
StompKillGreenKoopa,1150
UnleashShell,1156
JumpStart,1163
JumpEnd,1182
LeftMoveEnd,1190
RightMoveStart,1190
JumpStart,1196
LeftMoveStart,1201
RightMoveEnd,1203
JumpEnd,1204
JumpStart,1216
RightMoveEnd,1216
RightMoveStart,1226
JumpEnd,1232
LeftMoveStart,1236
LeftMoveEnd,1247
RightMoveEnd,1249
JumpStart,1251
