Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,50
LeftMoveStart,74
JumpStart,82
JumpEnd,94
RightMoveStart,97
JumpStart,106
JumpEnd,118
BlockCoinDestroy,119
JumpStart,134
RightMoveEnd,140
JumpEnd,142
LeftMoveStart,143
RightMoveStart,146
BlockCoinDestroy,156
JumpStart,162
JumpEnd,170
JumpStart,171
JumpEnd,179
LeftMoveEnd,183
RightMoveEnd,189
JumpStart,190
LeftMoveStart,193
LeftMoveStart,205
JumpEnd,206
RightMoveStart,212
LeftMoveEnd,214
LeftMoveEnd,223
JumpStart,226
LeftMoveStart,227
JumpEnd,236
RightMoveEnd,241
JumpStart,247
LeftMoveEnd,252
RightMoveStart,253
BlockCoinDestroy,254
RightMoveStart,255
RightMoveStart,257
RightMoveEnd,258
RightMoveEnd,260
JumpEnd,261
RightMoveStart,263
JumpStart,269
LeftMoveEnd,274
JumpEnd,277
RightMoveStart,281
RightMoveEnd,282
RightMoveEnd,292
RightMoveEnd,295
LeftMoveStart,303
JumpStart,320
RightMoveEnd,320
RightMoveStart,327
JumpEnd,328
BlockPowerDestroy,330
LeftMoveStart,338
JumpStart,345
RightMoveStart,351
JumpEnd,353
JumpStart,373
LeftMoveStart,376
LargeStateStart,382
LittleStateEnd,382
RightMoveEnd,383
LeftMoveEnd,385
RightMoveEnd,399
JumpEnd,401
LeftMoveEnd,402
JumpStart,403
RightMoveStart,406
JumpEnd,420
RightMoveStart,421
RightMoveStart,423
RightMoveStart,425
RightMoveEnd,426
RightMoveStart,427
JumpStart,428
RightMoveEnd,428
RightMoveStart,429
RightMoveEnd,430
RightMoveStart,431
RightMoveEnd,432
DuckStart,437
JumpEnd,437
RightMoveEnd,437
LeftMoveEnd,443
DuckEnd,444
DuckStart,446
DuckEnd,452
RightMoveEnd,453
RightMoveStart,453
RightMoveEnd,475
JumpStart,476
JumpEnd,488
RunStateStart,496
LeftMoveStart,504
JumpStart,514
RightMoveStart,516
RightMoveEnd,525
JumpEnd,529
JumpStart,531
RightMoveStart,539
JumpEnd,541
JumpStart,546
JumpEnd,565
JumpStart,573
RightMoveStart,581
JumpEnd,583
RightMoveEnd,585
RightMoveEnd,595
JumpStart,603
JumpEnd,616
JumpStart,621
JumpEnd,627
LeftMoveStart,635
JumpStart,639
LeftMoveEnd,643
RightMoveStart,653
JumpEnd,654
JumpStart,660
LeftMoveStart,664
JumpEnd,670
RightMoveEnd,676
RightMoveStart,681
BlockPowerDestroy,686
RunStateEnd,697
JumpStart,702
JumpEnd,708
LeftMoveEnd,709
LeftMoveStart,709
RightMoveStart,716
JumpStart,721
LargeStateEnd,724
LeftMoveStart,724
RightMoveEnd,733
RightMoveEnd,735
JumpEnd,752
JumpStart,755
RightMoveEnd,758
LeftMoveEnd,760
LeftMoveEnd,760
LeftMoveStart,763
JumpEnd,765
JumpStart,774
RightMoveStart,775
LeftMoveEnd,780
RightMoveStart,786
RunStateStart,787
RightMoveStart,790
RunStateEnd,793
JumpEnd,794
RightMoveEnd,798
LeftMoveStart,801
RightMoveEnd,804
JumpStart,805
LeftMoveEnd,813
JumpEnd,815
RightMoveStart,825
JumpStart,834
JumpEnd,844
RightMoveEnd,844
RunStateStart,847
JumpStart,859
LeftMoveEnd,862
FireKillGreenKoopa,877
JumpEnd,881
RightMoveStart,881
RunStateEnd,886
RunStateStart,891
RunStateEnd,894
BlockCoinDestroy,895
RunStateStart,897
RunStateEnd,898
JumpStart,911
