Event,Time
LittleStateStart,0
StartLevel,0
StompKillGoomba,71
RightMoveStart,73
RightMoveStart,91
BlockPowerDestroy,102
JumpStart,112
BlockCoinDestroy,128
JumpEnd,128
RightMoveEnd,133
JumpStart,143
BlockPowerDestroy,145
JumpEnd,151
JumpStart,160
JumpEnd,168
JumpStart,172
RightMoveEnd,176
RightMoveStart,184
JumpEnd,185
RightMoveStart,186
RightMoveStart,188
JumpStart,189
RightMoveEnd,189
RightMoveStart,190
RightMoveEnd,191
RightMoveStart,192
RightMoveEnd,193
RightMoveEnd,201
JumpEnd,203
JumpStart,224
RightMoveStart,227
RightMoveEnd,228
JumpEnd,236
StompKillGoomba,239
JumpStart,240
JumpEnd,259
LittleStateEnd,260
RightMoveEnd,263
LittleStateStart,278
RightMoveEnd,278
StartLevel,278
RightMoveStart,296
RightMoveEnd,329
StompKillGoomba,336
StompKillGoomba,354
RightMoveStart,356
JumpStart,357
JumpEnd,373
DieByGoomba,388
JumpStart,426
RightMoveStart,429
JumpEnd,438
JumpStart,448
JumpEnd,466
JumpStart,476
RightMoveStart,479
RightMoveStart,481
JumpEnd,486
RightMoveEnd,488
RightMoveEnd,510
StompKillGoomba,518
JumpStart,519
RightMoveStart,520
RightMoveEnd,530
JumpEnd,545
BlockCoinDestroy,546
RightMoveStart,547
RightMoveStart,549
RightMoveEnd,551
RightMoveEnd,552
JumpStart,554
RightMoveStart,555
RightMoveStart,557
RightMoveStart,559
RightMoveEnd,560
RightMoveStart,561
RightMoveEnd,562
RightMoveEnd,562
JumpEnd,564
RightMoveEnd,575
RightMoveEnd,585
RightMoveEnd,585
BlockPowerDestroy,588
LeftMoveEnd,594
JumpStart,612
RightMoveStart,613
BlockCoinDestroy,616
BlockCoinDestroy,640
LeftMoveStart,640
JumpEnd,642
LittleStateStart,644
RightMoveStart,662
RightMoveStart,673
BlockCoinDestroy,674
RightMoveEnd,691
StompKillGoomba,704
StompKillGoomba,708
JumpStart,709
RightMoveStart,712
JumpEnd,725
BlockCoinDestroy,732
JumpStart,743
RightMoveEnd,746
RightMoveStart,747
RightMoveStart,749
RightMoveStart,751
RightMoveEnd,752
JumpEnd,753
RightMoveEnd,753
StartLevel,754
RightMoveEnd,783
RightMoveEnd,785
BlockCoinDestroy,808
JumpStart,809
JumpEnd,825
JumpStart,843
JumpEnd,851
LeftMoveStart,857
RightMoveEnd,858
LeftMoveStart,863
BlockCoinDestroy,875
JumpStart,881
JumpEnd,889
RightMoveStart,898
LeftMoveEnd,899
BlockCoinDestroy,919
RightMoveStart,920
LargeStateStart,930
LittleStateEnd,930
JumpStart,970
JumpEnd,986
JumpStart,989
RightMoveStart,997
RightMoveStart,999
JumpEnd,1006
StompKillGoomba,1013
RightMoveEnd,1018
StompKillGoomba,1022
JumpStart,1026
JumpEnd,1032
LargeStateEnd,1033
LittleStateStart,1033
LeftMoveEnd,1043
StompKillGoomba,1052
StompKillGoomba,1061
RightMoveEnd,1065
StompKillGoomba,1071
RightMoveEnd,1075
RightMoveEnd,1075
LeftMoveEnd,1076
RightMoveStart,1076
JumpStart,1101
JumpEnd,1109
LeftMoveStart,1115
RightMoveStart,1131
JumpStart,1138
LeftMoveStart,1146
JumpEnd,1154
LeftMoveStart,1163
JumpStart,1168
JumpEnd,1176
RightMoveStart,1180
LeftMoveEnd,1181
RightMoveEnd,1184
RightMoveEnd,1195
LeftMoveEnd,1196
JumpStart,1212
JumpEnd,1220
RightMoveStart,1226
