Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,26
JumpStart,63
JumpEnd,76
JumpStart,105
JumpEnd,117
LeftMoveStart,119
JumpStart,124
BlockCoinDestroy,130
JumpEnd,138
JumpStart,145
RightMoveStart,150
JumpEnd,153
RightMoveEnd,161
LeftMoveStart,178
JumpStart,194
BlockPowerDestroy,198
RightMoveStart,201
JumpEnd,202
LeftMoveStart,208
JumpStart,213
JumpEnd,221
RightMoveStart,227
LeftMoveEnd,256
RightMoveEnd,258
LeftMoveEnd,259
LeftMoveStart,259
LargeStateStart,267
LittleStateEnd,267
RightMoveEnd,284
LeftMoveEnd,285
JumpStart,286
RightMoveStart,287
JumpEnd,298
RightMoveEnd,301
JumpStart,313
JumpEnd,325
LargeStateEnd,336
LittleStateStart,336
LeftMoveEnd,337
JumpStart,356
RightMoveStart,367
RightMoveStart,369
RightMoveStart,371
JumpEnd,372
RightMoveEnd,372
RightMoveStart,373
RightMoveEnd,374
RightMoveStart,375
JumpStart,376
RightMoveEnd,376
RightMoveStart,377
RightMoveEnd,378
RightMoveStart,379
RightMoveEnd,380
RightMoveStart,381
RightMoveEnd,382
RightMoveStart,383
RightMoveEnd,384
RightMoveStart,385
RightMoveEnd,386
RightMoveStart,387
RightMoveEnd,388
RightMoveStart,389
RightMoveEnd,390
RightMoveStart,391
JumpEnd,392
RightMoveEnd,392
RightMoveStart,393
RightMoveEnd,394
RightMoveStart,395
RightMoveEnd,396
RightMoveStart,397
JumpStart,398
RightMoveEnd,398
RightMoveStart,399
RightMoveEnd,400
RightMoveStart,401
RightMoveEnd,402
RightMoveStart,403
RightMoveEnd,404
RightMoveStart,405
RightMoveEnd,406
StompKillGoomba,407
JumpEnd,408
RightMoveEnd,426
JumpStart,437
JumpEnd,447
RightMoveEnd,448
JumpStart,479
JumpEnd,493
JumpStart,507
JumpEnd,515
JumpStart,527
StompKillGoomba,538
JumpEnd,542
JumpStart,544
RightMoveStart,555
RightMoveEnd,556
JumpEnd,564
BlockCoinDestroy,568
StompKillGreenKoopa,572
JumpStart,583
JumpEnd,601
JumpStart,608
RightMoveStart,617
RightMoveStart,619
JumpEnd,621
JumpStart,642
LeftMoveStart,644
RightMoveEnd,645
JumpEnd,658
RightMoveStart,665
JumpStart,679
LeftMoveStart,679
RightMoveEnd,680
JumpEnd,695
JumpStart,703
JumpEnd,719
JumpStart,723
RightMoveEnd,724
LeftMoveEnd,725
LeftMoveStart,732
JumpEnd,733
JumpStart,747
JumpEnd,757
RightMoveEnd,766
RightMoveStart,781
RightMoveStart,791
RightMoveEnd,814
RightMoveStart,823
LeftMoveEnd,827
LeftMoveStart,847
LeftMoveStart,853
JumpStart,857
BlockPowerDestroy,862
LeftMoveStart,865
JumpEnd,867
LeftMoveEnd,870
JumpStart,877
RightMoveEnd,878
JumpEnd,885
LeftMoveEnd,886
RightMoveStart,894
JumpStart,895
LargeStateStart,898
LittleStateEnd,898
RightMoveEnd,899
JumpEnd,930
DuckStart,935
DuckEnd,952
RightMoveStart,953
LeftMoveEnd,964
StompKillGoomba,980
JumpStart,984
RightMoveEnd,1003
JumpEnd,1008
JumpStart,1019
JumpEnd,1031
RightMoveStart,1035
RightMoveStart,1037
LeftMoveEnd,1039
RightMoveStart,1039
RightMoveEnd,1040
JumpStart,1041
RightMoveStart,1041
RightMoveEnd,1042
RightMoveStart,1043
RightMoveEnd,1044
JumpEnd,1053
RightMoveEnd,1057
RightMoveStart,1063
JumpStart,1067
RightMoveStart,1073
RightMoveStart,1075
JumpEnd,1077
RightMoveEnd,1084
RightMoveEnd,1092
RightMoveEnd,1093
JumpStart,1102
JumpEnd,1114
RightMoveStart,1116
RightMoveEnd,1117
RightMoveEnd,1118
RightMoveStart,1118
RightMoveStart,1120
RightMoveEnd,1121
RightMoveEnd,1123
RightMoveStart,1127
JumpStart,1128
RightMoveStart,1129
RightMoveEnd,1132
RightMoveEnd,1135
RightMoveStart,1136
JumpEnd,1139
JumpStart,1152
RightMoveEnd,1158
JumpEnd,1169
JumpStart,1182
BlockCoinDestroy,1191
JumpEnd,1196
JumpStart,1207
JumpEnd,1213
LargeStateEnd,1214
JumpStart,1248
JumpEnd,1261
RightMoveStart,1265
JumpStart,1267
RightMoveStart,1267
RightMoveStart,1269
RightMoveEnd,1270
RightMoveEnd,1271
JumpEnd,1277
JumpStart,1280
RightMoveStart,1282
RightMoveEnd,1283
JumpEnd,1292
JumpStart,1294
RightMoveStart,1295
RightMoveStart,1297
JumpEnd,1305
RightMoveEnd,1307
JumpStart,1309
RightMoveEnd,1309
JumpEnd,1330
LeftMoveStart,1332
RightMoveEnd,1333
JumpStart,1374
JumpEnd,1386
RightMoveEnd,1395
LeftMoveEnd,1820
LittleStateStart,2618
RightMoveStart,2758
LittleStateEnd,2790
RightMoveEnd,2847
WonLevel,3727
