Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,44
BlockCoinDestroy,78
RightMoveEnd,90
JumpStart,93
JumpEnd,101
JumpStart,109
JumpEnd,121
JumpStart,132
JumpEnd,146
JumpStart,147
RightMoveEnd,148
JumpEnd,160
LeftMoveStart,163
RightMoveStart,170
BlockPowerDestroy,177
JumpStart,178
JumpEnd,188
RightMoveEnd,191
BlockPowerDestroy,192
JumpStart,216
RightMoveEnd,223
JumpEnd,229
JumpStart,276
LeftMoveEnd,280
StompKillGreenKoopa,285
JumpEnd,288
StompKillGreenKoopa,295
UnleashShell,295
ShellKillGoomba,299
UnleashShell,305
ShellKillGoomba,310
JumpStart,312
LeftMoveEnd,315
JumpEnd,324
JumpStart,334
RightMoveStart,336
JumpEnd,347
LeftMoveEnd,349
RightMoveStart,360
RightMoveStart,364
StartLevel,364
RightMoveStart,366
RightMoveStart,368
RightMoveEnd,369
RightMoveEnd,369
RightMoveStart,370
RightMoveEnd,371
RightMoveStart,372
RightMoveEnd,373
RightMoveStart,374
JumpStart,375
RightMoveEnd,375
RightMoveStart,376
RightMoveEnd,377
RightMoveStart,378
RightMoveEnd,379
RightMoveStart,381
JumpEnd,385
RightMoveEnd,387
RightMoveEnd,396
CollectCoin,406
RightMoveStart,409
JumpStart,411
JumpEnd,429
RightMoveEnd,452
BlockCoinDestroy,460
LeftMoveStart,468
BlockCoinDestroy,473
JumpStart,475
BlockCoinDestroy,483
JumpEnd,483
JumpStart,488
JumpEnd,496
JumpStart,498
RightMoveEnd,498
LeftMoveStart,502
JumpEnd,506
RightMoveStart,512
RightMoveEnd,522
JumpStart,533
JumpEnd,545
LeftMoveEnd,545
JumpStart,560
JumpEnd,574
JumpStart,584
JumpEnd,594
BlockCoinDestroy,610
JumpStart,625
JumpEnd,633
JumpStart,638
RightMoveStart,642
JumpEnd,648
RightMoveStart,658
LeftMoveStart,667
RightMoveEnd,682
JumpStart,693
JumpEnd,710
CollectCoin,737
RightMoveStart,743
RightMoveEnd,744
JumpStart,749
JumpEnd,759
LeftMoveStart,769
LeftMoveStart,779
RightMoveEnd,781
LeftMoveEnd,806
LeftMoveEnd,820
JumpStart,838
RightMoveStart,839
RightMoveEnd,853
JumpEnd,854
LeftMoveStart,860
LeftMoveEnd,880
LeftMoveEnd,892
BlockCoinDestroy,902
JumpStart,927
RightMoveStart,931
JumpEnd,937
BlockPowerDestroy,947
RightMoveEnd,947
LeftMoveStart,949
LeftMoveEnd,954
JumpStart,962
JumpEnd,975
RightMoveStart,978
LargeStateStart,993
LittleStateEnd,993
DuckStart,1015
DuckEnd,1036
RightMoveStart,1037
RightMoveEnd,1040
JumpStart,1044
JumpEnd,1057
RightMoveStart,1058
RightMoveStart,1060
JumpStart,1062
RightMoveStart,1062
RightMoveEnd,1063
RightMoveStart,1064
RightMoveEnd,1065
LeftMoveEnd,1066
RightMoveStart,1066
RightMoveEnd,1067
RightMoveEnd,1073
JumpEnd,1074
RightMoveEnd,1080
DuckStart,1086
RightMoveEnd,1092
RightMoveEnd,1116
DuckEnd,1123
RightMoveStart,1124
DuckStart,1130
DuckEnd,1143
LittleStateStart,1148
StartLevel,1148
DuckStart,1156
RightMoveStart,1169
DuckEnd,1183
DuckStart,1195
RightMoveEnd,1233
JumpStart,1235
JumpEnd,1245
LeftMoveStart,1248
DuckEnd,1262
LeftMoveStart,1264
RightMoveStart,1273
JumpStart,1277
RightMoveStart,1278
JumpStart,1285
