Event,Time
LittleStateStart,0
StartLevel,0
StompKillGoomba,52
BlockCoinDestroy,70
RightMoveStart,89
BlockPowerDestroy,96
StompKillGoomba,100
BlockCoinDestroy,107
JumpStart,108
JumpEnd,128
RightMoveStart,132
JumpStart,139
JumpEnd,150
RunStateStart,157
RunStateEnd,160
RunStateStart,165
BlockCoinDestroy,169
RightMoveStart,172
RunStateEnd,177
JumpStart,184
JumpEnd,192
LeftMoveStart,203
RightMoveEnd,209
RightMoveStart,210
BlockPowerDestroy,212
RightMoveEnd,223
BlockCoinDestroy,225
JumpStart,226
RightMoveEnd,234
JumpEnd,235
JumpStart,237
RightMoveEnd,242
JumpEnd,245
LeftMoveStart,250
RightMoveStart,260
LargeStateStart,281
LittleStateEnd,281
RightMoveEnd,287
LeftMoveStart,300
LeftMoveEnd,306
JumpStart,318
JumpEnd,324
RightMoveStart,324
RightMoveEnd,326
JumpStart,334
BlockCoinDestroy,335
LeftMoveStart,338
JumpEnd,340
RightMoveStart,349
JumpStart,351
StompKillGoomba,356
JumpEnd,357
LeftMoveStart,363
LeftMoveEnd,373
RightMoveEnd,376
JumpStart,378
RightMoveStart,382
JumpEnd,384
LeftMoveEnd,386
JumpStart,393
LeftMoveStart,401
RightMoveEnd,401
JumpEnd,402
LeftMoveEnd,406
JumpStart,410
RightMoveStart,413
StompKillGoomba,414
JumpEnd,416
RightMoveEnd,424
JumpStart,429
LeftMoveEnd,429
JumpEnd,440
JumpStart,444
StompKillGoomba,447
LeftMoveEnd,448
RightMoveStart,449
JumpEnd,456
LeftMoveStart,465
JumpStart,471
RightMoveEnd,474
JumpEnd,489
LeftMoveStart,489
RightMoveStart,494
RightMoveEnd,500
JumpStart,502
JumpEnd,514
LeftMoveEnd,515
LeftMoveStart,525
JumpStart,532
LeftMoveStart,536
JumpEnd,541
LeftMoveStart,550
LeftMoveEnd,551
LeftMoveEnd,556
JumpStart,561
LeftMoveEnd,563
RightMoveEnd,569
JumpEnd,575
RightMoveStart,590
LeftMoveEnd,595
JumpStart,599
JumpEnd,613
LeftMoveStart,626
JumpStart,631
LeftMoveStart,635
JumpEnd,640
LeftMoveStart,645
LeftMoveEnd,653
JumpStart,655
JumpEnd,672
RightMoveStart,678
LeftMoveEnd,680
LeftMoveEnd,682
JumpStart,684
JumpEnd,698
LeftMoveEnd,705
LeftMoveStart,706
JumpStart,711
RightMoveEnd,721
JumpEnd,729
RightMoveStart,734
JumpStart,744
JumpEnd,753
LeftMoveStart,772
JumpStart,783
RightMoveEnd,793
LeftMoveEnd,794
JumpEnd,798
RightMoveStart,802
JumpStart,811
JumpEnd,823
RightMoveEnd,827
LeftMoveStart,830
BlockPowerDestroy,833
JumpStart,838
JumpEnd,856
LeftMoveStart,856
RightMoveStart,861
LeftMoveEnd,863
JumpStart,869
JumpEnd,882
LeftMoveEnd,884
LeftMoveStart,890
RightMoveEnd,897
JumpStart,901
LeftMoveEnd,912
JumpEnd,915
RightMoveStart,941
StompKillGoomba,946
RightMoveEnd,948
JumpStart,956
LeftMoveEnd,957
JumpEnd,968
LeftMoveStart,974
JumpStart,982
BlockCoinDestroy,989
JumpEnd,996
JumpStart,1005
RightMoveStart,1015
JumpEnd,1016
BlockPowerDestroy,1026
JumpStart,1032
JumpEnd,1041
RightMoveEnd,1053
JumpStart,1058
RightMoveStart,1066
JumpEnd,1070
JumpStart,1074
RightMoveStart,1076
RightMoveStart,1078
JumpEnd,1082
