Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,34
RightMoveStart,58
LeftMoveStart,75
BlockCoinDestroy,88
BlockPowerDestroy,90
BlockPowerDestroy,92
RightMoveEnd,98
JumpStart,102
RightMoveEnd,105
RightMoveStart,106
JumpEnd,111
RightMoveStart,124
RightMoveStart,126
JumpStart,127
RightMoveEnd,128
RightMoveStart,128
RightMoveEnd,129
RightMoveStart,130
RightMoveEnd,131
RightMoveEnd,131
JumpEnd,136
RightMoveEnd,143
JumpStart,147
RightMoveStart,161
JumpEnd,162
RightMoveEnd,162
StompKillGoomba,163
JumpStart,167
RightMoveEnd,171
BlockCoinDestroy,172
RightMoveStart,174
StompKillGoomba,175
RightMoveStart,176
JumpEnd,177
BlockCoinDestroy,178
RightMoveStart,178
JumpStart,179
RightMoveEnd,179
RightMoveStart,180
RightMoveEnd,181
RightMoveStart,182
RightMoveEnd,183
RightMoveStart,184
RightMoveEnd,185
BlockCoinDestroy,187
RightMoveEnd,188
JumpEnd,191
BlockCoinDestroy,192
RightMoveStart,193
RightMoveEnd,194
JumpStart,195
RightMoveStart,195
LeftMoveEnd,197
RightMoveStart,197
BlockCoinDestroy,198
RightMoveEnd,198
RightMoveEnd,203
RightMoveEnd,204
BlockPowerDestroy,207
JumpEnd,207
LeftMoveStart,217
RightMoveEnd,218
JumpStart,222
BlockPowerDestroy,224
JumpEnd,230
JumpStart,239
RightMoveStart,245
JumpEnd,248
BlockCoinDestroy,252
StompKillGoomba,256
StompKillGoomba,258
LargeStateStart,260
LittleStateEnd,260
StompKillGoomba,265
StompKillGoomba,278
LeftMoveEnd,286
LeftMoveStart,286
LeftMoveEnd,293
BlockCoinDestroy,297
RightMoveStart,302
StompKillGoomba,302
StompKillGoomba,309
JumpStart,311
RightMoveStart,314
RightMoveStart,316
RightMoveStart,318
RightMoveEnd,319
JumpEnd,321
BlockCoinDestroy,327
RightMoveEnd,327
JumpStart,331
RightMoveEnd,333
JumpEnd,344
StompKillGoomba,345
LeftMoveStart,348
RightMoveEnd,349
BlockCoinDestroy,351
BlockCoinDestroy,352
BlockCoinDestroy,360
RightMoveStart,361
BlockCoinDestroy,368
JumpStart,368
LeftMoveEnd,370
RightMoveEnd,370
JumpEnd,374
LeftMoveEnd,374
BlockCoinDestroy,383
JumpStart,384
JumpEnd,390
StompKillGoomba,390
RightMoveStart,394
JumpStart,399
JumpEnd,405
JumpStart,415
LeftMoveEnd,422
JumpEnd,427
LeftMoveStart,427
RightMoveEnd,436
RightMoveStart,436
RightMoveStart,442
JumpStart,451
StompKillGoomba,458
RightMoveEnd,459
JumpEnd,462
JumpStart,465
BlockCoinDestroy,473
BlockPowerDestroy,473
RightMoveEnd,480
JumpEnd,486
JumpStart,489
JumpEnd,495
LeftMoveStart,499
RightMoveEnd,504
StompKillGoomba,509
JumpStart,512
LeftMoveEnd,514
RightMoveStart,518
RightMoveStart,528
JumpEnd,533
BlockCoinDestroy,537
LeftMoveStart,538
RightMoveEnd,540
JumpStart,544
RightMoveStart,547
JumpEnd,554
StompKillGoomba,554
BlockPowerDestroy,555
BlockCoinDestroy,556
LeftMoveEnd,585
LeftMoveEnd,589
LeftMoveStart,589
BlockCoinDestroy,591
RightMoveStart,596
RightMoveEnd,603
JumpStart,607
RightMoveEnd,607
JumpEnd,613
LeftMoveStart,617
BlockCoinDestroy,626
JumpStart,627
RightMoveStart,633
RightMoveStart,639
RightMoveStart,641
JumpEnd,643
