Event,Time
LeftMoveEnd,-237
LittleStateStart,0
StartLevel,0
RightMoveStart,29
JumpStart,36
JumpEnd,52
RightMoveStart,57
BlockCoinDestroy,58
JumpStart,58
RightMoveStart,59
RightMoveStart,61
RightMoveEnd,62
JumpEnd,70
RightMoveEnd,83
RightMoveEnd,86
RightMoveStart,86
RightMoveEnd,102
BlockCoinDestroy,104
JumpStart,119
StartLevel,125
JumpEnd,127
RunStateStart,141
RightMoveStart,143
RightMoveEnd,169
RightMoveStart,169
JumpStart,170
LeftMoveStart,170
RunStateEnd,170
RightMoveStart,171
RightMoveStart,173
RightMoveEnd,174
JumpEnd,182
RightMoveStart,187
RightMoveEnd,188
RightMoveEnd,193
RunStateStart,197
RightMoveStart,199
JumpStart,204
RightMoveEnd,214
RightMoveEnd,219
JumpEnd,220
JumpStart,241
RunStateEnd,242
LeftMoveStart,246
RunStateStart,246
RunStateEnd,249
RightMoveEnd,253
JumpEnd,257
RightMoveStart,263
RunStateStart,271
RightMoveEnd,272
JumpStart,274
RightMoveEnd,289
JumpEnd,290
RightMoveStart,296
RightMoveStart,309
JumpStart,310
RightMoveStart,311
RightMoveEnd,314
RightMoveStart,318
JumpEnd,322
RightMoveEnd,323
RunStateEnd,338
StompKillGreenKoopa,338
RightMoveEnd,341
RightMoveEnd,341
RightMoveEnd,343
RunStateStart,345
RightMoveStart,348
RunStateEnd,349
LeftMoveStart,354
RunStateStart,358
RightMoveStart,362
RunStateEnd,362
JumpStart,368
JumpEnd,379
LittleStateEnd,380
RunStateStart,385
RunStateEnd,389
RunStateStart,396
LittleStateStart,398
StartLevel,398
LeftMoveEnd,400
RightMoveStart,414
JumpStart,436
JumpEnd,452
LeftMoveEnd,465
JumpStart,471
JumpEnd,479
JumpStart,505
RightMoveEnd,514
JumpEnd,521
RightMoveStart,522
RightMoveStart,524
JumpStart,526
RightMoveEnd,527
LittleStateStart,530
StartLevel,530
RightMoveStart,532
JumpEnd,538
JumpStart,542
RunStateStart,547
RightMoveStart,548
JumpEnd,558
JumpStart,558
JumpStart,563
JumpEnd,571
DieByGreenKoopa,574
JumpEnd,580
RightMoveStart,584
RightMoveStart,586
JumpStart,588
RightMoveEnd,588
RightMoveStart,588
RightMoveEnd,589
RightMoveEnd,591
JumpStart,593
RightMoveStart,594
JumpEnd,599
RunStateEnd,600
JumpStart,604
JumpEnd,607
JumpStart,617
JumpEnd,620
JumpEnd,629
RightMoveEnd,631
LittleStateEnd,637
RightMoveEnd,637
RunStateEnd,637
JumpStart,664
JumpEnd,676
LeftMoveStart,682
JumpStart,685
RightMoveEnd,687
JumpEnd,697
RightMoveStart,701
RightMoveEnd,711
JumpStart,741
JumpEnd,765
JumpStart,771
LittleStateStart,780
JumpEnd,783
JumpStart,784
JumpEnd,797
RightMoveStart,802
RightMoveStart,804
RightMoveStart,806
JumpStart,807
RightMoveEnd,807
RightMoveStart,808
RightMoveEnd,809
RightMoveStart,810
RightMoveEnd,811
RightMoveStart,812
RightMoveEnd,813
JumpEnd,819
JumpStart,838
JumpEnd,851
LeftMoveStart,859
RightMoveEnd,860
LeftMoveStart,862
RunStateStart,875
LeftMoveEnd,880
JumpStart,886
RunStateEnd,897
JumpEnd,904
RightMoveEnd,904
RightMoveEnd,908
LittleStateEnd,910
LeftMoveEnd,985
LeftMoveEnd,1038
DeathByGap,1466
DieByGreenKoopa,1466
RightMoveStart,1481
LittleStateEnd,1542
RightMoveEnd,2006
LostLevel,2683
