Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,24
RunStateStart,34
JumpStart,47
RunStateEnd,53
JumpEnd,60
JumpStart,75
JumpEnd,91
BlockCoinDestroy,101
JumpStart,116
JumpEnd,124
JumpStart,129
LeftMoveStart,136
JumpEnd,145
RightMoveStart,148
JumpStart,154
LeftMoveStart,159
JumpEnd,170
JumpStart,176
RightMoveEnd,176
BlockPowerDestroy,179
LeftMoveStart,184
JumpEnd,186
LeftMoveEnd,189
JumpStart,194
JumpEnd,202
RightMoveStart,204
JumpStart,211
LargeStateStart,214
LittleStateEnd,214
LeftMoveEnd,228
RightMoveStart,234
RunStateStart,239
RunStateEnd,241
RunStateStart,243
JumpEnd,246
RunStateEnd,247
JumpStart,249
RightMoveStart,251
RightMoveStart,253
JumpEnd,261
RunStateStart,263
DuckStart,266
RunStateEnd,266
RightMoveEnd,269
DuckEnd,272
RightMoveEnd,280
RightMoveEnd,282
RightMoveEnd,289
JumpStart,291
LeftMoveEnd,295
JumpEnd,307
JumpStart,322
JumpEnd,338
RightMoveEnd,351
RunStateStart,351
RightMoveStart,369
JumpStart,375
RightMoveStart,383
JumpEnd,385
RunStateEnd,392
LeftMoveStart,405
BlockPowerDestroy,410
JumpStart,411
RightMoveEnd,418
RightMoveStart,418
JumpEnd,421
JumpStart,426
JumpEnd,432
JumpStart,441
LeftMoveStart,447
LargeStateEnd,451
JumpEnd,475
RunStateStart,476
RunStateEnd,480
RightMoveEnd,481
RunStateStart,481
RunStateEnd,484
RightMoveEnd,496
RightMoveStart,503
LeftMoveEnd,514
JumpStart,520
RightMoveStart,524
JumpEnd,530
RunStateStart,531
RunStateEnd,536
RightMoveStart,575
RightMoveStart,577
JumpStart,578
RightMoveStart,579
RightMoveEnd,580
RightMoveStart,581
RightMoveEnd,582
RightMoveStart,583
RightMoveEnd,584
RightMoveStart,585
RightMoveEnd,586
JumpEnd,587
RightMoveEnd,595
RightMoveEnd,603
DuckStart,605
RightMoveEnd,608
DuckEnd,611
RightMoveEnd,627
LeftMoveEnd,628
LeftMoveStart,640
RunStateStart,651
RightMoveStart,653
JumpStart,658
RunStateEnd,675
JumpEnd,678
JumpStart,701
RightMoveStart,704
RightMoveStart,706
RightMoveStart,708
RightMoveEnd,709
JumpEnd,711
JumpStart,722
RunStateStart,736
RunStateEnd,739
JumpEnd,742
RunStateStart,742
RunStateEnd,745
RightMoveEnd,756
JumpStart,766
RightMoveStart,769
RightMoveEnd,770
RightMoveEnd,771
RightMoveStart,771
RightMoveStart,773
RightMoveEnd,774
JumpEnd,776
DuckStart,778
DuckEnd,785
DuckStart,789
DuckEnd,795
RunStateStart,800
RunStateEnd,802
RunStateStart,804
RunStateEnd,807
BlockCoinDestroy,812
JumpStart,828
RightMoveEnd,831
JumpEnd,834
LeftMoveEnd,842
JumpStart,848
RightMoveStart,854
RightMoveEnd,855
RightMoveStart,856
JumpEnd,858
RightMoveEnd,871
RunStateStart,879
FireKillGoomba,882
RightMoveStart,882
JumpStart,883
JumpEnd,903
RunStateEnd,910
JumpStart,929
RightMoveStart,933
RightMoveStart,935
RightMoveEnd,936
RightMoveStart,937
RightMoveEnd,938
JumpEnd,939
RunStateStart,946
JumpStart,949
RightMoveEnd,958
RunStateEnd,961
JumpEnd,965
RightMoveEnd,975
RunStateStart,982
RightMoveStart,983
JumpStart,984
RightMoveEnd,985
RunStateEnd,993
JumpEnd,1001
RightMoveStart,1011
