Event,Time
LittleStateStart,0
StartLevel,0
JumpStart,122
JumpEnd,134
StompKillGoomba,137
JumpStart,140
RightMoveStart,142
JumpEnd,165
RightMoveStart,259
BlockCoinDestroy,276
JumpStart,291
BlockPowerDestroy,295
JumpEnd,299
BlockCoinDestroy,307
JumpStart,310
JumpEnd,318
JumpStart,322
RightMoveEnd,326
JumpEnd,330
JumpStart,344
LeftMoveStart,349
LargeStateStart,352
LittleStateEnd,352
JumpEnd,378
LeftMoveStart,378
RightMoveStart,385
JumpStart,390
LeftMoveStart,392
JumpEnd,396
RightMoveStart,407
LeftMoveEnd,413
JumpStart,420
LeftMoveEnd,420
LeftMoveStart,425
JumpEnd,436
LeftMoveStart,436
RightMoveStart,442
RightMoveEnd,446
JumpStart,447
LeftMoveEnd,449
LeftMoveStart,452
JumpEnd,463
LeftMoveStart,463
RightMoveEnd,465
LeftMoveEnd,466
RightMoveStart,473
LeftMoveEnd,474
LeftMoveEnd,476
JumpStart,478
LeftMoveStart,486
RightMoveEnd,486
JumpEnd,494
RightMoveStart,499
LeftMoveStart,507
JumpStart,514
LeftMoveEnd,516
RightMoveEnd,516
RightMoveEnd,517
JumpEnd,530
LeftMoveEnd,530
RightMoveEnd,532
JumpStart,534
LeftMoveStart,536
BlockCoinDestroy,537
LeftMoveStart,542
JumpEnd,544
JumpStart,553
JumpEnd,559
RightMoveStart,563
LeftMoveEnd,566
JumpStart,567
LeftMoveEnd,569
JumpEnd,585
RunStateStart,591
RunStateEnd,595
RunStateStart,612
RunStateEnd,621
JumpStart,625
RightMoveStart,633
JumpEnd,637
JumpStart,643
StompKillGoomba,644
RightMoveStart,666
RightMoveStart,668
RightMoveStart,670
RightMoveEnd,671
RightMoveStart,672
RightMoveEnd,673
RightMoveStart,674
JumpEnd,675
RightMoveEnd,675
RightMoveEnd,677
JumpStart,679
RightMoveEnd,686
RightMoveStart,688
JumpEnd,689
RightMoveEnd,700
JumpStart,722
RightMoveStart,729
JumpEnd,732
RightMoveEnd,735
LeftMoveEnd,740
RightMoveEnd,742
JumpStart,766
JumpEnd,782
BlockPowerDestroy,783
JumpStart,799
JumpEnd,805
JumpStart,813
LeftMoveStart,818
JumpEnd,829
RightMoveStart,836
RightMoveStart,844
RightMoveEnd,858
JumpStart,859
LeftMoveStart,861
RightMoveEnd,861
JumpEnd,869
LargeStateEnd,869
RightMoveStart,900
RunStateStart,901
RunStateEnd,903
RunStateStart,918
RunStateEnd,921
RunStateStart,923
RunStateEnd,926
RunStateStart,928
RunStateEnd,931
JumpStart,942
LeftMoveEnd,942
RightMoveEnd,945
RightMoveStart,945
RightMoveStart,954
RightMoveStart,956
JumpEnd,958
RightMoveStart,958
RightMoveEnd,959
LeftMoveStart,964
RightMoveEnd,964
RightMoveEnd,965
RightMoveEnd,965
RightMoveStart,990
RightMoveEnd,998
RunStateStart,998
RightMoveStart,1000
JumpStart,1003
RightMoveStart,1011
JumpEnd,1013
FireKillGoomba,1014
RunStateEnd,1017
RightMoveEnd,1019
RightMoveEnd,1024
RunStateStart,1030
JumpStart,1033
RunStateEnd,1046
JumpEnd,1049
FireKillGreenKoopa,1050
JumpStart,1065
JumpEnd,1077
RunStateStart,1078
RunStateEnd,1081
RunStateStart,1084
RightMoveStart,1085
RightMoveEnd,1086
RunStateEnd,1086
RunStateStart,1089
BlockCoinDestroy,1091
LeftMoveEnd,1092
RunStateEnd,1092
RunStateStart,1094
RunStateEnd,1097
