Event,Time
LittleStateStart,0
StartLevel,0
RunStateStart,31
RightMoveStart,32
JumpStart,65
RightMoveStart,68
RunStateEnd,71
JumpEnd,77
JumpStart,81
RightMoveStart,81
RightMoveStart,83
JumpEnd,95
RightMoveEnd,95
JumpStart,106
RunStateStart,106
RightMoveEnd,115
RightMoveEnd,116
RunStateEnd,118
JumpEnd,122
RightMoveEnd,126
JumpStart,129
RightMoveStart,130
RightMoveEnd,131
RightMoveStart,132
RightMoveEnd,135
RightMoveStart,142
RightMoveStart,144
JumpEnd,145
RightMoveStart,146
RightMoveEnd,147
RightMoveEnd,148
RightMoveEnd,149
JumpStart,151
RightMoveStart,151
RightMoveEnd,153
RightMoveStart,153
RightMoveStart,155
RightMoveEnd,156
RightMoveEnd,157
JumpEnd,163
RightMoveEnd,165
JumpStart,168
RightMoveStart,169
RightMoveStart,171
RightMoveEnd,178
JumpEnd,181
RightMoveEnd,182
RightMoveEnd,184
RightMoveStart,195
JumpStart,200
JumpEnd,224
JumpStart,229
JumpEnd,235
LeftMoveStart,252
RightMoveEnd,275
JumpStart,276
RightMoveStart,280
JumpEnd,288
JumpStart,292
JumpEnd,304
JumpStart,308
RightMoveStart,309
RightMoveStart,311
JumpEnd,320
JumpStart,330
RightMoveEnd,339
BlockPowerDestroy,343
JumpEnd,351
JumpStart,353
RightMoveStart,354
RightMoveEnd,355
RightMoveStart,356
BlockPowerDestroy,359
JumpEnd,365
JumpStart,369
RightMoveEnd,370
RightMoveStart,371
JumpEnd,380
RightMoveStart,389
RightMoveEnd,391
JumpStart,394
RightMoveEnd,398
RightMoveEnd,399
LeftMoveEnd,408
JumpEnd,414
RightMoveStart,422
RightMoveStart,424
RightMoveEnd,427
JumpStart,428
RightMoveStart,429
RightMoveStart,431
RightMoveEnd,435
RightMoveEnd,439
JumpEnd,440
RightMoveStart,444
JumpStart,445
RightMoveEnd,445
RightMoveStart,446
RightMoveStart,448
RightMoveEnd,449
RightMoveEnd,456
RightMoveEnd,458
JumpEnd,466
LeftMoveStart,476
JumpStart,477
RightMoveEnd,477
LeftMoveStart,488
JumpEnd,493
JumpStart,497
RightMoveStart,504
JumpEnd,513
LeftMoveEnd,515
JumpStart,529
BlockCoinDestroy,535
JumpEnd,545
CollectCoin,548
LeftMoveEnd,548
JumpStart,550
CollectCoin,552
JumpEnd,558
JumpStart,571
LeftMoveStart,578
LeftMoveStart,586
JumpEnd,587
RightMoveStart,592
LeftMoveEnd,596
JumpStart,597
BlockCoinDestroy,601
LeftMoveStart,601
BlockPowerDestroy,603
JumpEnd,607
JumpStart,618
RightMoveStart,624
JumpEnd,626
BlockCoinDestroy,632
RightMoveEnd,633
JumpStart,638
LeftMoveEnd,638
LargeStateStart,640
LittleStateEnd,640
BlockPowerDestroy,644
JumpEnd,672
JumpStart,673
LeftMoveEnd,674
RightMoveStart,678
JumpEnd,687
RightMoveEnd,688
BlockPowerDestroy,697
JumpStart,701
RightMoveEnd,707
LeftMoveEnd,709
JumpEnd,715
JumpStart,720
JumpEnd,732
RightMoveStart,761
LeftMoveEnd,762
RightMoveStart,763
FireKillGreenKoopa,764
RightMoveEnd,766
LargeStateEnd,767
FireKillGreenKoopa,782
LittleStateStart,785
StartLevel,785
FireKillGoomba,806
FireKillGoomba,808
RightMoveStart,811
RunStateStart,811
RightMoveEnd,814
JumpStart,843
RightMoveEnd,845
JumpEnd,853
RunStateEnd,853
RunStateStart,861
RunStateEnd,864
