Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,56
JumpStart,86
JumpEnd,99
BlockCoinDestroy,110
JumpStart,132
RightMoveEnd,142
BlockCoinDestroy,143
BlockCoinDestroy,144
LeftMoveStart,146
JumpEnd,148
BlockCoinDestroy,162
RightMoveStart,162
BlockCoinDestroy,176
BlockCoinDestroy,177
RightMoveEnd,185
JumpStart,203
BlockCoinDestroy,211
BlockCoinDestroy,213
JumpEnd,216
RightMoveStart,218
BlockCoinDestroy,225
JumpStart,228
RightMoveEnd,234
JumpEnd,235
BlockCoinDestroy,248
JumpStart,249
RightMoveStart,253
JumpEnd,257
BlockCoinDestroy,261
BlockCoinDestroy,267
LittleStateEnd,278
LittleStateStart,296
StartLevel,296
StompKillGoomba,296
BlockCoinDestroy,299
RightMoveEnd,299
RightMoveEnd,304
RightMoveEnd,313
LeftMoveEnd,324
StompKillGreenKoopa,358
UnleashShell,368
DieByGoomba,369
RightMoveStart,387
StartLevel,390
RightMoveStart,415
RightMoveStart,429
LeftMoveStart,446
StompKillGreenKoopa,450
JumpStart,453
LeftMoveEnd,455
UnleashShell,460
ShellKillGoomba,461
JumpEnd,462
RightMoveEnd,471
JumpStart,472
JumpEnd,481
JumpStart,487
RightMoveStart,493
JumpEnd,495
LeftMoveEnd,496
JumpStart,522
JumpEnd,530
JumpStart,536
BlockCoinDestroy,537
JumpEnd,544
BlockCoinDestroy,557
JumpStart,559
JumpEnd,566
JumpStart,579
RightMoveStart,580
BlockCoinDestroy,585
JumpEnd,586
StompKillGoomba,589
LeftMoveStart,594
JumpStart,601
JumpEnd,618
BlockCoinDestroy,627
RightMoveStart,628
JumpStart,640
JumpEnd,649
RightMoveEnd,656
RightMoveStart,657
JumpStart,662
LittleStateStart,679
RightMoveEnd,680
RightMoveEnd,685
JumpEnd,692
RightMoveEnd,694
LeftMoveStart,695
RightMoveEnd,695
JumpStart,700
JumpEnd,707
StompKillGoomba,734
LeftMoveEnd,751
JumpStart,753
JumpEnd,784
RightMoveStart,801
JumpStart,803
JumpEnd,815
RightMoveStart,818
JumpStart,821
JumpEnd,828
LeftMoveEnd,828
JumpStart,848
JumpEnd,856
BlockCoinDestroy,861
LeftMoveStart,861
JumpStart,868
JumpEnd,876
RightMoveEnd,877
RightMoveStart,877
JumpStart,896
JumpEnd,913
RightMoveStart,916
JumpStart,938
JumpEnd,946
RightMoveEnd,952
JumpStart,957
RightMoveEnd,967
JumpEnd,973
JumpStart,977
RightMoveStart,980
RightMoveStart,982
RightMoveEnd,985
RightMoveStart,986
JumpEnd,987
RightMoveEnd,1000
RightMoveEnd,1006
RightMoveStart,1008
LeftMoveStart,1011
LittleStateStart,1013
StartLevel,1013
RightMoveStart,1040
LeftMoveEnd,1042
RightMoveEnd,1045
RightMoveEnd,1046
LeftMoveStart,1059
RightMoveStart,1059
JumpStart,1066
JumpEnd,1081
RightMoveEnd,1087
JumpStart,1088
LeftMoveStart,1092
JumpEnd,1102
RightMoveStart,1102
JumpStart,1107
RightMoveStart,1113
JumpEnd,1119
LeftMoveStart,1124
LeftMoveEnd,1132
JumpStart,1137
RightMoveStart,1137
RightMoveStart,1141
JumpEnd,1146
JumpStart,1152
RightMoveStart,1162
JumpEnd,1164
RightMoveStart,1166
JumpStart,1172
JumpStart,1172
RightMoveStart,1175
RightMoveEnd,1177
JumpEnd,1180
JumpEnd,1180
JumpStart,1183
RightMoveEnd,1189
RightMoveStart,1190
RightMoveEnd,1192
RightMoveEnd,1192
RightMoveStart,1192
RightMoveEnd,1194
JumpEnd,1196
RightMoveEnd,1202
JumpStart,1205
RightMoveEnd,1206
JumpEnd,1213
LeftMoveStart,1218
RightMoveEnd,1219
RightMoveStart,1229
JumpStart,1232
RightMoveEnd,1234
RightMoveStart,1237
JumpEnd,1246
RightMoveStart,1247
LeftMoveEnd,1266
JumpStart,1277
RightMoveStart,1280
RightMoveStart,1282
RightMoveEnd,1284
RightMoveEnd,1285
RightMoveStart,1288
JumpStart,1289
RightMoveEnd,1289
RightMoveStart,1290
JumpEnd,1291
LittleStateEnd,1291
RightMoveStart,1292
RightMoveEnd,1293
RightMoveEnd,1295
JumpEnd,1296
JumpStart,1305
RightMoveEnd,1308
RightMoveEnd,1312
RightMoveEnd,1314
JumpEnd,1316
LeftMoveStart,1325
RightMoveStart,1326
JumpStart,1327
LeftMoveEnd,1330
JumpEnd,1335
LeftMoveEnd,1338
LittleStateEnd,1340
RightMoveStart,1342
RightMoveStart,1368
JumpStart,1373
JumpEnd,1384
LittleStateEnd,1385
RightMoveEnd,1403
RightMoveEnd,1405
LeftMoveEnd,1448
DieByGoomba,1777
RightMoveEnd,1948
DieByGreenKoopa,2086
LostLevel,2640
