Event,Time
LittleStateStart,0
StartLevel,0
RunStateStart,22
BlockPowerDestroy,35
RightMoveStart,37
JumpStart,87
RightMoveStart,95
BlockCoinDestroy,99
JumpEnd,103
JumpStart,107
RightMoveEnd,115
JumpEnd,122
BlockCoinDestroy,125
JumpStart,126
RightMoveEnd,129
BlockPowerDestroy,132
LeftMoveStart,133
JumpEnd,134
StompKillGoomba,136
JumpStart,140
RightMoveStart,145
JumpEnd,148
LeftMoveStart,156
JumpStart,162
RightMoveEnd,165
RightMoveStart,169
RightMoveStart,177
JumpEnd,178
LeftMoveEnd,191
JumpStart,192
RightMoveEnd,194
RightMoveStart,194
RightMoveEnd,199
RightMoveStart,200
JumpEnd,202
RightMoveEnd,202
RightMoveEnd,205
BlockPowerDestroy,206
StompKillGoomba,210
RightMoveEnd,213
LeftMoveStart,214
BlockPowerDestroy,216
RightMoveEnd,219
JumpStart,221
JumpEnd,229
LeftMoveStart,247
LargeStateStart,252
LeftMoveEnd,252
LittleStateEnd,252
LittleStateStart,259
RunStateStart,259
StartLevel,259
RightMoveStart,269
RightMoveStart,274
JumpStart,278
LeftMoveEnd,286
JumpStart,289
JumpEnd,294
LeftMoveEnd,294
JumpEnd,298
StompKillGreenKoopa,301
JumpStart,306
LeftMoveEnd,306
JumpStart,309
LeftMoveStart,316
JumpEnd,317
RightMoveStart,321
JumpStart,323
ShellKillGoomba,323
LargeStateStart,327
LittleStateEnd,327
JumpEnd,330
RightMoveStart,331
RunStateEnd,344
LeftMoveStart,346
RightMoveStart,348
RunStateStart,353
JumpEnd,359
JumpStart,362
JumpStart,366
RightMoveStart,366
JumpEnd,374
JumpEnd,376
RightMoveEnd,379
JumpStart,381
RightMoveEnd,386
RightMoveEnd,389
LeftMoveStart,395
JumpEnd,396
LeftMoveStart,396
JumpStart,398
LeftMoveEnd,399
JumpStart,400
RightMoveStart,401
RightMoveStart,406
JumpEnd,408
LeftMoveStart,411
RightMoveEnd,413
RightMoveEnd,415
JumpEnd,423
JumpStart,425
RightMoveStart,426
RightMoveStart,426
RightMoveEnd,428
JumpStart,431
JumpEnd,435
BlockPowerDestroy,438
JumpEnd,441
LeftMoveEnd,441
LeftMoveStart,448
JumpStart,454
LeftMoveEnd,454
LeftMoveStart,456
JumpEnd,460
RightMoveEnd,460
JumpStart,461
CollectCoin,462
CollectCoin,462
RightMoveStart,463
CollectCoin,464
RightMoveStart,466
JumpEnd,471
RightMoveEnd,475
LeftMoveEnd,479
LeftMoveStart,479
LeftMoveStart,480
JumpStart,491
RightMoveStart,491
JumpStart,496
RightMoveStart,496
JumpEnd,497
LeftMoveEnd,499
LeftMoveStart,502
JumpEnd,506
JumpStart,506
LeftMoveStart,514
RightMoveStart,514
RightMoveEnd,515
RightMoveEnd,516
FireStateStart,517
LargeStateEnd,517
LeftMoveEnd,518
RightMoveEnd,518
LeftMoveEnd,522
LeftMoveEnd,525
LeftMoveEnd,529
RightMoveEnd,529
LeftMoveStart,531
LeftMoveEnd,535
RunStateEnd,535
RightMoveStart,537
RunStateStart,538
JumpEnd,540
RightMoveStart,540
RunStateEnd,541
RightMoveEnd,543
RunStateStart,543
JumpStart,545
RunStateEnd,546
RunStateStart,548
LeftMoveStart,549
RightMoveEnd,553
JumpEnd,555
JumpStart,561
RightMoveStart,565
JumpStart,568
LeftMoveEnd,568
LeftMoveEnd,571
JumpEnd,574
RightMoveEnd,574
RightMoveStart,574
JumpEnd,577
LeftMoveEnd,579
