Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,39
JumpStart,55
JumpEnd,71
RightMoveStart,73
StompKillGoomba,78
JumpStart,82
BlockCoinDestroy,98
JumpEnd,106
JumpStart,113
JumpEnd,121
RightMoveEnd,125
JumpStart,129
JumpEnd,137
BlockCoinDestroy,139
LeftMoveStart,147
JumpStart,154
JumpEnd,162
BlockPowerDestroy,166
JumpStart,167
RightMoveStart,173
JumpEnd,175
RightMoveEnd,180
JumpStart,181
LeftMoveStart,188
JumpEnd,189
JumpStart,199
RightMoveStart,203
JumpEnd,207
LargeStateStart,239
LittleStateEnd,239
LeftMoveEnd,243
LeftMoveStart,258
RightMoveStart,263
JumpStart,264
RightMoveStart,268
RightMoveEnd,269
JumpEnd,280
JumpStart,284
StompKillGoomba,284
RightMoveEnd,287
RightMoveStart,289
RightMoveEnd,293
JumpEnd,296
LeftMoveStart,310
RightMoveStart,317
RightMoveEnd,324
JumpStart,327
RightMoveEnd,329
LeftMoveEnd,330
RightMoveStart,335
LeftMoveEnd,336
JumpEnd,337
JumpStart,341
RightMoveEnd,350
JumpEnd,358
JumpStart,362
LeftMoveEnd,368
RightMoveStart,370
JumpEnd,372
RightMoveEnd,376
BlockPowerDestroy,392
JumpStart,393
JumpEnd,406
JumpStart,408
JumpEnd,414
StompKillGoomba,418
JumpStart,421
StompKillGoomba,423
RightMoveStart,437
JumpEnd,451
JumpStart,454
BlockCoinDestroy,462
RightMoveEnd,468
JumpEnd,470
JumpStart,478
JumpEnd,484
RightMoveStart,486
BlockCoinDestroy,493
JumpStart,509
RightMoveStart,513
JumpEnd,515
BlockCoinDestroy,517
JumpStart,533
BlockCoinDestroy,534
RightMoveEnd,534
JumpEnd,539
RightMoveEnd,544
LeftMoveStart,548
JumpStart,550
JumpEnd,556
RightMoveStart,559
JumpStart,569
RightMoveEnd,574
LeftMoveStart,580
JumpEnd,584
RightMoveStart,597
JumpStart,610
RightMoveStart,611
RightMoveEnd,620
LeftMoveStart,624
JumpEnd,625
LargeStateEnd,626
LeftMoveEnd,628
RightMoveEnd,637
StompKillGoomba,642
RightMoveEnd,643
RightMoveStart,649
JumpStart,653
JumpEnd,670
JumpStart,684
LeftMoveStart,686
BlockCoinDestroy,691
LeftMoveEnd,692
JumpEnd,694
RightMoveStart,699
JumpStart,706
JumpEnd,714
JumpStart,723
RightMoveEnd,723
RightMoveStart,734
JumpEnd,736
JumpStart,743
LeftMoveStart,747
JumpEnd,751
JumpStart,757
RightMoveEnd,757
LeftMoveEnd,760
JumpEnd,767
BlockCoinDestroy,770
LeftMoveStart,773
RightMoveEnd,781
JumpStart,785
RightMoveStart,791
JumpEnd,793
LeftMoveEnd,796
LeftMoveEnd,800
JumpStart,806
RightMoveStart,809
JumpEnd,818
LeftMoveEnd,820
JumpStart,822
RightMoveStart,825
JumpEnd,837
RightMoveEnd,837
JumpStart,847
RightMoveStart,850
JumpEnd,859
RightMoveEnd,861
JumpStart,864
RightMoveEnd,864
RightMoveStart,867
JumpEnd,875
JumpStart,883
RightMoveEnd,884
RightMoveStart,888
RightMoveEnd,893
JumpEnd,894
JumpStart,898
JumpEnd,918
JumpStart,921
RightMoveStart,925
JumpEnd,933
LeftMoveStart,943
RightMoveEnd,943
JumpStart,962
LeftMoveStart,966
JumpEnd,974
RightMoveStart,976
RightMoveEnd,979
JumpStart,991
LeftMoveEnd,998
JumpEnd,1005
BlockCoinDestroy,1012
LeftMoveStart,1015
JumpStart,1027
RightMoveStart,1031
JumpEnd,1035
JumpStart,1043
JumpEnd,1057
JumpStart,1060
RightMoveStart,1063
RightMoveEnd,1065
JumpEnd,1072
JumpStart,1076
LeftMoveEnd,1079
RightMoveStart,1079
JumpEnd,1088
LeftMoveStart,1094
RightMoveEnd,1105
RightMoveEnd,1109
RightMoveEnd,1111
RightMoveStart,1112
JumpStart,1113
RightMoveStart,1116
JumpEnd,1125
LeftMoveEnd,1126
LeftMoveStart,1136
RightMoveEnd,1139
RightMoveEnd,1146
JumpStart,1161
RightMoveStart,1161
RightMoveStart,1167
JumpEnd,1172
JumpStart,1174
RightMoveEnd,1178
JumpEnd,1186
JumpStart,1188
LeftMoveEnd,1190
LeftMoveEnd,1202
JumpEnd,1205
RightMoveEnd,1207
RunStateStart,1477
LittleStateStart,1849
RightMoveStart,2400
LittleStateEnd,2428
RunStateEnd,2428
RightMoveEnd,2438
WonLevel,3122
