Event,Time
LittleStateStart,0
StartLevel,0
JumpStart,30
JumpEnd,44
RightMoveStart,49
RunStateStart,68
JumpStart,73
RightMoveStart,74
RunStateEnd,76
JumpEnd,88
LeftMoveStart,89
RightMoveStart,98
RunStateStart,100
RunStateEnd,105
LeftMoveStart,107
RightMoveEnd,113
BlockCoinDestroy,122
RightMoveEnd,123
RightMoveEnd,135
JumpStart,137
RightMoveStart,143
JumpEnd,145
LeftMoveEnd,156
JumpStart,159
RightMoveStart,167
JumpEnd,171
RunStateStart,172
JumpStart,182
JumpEnd,197
LeftMoveEnd,197
JumpStart,201
RightMoveEnd,204
RightMoveStart,204
RunStateEnd,210
BlockPowerDestroy,215
JumpEnd,217
LeftMoveStart,221
RightMoveEnd,221
BlockPowerDestroy,225
JumpStart,230
JumpEnd,238
JumpStart,240
RightMoveStart,247
JumpEnd,250
RunStateStart,255
LargeStateStart,257
LittleStateEnd,257
RightMoveEnd,257
JumpStart,300
RightMoveStart,301
RightMoveStart,308
JumpEnd,310
RunStateEnd,312
BlockCoinDestroy,319
RightMoveEnd,325
RightMoveEnd,329
BlockCoinDestroy,330
RightMoveStart,333
JumpStart,335
JumpEnd,341
JumpStart,346
BlockCoinDestroy,347
JumpEnd,352
LeftMoveEnd,352
RightMoveEnd,360
JumpStart,363
JumpEnd,369
JumpStart,379
LeftMoveStart,383
LeftMoveStart,387
JumpEnd,389
RightMoveStart,395
RunStateStart,396
LeftMoveEnd,398
JumpStart,401
RightMoveEnd,405
JumpEnd,411
RightMoveStart,433
JumpStart,452
RightMoveEnd,459
RightMoveStart,460
JumpEnd,462
JumpStart,468
RunStateEnd,473
BlockPowerDestroy,477
RightMoveStart,478
JumpEnd,480
JumpStart,493
RightMoveEnd,497
JumpEnd,499
RightMoveStart,502
RightMoveEnd,504
RightMoveEnd,505
JumpStart,506
RunStateStart,507
LeftMoveStart,514
FireStateStart,516
LargeStateEnd,516
RunStateEnd,521
FireKillGoomba,537
RightMoveEnd,537
RightMoveStart,537
RightMoveStart,543
FireKillGoomba,544
JumpEnd,544
LeftMoveEnd,548
LeftMoveStart,551
RunStateStart,552
RunStateEnd,555
RightMoveEnd,556
RunStateStart,557
RunStateEnd,559
RunStateStart,561
RunStateEnd,563
RunStateStart,565
RunStateEnd,567
RunStateStart,569
RightMoveStart,570
RunStateEnd,571
RunStateStart,573
RunStateEnd,575
RightMoveEnd,577
BlockCoinDestroy,581
JumpStart,583
LeftMoveStart,586
LeftMoveEnd,590
JumpEnd,592
JumpStart,597
RightMoveStart,601
JumpEnd,603
RunStateStart,609
JumpStart,612
RightMoveEnd,612
RightMoveStart,620
JumpEnd,622
RightMoveStart,632
LeftMoveEnd,635
RightMoveEnd,640
RightMoveEnd,646
RunStateEnd,648
RunStateStart,650
RunStateEnd,659
LeftMoveEnd,663
JumpStart,668
RightMoveStart,675
RightMoveEnd,683
JumpEnd,684
JumpStart,690
RightMoveStart,698
JumpEnd,700
JumpStart,709
RightMoveStart,716
JumpEnd,719
RunStateStart,721
RightMoveEnd,722
RightMoveEnd,734
LeftMoveStart,739
RightMoveStart,747
JumpStart,748
BlockPowerDestroy,755
RightMoveEnd,756
JumpEnd,758
JumpStart,771
JumpEnd,777
LeftMoveStart,779
RightMoveStart,789
RightMoveEnd,794
RunStateEnd,796
RunStateStart,799
JumpStart,801
FireKillGoomba,805
RightMoveStart,809
JumpEnd,811
RightMoveStart,827
LeftMoveEnd,828
JumpStart,834
