Event,Time
LittleStateStart,0
StartLevel,0
JumpStart,125
JumpEnd,137
StompKillGoomba,137
JumpStart,142
RightMoveStart,142
JumpEnd,165
BlockCoinDestroy,183
JumpStart,198
JumpEnd,206
BlockPowerDestroy,208
BlockCoinDestroy,223
JumpStart,223
JumpEnd,231
JumpStart,238
JumpEnd,246
JumpStart,257
LeftMoveStart,263
LargeStateStart,265
LittleStateEnd,265
JumpEnd,291
RightMoveStart,297
JumpStart,307
LeftMoveStart,311
JumpEnd,323
LeftMoveStart,323
RightMoveStart,332
JumpStart,342
LeftMoveEnd,343
LeftMoveStart,345
BlockCoinDestroy,349
JumpEnd,352
JumpStart,365
LeftMoveEnd,366
JumpEnd,371
RightMoveStart,374
RightMoveEnd,379
LeftMoveEnd,395
RightMoveStart,399
JumpStart,401
RightMoveStart,401
RightMoveStart,403
RightMoveEnd,404
RightMoveStart,405
RightMoveEnd,406
JumpEnd,413
RightMoveEnd,421
RightMoveEnd,425
JumpStart,435
RightMoveEnd,440
RightMoveEnd,441
RightMoveStart,444
JumpEnd,447
RightMoveEnd,465
JumpStart,476
RightMoveStart,478
JumpEnd,487
LeftMoveStart,487
StompKillGoomba,489
RightMoveStart,493
JumpStart,494
LeftMoveStart,506
RightMoveEnd,513
RightMoveStart,514
JumpEnd,517
RightMoveEnd,520
RightMoveEnd,520
LeftMoveEnd,532
RightMoveEnd,560
LeftMoveEnd,576
RunStateStart,631
LeftMoveStart,632
LeftMoveEnd,634
RightMoveStart,645
JumpStart,650
LeftMoveStart,660
JumpEnd,665
RunStateEnd,667
JumpStart,669
RightMoveStart,669
JumpEnd,679
RightMoveStart,688
StompKillGoomba,691
JumpStart,692
LeftMoveEnd,696
RightMoveEnd,710
JumpEnd,719
RunStateStart,719
JumpStart,727
RightMoveStart,735
JumpEnd,737
RunStateEnd,739
RightMoveEnd,743
DuckStart,745
DuckEnd,750
LeftMoveStart,752
DuckStart,756
DuckEnd,762
DuckStart,763
DuckEnd,767
LeftMoveEnd,770
RightMoveStart,770
DuckStart,775
DuckEnd,783
RightMoveStart,785
RightMoveEnd,787
RightMoveEnd,798
RunStateStart,805
JumpStart,815
RightMoveEnd,818
BlockPowerDestroy,824
JumpEnd,830
RightMoveStart,832
JumpStart,840
JumpEnd,846
RightMoveEnd,846
LeftMoveStart,853
JumpStart,855
LeftMoveEnd,861
LeftMoveStart,863
JumpEnd,865
FireStateStart,866
LargeStateEnd,866
RunStateEnd,870
RunStateStart,887
RunStateEnd,889
RunStateStart,892
RightMoveStart,894
RunStateEnd,895
RunStateStart,897
LeftMoveEnd,899
RightMoveEnd,899
JumpStart,900
LeftMoveStart,910
JumpEnd,916
JumpStart,917
RightMoveStart,919
RightMoveStart,925
JumpEnd,927
JumpStart,940
RightMoveEnd,949
JumpEnd,953
JumpStart,955
LeftMoveEnd,961
LeftMoveEnd,965
RightMoveEnd,966
JumpEnd,975
RightMoveEnd,984
RightMoveStart,984
JumpStart,988
RightMoveStart,1000
JumpEnd,1001
RunStateEnd,1004
LeftMoveStart,1014
BlockPowerDestroy,1017
JumpStart,1019
LeftMoveStart,1027
JumpEnd,1029
RightMoveEnd,1029
JumpStart,1033
JumpEnd,1039
RightMoveStart,1044
JumpStart,1048
RightMoveEnd,1052
LeftMoveEnd,1056
LeftMoveStart,1056
JumpEnd,1059
LeftMoveStart,1059
RightMoveStart,1063
LeftMoveEnd,1064
JumpStart,1066
RightMoveStart,1074
JumpEnd,1076
LeftMoveStart,1081
RightMoveStart,1083
LeftMoveEnd,1087
RightMoveEnd,1091
LeftMoveStart,1092
RightMoveEnd,1092
JumpStart,1093
RightMoveEnd,1099
RightMoveEnd,1100
LeftMoveEnd,1104
RightMoveStart,1112
JumpEnd,1113
LeftMoveEnd,1116
RunStateStart,1116
JumpStart,1124
FireKillGoomba,1126
LeftMoveEnd,1126
RunStateEnd,1126
JumpEnd,1140
LeftMoveStart,1142
JumpStart,1148
RightMoveStart,1151
JumpEnd,1158
JumpStart,1169
RightMoveEnd,1170
JumpEnd,1179
RunStateStart,1181
JumpStart,1185
JumpEnd,1197
JumpStart,1200
LeftMoveEnd,1200
JumpEnd,1224
LeftMoveStart,1226
JumpStart,1227
RightMoveStart,1229
RunStateEnd,1240
JumpEnd,1241
JumpStart,1246
RightMoveStart,1247
RightMoveStart,1249
JumpEnd,1258
RunStateStart,1260
JumpStart,1264
RightMoveEnd,1264
RightMoveEnd,1266
JumpEnd,1284
JumpStart,1286
RightMoveEnd,1286
RightMoveStart,1290
JumpEnd,1298
JumpStart,1312
LeftMoveEnd,1312
RightMoveStart,1315
RightMoveEnd,1321
FireStateEnd,1328
JumpEnd,1328
RightMoveStart,1328
RightMoveEnd,1346
JumpStart,1347
RightMoveEnd,1348
JumpEnd,1353
JumpStart,1359
JumpEnd,1370
JumpStart,1373
RightMoveStart,1377
RightMoveEnd,1382
JumpEnd,1385
JumpStart,1407
RightMoveStart,1410
JumpEnd,1418
JumpStart,1421
RightMoveStart,1424
JumpEnd,1432
RunStateEnd,1432
RightMoveEnd,1436
JumpStart,1438
RightMoveEnd,1448
JumpEnd,1449
JumpStart,1453
RightMoveEnd,1453
JumpEnd,1469
LargeStateStart,2815
RunStateStart,2932
RightMoveStart,2933
LargeStateEnd,2956
RunStateEnd,2956
RightMoveEnd,2978
WonLevel,3786
