Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,36
BlockCoinDestroy,72
JumpStart,87
JumpEnd,95
LeftMoveStart,104
JumpStart,112
LeftMoveStart,115
JumpEnd,122
BlockPowerDestroy,125
JumpStart,139
RightMoveStart,146
JumpEnd,148
LeftMoveEnd,153
RightMoveEnd,156
RightMoveStart,156
LargeStateStart,165
LittleStateEnd,165
JumpStart,184
JumpEnd,202
JumpStart,219
LeftMoveEnd,227
JumpEnd,231
JumpStart,245
JumpEnd,257
RightMoveEnd,258
JumpStart,276
JumpEnd,286
LeftMoveStart,303
RightMoveEnd,312
RightMoveStart,313
JumpStart,315
BlockPowerDestroy,324
JumpEnd,325
LeftMoveStart,333
JumpStart,339
JumpEnd,346
RightMoveStart,353
JumpStart,361
LeftMoveEnd,365
LeftMoveStart,365
LargeStateEnd,368
JumpEnd,389
RightMoveStart,391
RightMoveEnd,404
RightMoveStart,412
RightMoveStart,414
JumpStart,415
RightMoveStart,416
RightMoveEnd,417
RightMoveStart,418
RightMoveEnd,419
LeftMoveEnd,422
JumpEnd,429
RightMoveEnd,434
RightMoveEnd,449
JumpStart,457
JumpEnd,467
JumpStart,471
JumpEnd,485
RightMoveEnd,489
LeftMoveEnd,500
RightMoveEnd,522
RunStateStart,523
RunStateEnd,525
RightMoveStart,544
JumpStart,546
JumpEnd,556
JumpStart,560
JumpEnd,577
RightMoveStart,582
RightMoveStart,584
JumpStart,585
RightMoveStart,586
RightMoveEnd,587
RightMoveStart,588
RightMoveEnd,589
JumpEnd,595
LeftMoveStart,610
RightMoveEnd,611
RightMoveStart,616
RightMoveEnd,621
JumpStart,624
JumpEnd,636
RightMoveStart,640
RightMoveStart,642
RightMoveStart,644
JumpStart,645
RightMoveEnd,645
RightMoveStart,646
RightMoveEnd,647
RightMoveStart,648
RightMoveEnd,649
JumpEnd,656
RightMoveStart,661
RightMoveEnd,662
RightMoveStart,663
RightMoveEnd,665
RightMoveEnd,666
JumpStart,667
RightMoveEnd,667
RightMoveStart,671
RightMoveEnd,675
JumpEnd,677
JumpStart,687
RightMoveEnd,687
RightMoveStart,689
JumpEnd,699
RightMoveEnd,707
RightMoveStart,708
JumpStart,715
RightMoveEnd,720
JumpEnd,732
JumpStart,737
JumpEnd,755
RightMoveStart,755
JumpStart,765
RightMoveStart,769
RightMoveEnd,773
JumpEnd,777
JumpStart,779
RightMoveStart,782
JumpEnd,790
RightMoveEnd,795
RightMoveStart,795
RightMoveStart,797
JumpStart,799
RightMoveStart,799
RightMoveEnd,800
RightMoveStart,801
RightMoveEnd,802
RightMoveEnd,803
RightMoveStart,803
RightMoveEnd,804
RightMoveStart,805
RightMoveEnd,806
RightMoveEnd,807
RightMoveStart,807
RightMoveEnd,808
RightMoveEnd,809
RightMoveStart,809
RightMoveEnd,810
RightMoveStart,811
JumpEnd,812
RightMoveEnd,812
RightMoveStart,813
RightMoveEnd,814
RightMoveStart,815
RightMoveEnd,816
JumpStart,817
RightMoveStart,817
RightMoveEnd,818
RightMoveStart,819
RightMoveEnd,820
RightMoveStart,821
RightMoveEnd,822
JumpEnd,829
RightMoveEnd,831
JumpStart,841
RightMoveStart,845
JumpEnd,853
LeftMoveEnd,857
RightMoveStart,860
JumpStart,867
RightMoveEnd,878
JumpEnd,879
RightMoveStart,900
JumpStart,901
RightMoveStart,902
RightMoveStart,904
RightMoveEnd,905
JumpEnd,913
RightMoveEnd,914
RightMoveEnd,919
JumpStart,923
RightMoveStart,923
RightMoveStart,925
JumpEnd,937
RightMoveStart,938
RightMoveEnd,939
RightMoveStart,940
RightMoveEnd,941
RightMoveStart,942
RightMoveEnd,943
RightMoveEnd,943
RightMoveStart,944
RightMoveEnd,945
RightMoveStart,946
RightMoveEnd,947
RightMoveStart,948
RightMoveEnd,949
RightMoveStart,950
JumpStart,951
RightMoveEnd,951
RightMoveEnd,952
RightMoveStart,952
RightMoveEnd,953
RightMoveEnd,955
JumpEnd,956
FireStateStart,1342
RightMoveStart,1928
FireStateEnd,1930
RightMoveEnd,1932
WonLevel,2617
