Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,38
LeftMoveStart,69
BlockCoinDestroy,86
LeftMoveStart,95
JumpStart,101
JumpEnd,109
RightMoveStart,111
RightMoveEnd,121
LeftMoveEnd,123
RightMoveStart,126
RightMoveStart,128
RightMoveEnd,131
JumpStart,134
StartLevel,134
RightMoveStart,140
RightMoveEnd,142
JumpEnd,144
StompKillGoomba,148
BlockCoinDestroy,151
RightMoveStart,156
JumpStart,162
RightMoveEnd,165
RightMoveStart,176
JumpEnd,177
LeftMoveEnd,179
StompKillGoomba,184
BlockCoinDestroy,187
JumpStart,188
RightMoveEnd,191
StompKillGoomba,191
JumpEnd,197
RightMoveEnd,198
StompKillGoomba,198
RightMoveStart,202
RightMoveEnd,205
JumpStart,206
RightMoveStart,211
JumpEnd,214
RightMoveEnd,215
LeftMoveStart,223
JumpStart,230
RightMoveEnd,231
JumpStart,236
RightMoveEnd,236
RightMoveStart,239
JumpEnd,248
JumpEnd,250
LeftMoveStart,253
LeftMoveStart,276
RightMoveEnd,279
RightMoveEnd,280
JumpStart,286
LeftMoveEnd,292
JumpEnd,294
JumpStart,303
JumpEnd,311
LeftMoveEnd,312
RightMoveStart,320
JumpStart,321
RightMoveStart,329
JumpEnd,330
LeftMoveStart,336
RightMoveEnd,339
JumpStart,348
JumpEnd,356
JumpStart,357
LeftMoveEnd,359
JumpEnd,365
JumpStart,366
JumpEnd,374
JumpStart,375
JumpEnd,383
JumpStart,385
JumpEnd,393
JumpStart,394
JumpEnd,402
JumpStart,403
RightMoveEnd,409
JumpEnd,411
LeftMoveEnd,414
RightMoveStart,417
RightMoveStart,427
JumpStart,437
RightMoveEnd,438
RightMoveStart,441
JumpEnd,449
RightMoveStart,450
RightMoveStart,452
JumpStart,453
RightMoveStart,454
RightMoveEnd,455
RightMoveStart,456
RightMoveEnd,457
RightMoveEnd,460
RightMoveEnd,463
JumpEnd,466
LeftMoveStart,479
BlockPowerDestroy,480
RightMoveEnd,480
JumpStart,495
JumpEnd,507
RightMoveStart,507
RightMoveEnd,514
LargeStateStart,529
LittleStateEnd,529
BlockPowerDestroy,552
LeftMoveStart,553
JumpStart,568
JumpEnd,574
RightMoveStart,582
JumpStart,596
LeftMoveStart,599
FireStateStart,601
LargeStateEnd,601
RightMoveEnd,603
StompKillGoomba,627
RightMoveStart,628
JumpEnd,629
LittleStateStart,633
LeftMoveEnd,639
RightMoveStart,642
JumpStart,646
RightMoveStart,647
RightMoveStart,649
RightMoveStart,651
RightMoveEnd,652
RightMoveEnd,653
RightMoveStart,653
RightMoveEnd,654
LeftMoveEnd,655
JumpEnd,656
RightMoveEnd,657
RightMoveStart,666
RightMoveEnd,668
LeftMoveEnd,669
FireKillGoomba,671
RightMoveEnd,673
RunStateStart,674
RunStateEnd,676
BlockCoinDestroy,685
RightMoveEnd,687
RightMoveStart,699
JumpStart,701
JumpEnd,707
BlockCoinDestroy,712
JumpStart,713
JumpEnd,722
JumpStart,728
BlockCoinDestroy,730
JumpEnd,734
LeftMoveStart,737
JumpStart,746
JumpEnd,752
RightMoveStart,757
BlockCoinDestroy,767
RightMoveEnd,775
JumpStart,777
BlockCoinDestroy,789
FireKillGoomba,789
RunStateStart,789
FireKillGoomba,790
JumpEnd,791
RunStateEnd,791
RunStateStart,803
RunStateEnd,805
FireKillGoomba,807
RunStateStart,808
RunStateEnd,809
RunStateStart,812
RunStateEnd,814
RunStateStart,817
RunStateEnd,819
