Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,41
RunStateStart,78
JumpStart,86
BlockCoinDestroy,100
BlockCoinDestroy,100
JumpEnd,101
RunStateEnd,109
BlockCoinDestroy,115
LeftMoveStart,123
JumpStart,130
JumpEnd,138
RightMoveStart,152
JumpStart,154
RightMoveStart,159
RightMoveStart,161
RightMoveStart,163
RightMoveEnd,164
RightMoveStart,165
RightMoveEnd,166
StompKillGoomba,166
RightMoveEnd,167
RightMoveStart,167
RightMoveEnd,168
JumpEnd,169
LeftMoveStart,176
RightMoveEnd,177
RightMoveEnd,180
StompKillGreenKoopa,192
RightMoveStart,212
RunStateStart,213
RightMoveEnd,224
JumpStart,225
UnleashShell,235
ShellKillGoomba,237
RightMoveStart,238
JumpEnd,240
RunStateEnd,240
LeftMoveStart,247
RightMoveEnd,257
LeftMoveEnd,264
RightMoveEnd,269
RightMoveEnd,272
RightMoveEnd,276
LeftMoveEnd,291
RightMoveStart,293
RunStateStart,294
LittleStateStart,301
StartLevel,301
JumpStart,308
JumpEnd,317
RightMoveStart,323
RunStateEnd,326
LeftMoveStart,330
JumpStart,337
RunStateStart,344
JumpEnd,347
RunStateEnd,350
RightMoveStart,362
LeftMoveEnd,363
LeftMoveStart,370
StartLevel,382
RightMoveEnd,384
RightMoveStart,385
JumpStart,388
RightMoveStart,401
RightMoveStart,403
JumpEnd,404
JumpStart,416
RightMoveEnd,418
JumpStart,421
RightMoveEnd,423
JumpEnd,424
LeftMoveEnd,424
JumpEnd,433
JumpStart,433
RightMoveEnd,438
RunStateStart,438
LeftMoveStart,439
RightMoveEnd,440
JumpEnd,443
JumpStart,443
LeftMoveEnd,444
JumpStart,454
RunStateEnd,454
JumpEnd,457
RightMoveStart,466
JumpEnd,468
LeftMoveStart,475
LeftMoveEnd,477
LeftMoveStart,480
JumpStart,499
LeftMoveEnd,499
RightMoveStart,517
JumpEnd,518
RightMoveStart,533
JumpStart,534
LeftMoveEnd,534
JumpStart,536
RightMoveEnd,537
RunStateStart,540
JumpEnd,548
RunStateEnd,548
JumpEnd,550
LeftMoveEnd,552
LeftMoveStart,560
JumpStart,566
JumpEnd,584
LeftMoveStart,586
RightMoveStart,608
RightMoveEnd,610
RunStateStart,610
RunStateStart,621
JumpStart,623
RightMoveStart,623
RunStateEnd,628
RightMoveStart,634
RightMoveStart,636
JumpEnd,638
RightMoveEnd,640
LeftMoveStart,641
RightMoveEnd,661
LittleStateEnd,665
RunStateEnd,665
LeftMoveEnd,692
RightMoveStart,695
RunStateStart,705
JumpStart,720
RightMoveEnd,724
JumpStart,727
LeftMoveEnd,728
JumpEnd,730
RunStateEnd,733
RightMoveEnd,742
LeftMoveStart,744
JumpEnd,746
JumpStart,747
JumpEnd,757
RightMoveStart,771
BlockPowerDestroy,774
LeftMoveEnd,775
JumpStart,789
LittleStateStart,790
RightMoveEnd,795
JumpEnd,797
RightMoveEnd,802
RightMoveStart,807
LargeStateStart,814
LittleStateEnd,814
RightMoveStart,834
JumpStart,843
RightMoveStart,847
JumpEnd,855
RightMoveEnd,868
JumpStart,872
LeftMoveEnd,873
RightMoveEnd,882
JumpEnd,886
StompKillGoomba,886
JumpStart,891
LeftMoveStart,900
JumpEnd,914
RightMoveStart,917
RightMoveEnd,939
LeftMoveStart,989
StompKillGreenKoopa,996
JumpStart,1003
RightMoveStart,1014
RightMoveEnd,1015
JumpEnd,1025
LeftMoveStart,1036
JumpStart,1038
UnleashShell,1042
JumpEnd,1052
RightMoveStart,1055
LeftMoveEnd,1072
RightMoveStart,1086
LeftMoveEnd,1101
LeftMoveEnd,1102
RightMoveStart,1113
RightMoveStart,1115
RightMoveEnd,1118
RightMoveEnd,1118
LargeStateEnd,1120
RightMoveEnd,1129
LittleStateStart,1138
StartLevel,1138
RightMoveEnd,1141
RightMoveEnd,1143
RightMoveStart,1159
JumpStart,1253
JumpEnd,1261
JumpStart,1270
JumpEnd,1284
RightMoveEnd,1284
JumpStart,1294
JumpEnd,1308
JumpStart,1309
LeftMoveStart,1319
JumpEnd,1332
LeftMoveStart,1350
RightMoveStart,1382
RunStateStart,1389
LeftMoveEnd,1411
LittleStateEnd,1421
RunStateEnd,1421
LittleStateEnd,1562
RightMoveEnd,1631
JumpStart,2241
DeathByGap,2258
DeathByGap,2258
DeathByGap,2258
JumpEnd,2258
LostLevel,2556
