Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,83
BlockCoinDestroy,84
LeftMoveStart,94
JumpStart,99
JumpEnd,112
BlockPowerDestroy,114
RightMoveStart,114
JumpStart,126
JumpEnd,140
BlockCoinDestroy,157
JumpStart,172
RightMoveEnd,174
JumpEnd,180
RightMoveStart,188
RightMoveEnd,193
JumpStart,201
JumpEnd,209
JumpStart,212
LeftMoveEnd,218
RightMoveEnd,218
JumpEnd,220
LeftMoveStart,226
JumpStart,234
BlockCoinDestroy,240
JumpEnd,242
RightMoveStart,263
JumpStart,271
BlockPowerDestroy,276
JumpEnd,279
RightMoveStart,280
JumpStart,291
JumpEnd,299
RightMoveEnd,299
RightMoveStart,300
LeftMoveEnd,308
StompKillGoomba,308
RightMoveEnd,310
RightMoveEnd,340
LargeStateStart,345
LittleStateEnd,345
RightMoveEnd,358
LeftMoveStart,365
BlockCoinDestroy,367
JumpStart,383
JumpEnd,389
LeftMoveEnd,394
RightMoveStart,424
RightMoveStart,431
JumpStart,458
RightMoveEnd,461
JumpEnd,471
RightMoveStart,477
JumpStart,480
RightMoveStart,485
RightMoveStart,487
RightMoveStart,489
RightMoveEnd,490
RightMoveStart,491
RightMoveEnd,492
RightMoveStart,493
RightMoveEnd,494
RightMoveEnd,494
JumpEnd,495
LeftMoveStart,505
RightMoveEnd,506
RightMoveStart,512
JumpStart,521
JumpEnd,527
StompKillGoomba,527
RightMoveEnd,530
RightMoveEnd,533
JumpStart,539
RightMoveStart,541
RightMoveStart,546
JumpEnd,549
RightMoveEnd,550
LeftMoveEnd,562
LeftMoveStart,564
BlockCoinDestroy,566
RightMoveEnd,568
LeftMoveStart,572
RightMoveEnd,574
JumpStart,582
JumpEnd,588
RightMoveStart,593
LeftMoveEnd,596
StompKillGoomba,601
JumpStart,618
RightMoveStart,618
RightMoveStart,620
RightMoveStart,622
RightMoveEnd,623
LeftMoveEnd,625
JumpEnd,630
DuckStart,640
DuckEnd,644
RightMoveEnd,644
LeftMoveStart,650
LeftMoveEnd,651
RightMoveEnd,651
RightMoveEnd,664
DuckStart,666
DuckEnd,673
RightMoveStart,677
DuckStart,681
DuckEnd,689
BlockPowerDestroy,713
RightMoveEnd,741
LeftMoveEnd,750
RightMoveStart,812
JumpStart,841
RightMoveStart,844
RightMoveStart,846
JumpEnd,851
RightMoveEnd,857
RightMoveStart,857
RightMoveStart,870
DuckStart,877
RightMoveEnd,877
RightMoveEnd,877
DuckEnd,883
DuckStart,890
RightMoveEnd,892
DuckEnd,893
DuckStart,895
DuckEnd,898
RightMoveStart,905
JumpStart,906
JumpEnd,923
StompKillGoomba,932
JumpStart,937
JumpEnd,960
StompKillGoomba,969
RightMoveStart,970
RightMoveEnd,972
JumpStart,977
RightMoveEnd,978
RightMoveStart,983
RightMoveStart,985
RightMoveStart,987
RightMoveEnd,988
RightMoveStart,989
RightMoveEnd,990
RightMoveStart,991
RightMoveEnd,992
JumpEnd,993
RightMoveEnd,994
RightMoveEnd,997
RightMoveStart,997
RightMoveStart,999
JumpStart,1001
RightMoveStart,1001
RightMoveEnd,1002
RightMoveStart,1003
RightMoveEnd,1004
RightMoveEnd,1004
RightMoveStart,1005
RightMoveEnd,1006
RightMoveStart,1007
FireKillGreenKoopa,1008
RightMoveEnd,1008
RightMoveStart,1009
RightMoveEnd,1010
JumpEnd,1011
StompKillGoomba,1031
BlockCoinDestroy,1032
JumpStart,1037
RightMoveEnd,1047
