Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,36
JumpStart,93
StompKillGoomba,104
JumpEnd,109
RightMoveStart,119
RightMoveEnd,140
RightMoveEnd,153
LeftMoveStart,166
BlockCoinDestroy,185
LeftMoveStart,185
BlockCoinDestroy,187
RightMoveEnd,198
JumpStart,202
JumpEnd,210
BlockCoinDestroy,211
RightMoveStart,217
LeftMoveEnd,220
BlockPowerDestroy,243
RightMoveEnd,248
JumpStart,258
JumpEnd,266
RightMoveEnd,281
RightMoveStart,281
BlockPowerDestroy,286
LargeStateStart,312
LittleStateEnd,312
LeftMoveStart,332
BlockPowerDestroy,333
RightMoveStart,355
RightMoveEnd,357
LeftMoveEnd,358
RightMoveStart,370
JumpStart,382
JumpEnd,388
LeftMoveEnd,394
RightMoveEnd,395
LeftMoveStart,397
RightMoveEnd,401
JumpStart,410
JumpEnd,416
BlockCoinDestroy,422
RightMoveStart,429
BlockCoinDestroy,433
RightMoveEnd,442
JumpStart,449
LeftMoveEnd,452
JumpEnd,455
RightMoveStart,474
LeftMoveEnd,482
JumpStart,489
BlockCoinDestroy,490
LeftMoveStart,493
LeftMoveEnd,501
RightMoveEnd,504
JumpEnd,505
JumpStart,508
LeftMoveStart,518
JumpEnd,519
RightMoveEnd,537
JumpStart,554
RightMoveStart,559
JumpEnd,570
LeftMoveEnd,574
LeftMoveEnd,583
LeftMoveStart,586
LeftMoveEnd,597
RightMoveStart,610
JumpStart,625
RightMoveStart,628
JumpEnd,635
LeftMoveStart,648
RightMoveEnd,664
RightMoveEnd,670
JumpStart,673
RightMoveEnd,674
LeftMoveEnd,677
BlockCoinDestroy,681
RightMoveStart,682
RightMoveStart,686
RightMoveStart,688
JumpEnd,689
RightMoveEnd,691
RightMoveEnd,716
JumpStart,717
LeftMoveStart,717
JumpEnd,723
BlockCoinDestroy,730
LeftMoveEnd,737
JumpStart,738
RightMoveEnd,739
RightMoveStart,740
RightMoveStart,750
RightMoveStart,752
JumpEnd,754
RightMoveEnd,755
JumpStart,758
RightMoveEnd,761
RightMoveStart,764
RightMoveStart,766
JumpEnd,768
RightMoveEnd,777
RightMoveEnd,793
RightMoveStart,794
RightMoveStart,800
RightMoveEnd,801
RightMoveStart,802
RightMoveEnd,807
LeftMoveEnd,808
JumpStart,819
RightMoveEnd,827
JumpEnd,833
RightMoveStart,875
RightMoveEnd,876
RightMoveStart,877
RightMoveStart,879
RightMoveEnd,880
RightMoveStart,881
RightMoveEnd,882
RightMoveEnd,884
RightMoveStart,893
RightMoveStart,895
RightMoveStart,897
RightMoveEnd,898
RightMoveStart,899
RightMoveEnd,900
RightMoveStart,901
RightMoveEnd,902
RightMoveEnd,904
RightMoveEnd,906
JumpStart,911
JumpEnd,927
JumpStart,941
RightMoveEnd,949
RightMoveStart,952
JumpEnd,953
LittleStateStart,974
StompKillGoomba,1016
StompKillGoomba,1025
RightMoveEnd,1026
RightMoveStart,1030
JumpStart,1061
JumpEnd,1071
JumpStart,1118
RightMoveStart,1134
JumpEnd,1135
RightMoveStart,1136
RightMoveEnd,1139
RightMoveStart,1141
RightMoveStart,1143
RightMoveStart,1145
RightMoveEnd,1146
RightMoveEnd,1147
RightMoveStart,1147
RightMoveEnd,1148
RightMoveEnd,1150
RightMoveStart,1153
RightMoveStart,1155
StompKillGoomba,1155
RightMoveStart,1157
RightMoveEnd,1158
RightMoveEnd,1160
RightMoveEnd,1160
LeftMoveStart,1161
DuckStart,1162
