Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,73
RightMoveStart,79
StompKillGoomba,103
JumpStart,106
LeftMoveStart,122
RightMoveEnd,127
JumpEnd,131
RightMoveStart,134
BlockCoinDestroy,157
RightMoveEnd,165
JumpStart,172
JumpEnd,180
RightMoveStart,186
BlockPowerDestroy,191
JumpStart,206
JumpEnd,214
RightMoveEnd,232
LargeStateStart,261
LittleStateEnd,261
LeftMoveEnd,263
LeftMoveStart,284
BlockCoinDestroy,285
JumpStart,301
JumpEnd,307
JumpStart,334
RightMoveEnd,335
RightMoveStart,338
RightMoveStart,347
RightMoveStart,349
JumpEnd,350
RightMoveEnd,357
LeftMoveStart,359
RightMoveEnd,360
JumpStart,368
RightMoveStart,375
RightMoveStart,383
JumpEnd,384
LeftMoveStart,392
RightMoveEnd,399
RightMoveEnd,408
RightMoveStart,412
JumpStart,416
JumpEnd,426
JumpStart,437
BlockCoinDestroy,440
LeftMoveEnd,444
LeftMoveStart,445
LeftMoveEnd,449
JumpEnd,451
JumpStart,456
JumpEnd,462
RightMoveStart,470
RightMoveEnd,473
RightMoveEnd,498
LeftMoveEnd,499
RightMoveStart,504
LeftMoveEnd,522
JumpStart,523
RightMoveStart,523
RightMoveStart,525
RightMoveStart,527
RightMoveEnd,528
RightMoveEnd,531
RightMoveStart,533
JumpEnd,535
RightMoveEnd,543
DuckStart,546
RightMoveEnd,555
RightMoveEnd,556
DuckEnd,557
RightMoveStart,560
RightMoveEnd,564
LeftMoveStart,568
JumpStart,578
LeftMoveStart,582
JumpEnd,590
RightMoveEnd,594
DuckStart,596
DuckEnd,618
LeftMoveEnd,620
RightMoveStart,621
DuckStart,628
DuckEnd,640
JumpStart,661
JumpEnd,673
LeftMoveStart,678
DuckStart,688
LeftMoveEnd,696
DuckEnd,701
RightMoveStart,702
LargeStateEnd,717
LittleStateStart,717
StompKillGoomba,735
RightMoveEnd,738
JumpStart,741
LeftMoveStart,742
RightMoveStart,761
JumpEnd,763
LeftMoveStart,771
LeftMoveEnd,776
JumpStart,778
LeftMoveStart,783
JumpEnd,790
RightMoveStart,803
LeftMoveEnd,810
JumpStart,813
LeftMoveEnd,814
RightMoveEnd,822
LeftMoveEnd,824
RightMoveEnd,829
JumpEnd,832
JumpStart,836
RightMoveStart,837
RightMoveStart,839
RightMoveStart,841
RightMoveEnd,842
RightMoveStart,843
RightMoveEnd,844
JumpEnd,846
JumpStart,858
RightMoveEnd,867
LeftMoveStart,870
JumpEnd,871
RightMoveEnd,872
RightMoveEnd,874
RightMoveStart,892
StompKillGoomba,897
StompKillGoomba,906
LeftMoveStart,922
RightMoveStart,935
RightMoveStart,963
JumpStart,965
RightMoveStart,965
RightMoveStart,967
RightMoveEnd,968
RightMoveStart,969
RightMoveEnd,970
RightMoveEnd,970
RightMoveStart,971
RightMoveEnd,972
RightMoveStart,973
RightMoveEnd,974
JumpEnd,975
LeftMoveEnd,975
LeftMoveEnd,986
RightMoveEnd,992
RightMoveEnd,998
RightMoveStart,1001
RightMoveEnd,1005
JumpStart,1040
JumpEnd,1056
LeftMoveStart,1083
RightMoveStart,1107
BlockPowerDestroy,1110
RightMoveEnd,1110
JumpStart,1125
JumpEnd,1133
LargeStateStart,1164
LargeStateStart,1164
LittleStateEnd,1164
LeftMoveStart,1195
JumpStart,1203
LeftMoveStart,1211
JumpEnd,1213
JumpStart,1227
RightMoveStart,1228
JumpEnd,1237
LeftMoveEnd,1243
