Event,Time
LittleStateStart,0
StartLevel,0
JumpStart,138
JumpEnd,149
StompKillGoomba,152
RightMoveStart,158
JumpStart,159
RightMoveStart,178
JumpEnd,180
RightMoveEnd,220
RightMoveStart,246
JumpStart,284
JumpEnd,295
BlockCoinDestroy,299
LeftMoveStart,301
JumpStart,314
JumpEnd,322
RightMoveStart,329
BlockPowerDestroy,338
RightMoveEnd,351
JumpStart,353
JumpEnd,361
JumpStart,365
RightMoveEnd,368
JumpEnd,373
LeftMoveStart,379
JumpStart,391
LargeStateStart,395
LittleStateEnd,395
BlockCoinDestroy,417
RightMoveStart,421
JumpEnd,423
LeftMoveStart,424
JumpStart,433
RightMoveStart,437
JumpEnd,439
JumpStart,447
RunStateStart,450
RunStateEnd,454
RightMoveStart,455
JumpEnd,456
RightMoveStart,457
RightMoveStart,459
RightMoveEnd,460
RunStateStart,460
RightMoveEnd,461
RightMoveEnd,462
JumpStart,463
RunStateEnd,463
RightMoveStart,464
RightMoveStart,466
RightMoveEnd,470
RightMoveEnd,470
RightMoveEnd,474
JumpEnd,477
JumpStart,479
LeftMoveEnd,481
JumpEnd,497
LeftMoveEnd,497
JumpStart,500
RightMoveStart,501
RightMoveEnd,502
RightMoveStart,503
RightMoveStart,505
RightMoveEnd,506
JumpEnd,512
RightMoveEnd,515
StompKillGoomba,521
JumpStart,528
RightMoveEnd,537
RightMoveEnd,539
JumpEnd,549
RightMoveStart,550
JumpStart,552
RightMoveStart,552
RightMoveStart,554
RightMoveEnd,555
RightMoveStart,556
RightMoveEnd,557
RightMoveStart,558
RightMoveEnd,559
RightMoveStart,560
RightMoveEnd,561
JumpEnd,562
JumpStart,574
JumpEnd,594
RightMoveEnd,596
JumpStart,597
JumpEnd,606
DuckStart,614
DuckEnd,622
LeftMoveStart,626
RightMoveEnd,627
DuckStart,631
DuckEnd,641
RightMoveStart,644
LeftMoveEnd,646
JumpStart,678
JumpEnd,692
BlockPowerDestroy,693
JumpStart,709
JumpEnd,715
LeftMoveStart,728
JumpStart,730
JumpEnd,740
LargeStateEnd,741
JumpStart,772
RightMoveStart,772
RightMoveStart,785
RightMoveStart,787
JumpEnd,788
LeftMoveStart,798
RightMoveEnd,799
RightMoveEnd,799
RightMoveStart,809
RightMoveEnd,811
JumpStart,831
FireKillGoomba,832
FireKillGoomba,834
RunStateStart,843
LeftMoveEnd,845
RunStateEnd,845
JumpEnd,847
RunStateStart,848
RunStateEnd,850
RunStateStart,852
RunStateEnd,854
RunStateStart,857
FireKillGreenKoopa,859
RunStateEnd,860
LeftMoveEnd,873
JumpStart,874
LeftMoveEnd,878
LeftMoveStart,879
JumpEnd,880
BlockCoinDestroy,886
RightMoveStart,892
RightMoveEnd,900
BlockCoinDestroy,902
JumpStart,902
JumpEnd,908
RightMoveEnd,912
BlockCoinDestroy,913
JumpStart,918
JumpEnd,924
JumpStart,929
JumpEnd,935
JumpStart,940
FireKillGoomba,946
FireKillGoomba,950
JumpEnd,952
RunStateStart,953
FireKillGoomba,955
RunStateEnd,956
RunStateStart,959
RunStateEnd,960
RunStateStart,963
RunStateEnd,965
RunStateStart,968
RunStateEnd,970
LeftMoveEnd,972
RunStateStart,972
RunStateEnd,975
RunStateStart,977
RunStateEnd,979
RunStateStart,982
RunStateEnd,984
RunStateStart,987
RunStateEnd,989
FireKillGoomba,990
RunStateStart,997
RunStateEnd,1001
RunStateStart,1003
RunStateEnd,1006
RightMoveStart,1007
RunStateStart,1009
RunStateEnd,1010
JumpStart,1052
RightMoveEnd,1054
JumpEnd,1065
LeftMoveStart,1074
JumpStart,1078
JumpEnd,1095
RightMoveStart,1095
JumpStart,1104
JumpEnd,1118
RightMoveStart,1119
JumpStart,1121
RightMoveStart,1121
RightMoveStart,1123
RightMoveEnd,1124
JumpEnd,1131
JumpStart,1135
RightMoveEnd,1144
JumpEnd,1151
JumpStart,1161
JumpEnd,1172
RightMoveStart,1176
JumpStart,1177
RightMoveEnd,1177
RightMoveStart,1178
RightMoveStart,1180
RightMoveEnd,1181
RightMoveEnd,1182
JumpEnd,1186
JumpStart,1193
RightMoveEnd,1206
JumpEnd,1211
JumpStart,1222
FireKillGoomba,1228
RightMoveEnd,1230
FireKillGoomba,1236
JumpEnd,1237
RunStateStart,1241
RunStateEnd,1244
RunStateStart,1246
RunStateEnd,1248
RunStateStart,1251
RunStateEnd,1253
RunStateStart,1256
RunStateEnd,1257
JumpStart,1278
LeftMoveEnd,1289
JumpEnd,1290
JumpStart,1291
JumpEnd,1303
JumpStart,1305
RightMoveStart,1307
RightMoveEnd,1308
JumpEnd,1317
RightMoveStart,1320
RightMoveStart,1322
RightMoveStart,1324
RightMoveEnd,1325
JumpStart,1326
RightMoveStart,1326
RightMoveEnd,1327
RightMoveEnd,1329
RightMoveEnd,1334
JumpEnd,1337
RightMoveStart,1337
RightMoveStart,1339
RightMoveStart,1341
RightMoveEnd,1342
RightMoveStart,1343
JumpStart,1344
RightMoveEnd,1344
RightMoveEnd,1346
RightMoveEnd,1349
RightMoveStart,1353
JumpEnd,1355
RightMoveStart,1355
RightMoveStart,1357
RightMoveEnd,1358
RightMoveEnd,1360
JumpStart,1362
RightMoveStart,1363
RightMoveEnd,1364
RightMoveEnd,1370
JumpEnd,1371
JumpStart,1379
JumpEnd,1403
JumpStart,1405
JumpEnd,1417
RightMoveEnd,1446
FireStateStart,2176
RightMoveStart,2800
FireStateEnd,2852
RightMoveEnd,2854
WonLevel,3717
