Event,Time
LittleStateStart,0
StartLevel,0
BlockCoinDestroy,48
BlockCoinDestroy,55
RightMoveStart,70
RunStateStart,73
BlockPowerDestroy,86
BlockCoinDestroy,100
BlockPowerDestroy,101
JumpStart,102
LeftMoveStart,109
JumpEnd,111
JumpStart,115
RightMoveEnd,119
RightMoveStart,121
JumpEnd,123
JumpStart,131
LeftMoveStart,137
RightMoveEnd,144
JumpEnd,147
BlockPowerDestroy,153
JumpStart,154
LeftMoveStart,163
JumpEnd,164
JumpStart,168
LeftMoveEnd,172
StompKillGreenKoopa,174
JumpEnd,176
JumpStart,181
LeftMoveStart,186
LargeStateStart,187
LittleStateEnd,187
RightMoveEnd,187
StompKillGreenKoopa,187
RightMoveEnd,193
UnleashShell,193
RightMoveEnd,195
ShellKillGoomba,196
LeftMoveEnd,200
UnleashShell,204
ShellKillGoomba,207
RightMoveStart,209
JumpEnd,219
JumpStart,220
RightMoveStart,224
LeftMoveEnd,225
LeftMoveEnd,231
JumpEnd,232
LeftMoveStart,234
StompKillGreenKoopa,240
JumpStart,246
LeftMoveEnd,246
RightMoveEnd,248
UnleashShell,266
BlockPowerDestroy,268
JumpEnd,269
ShellKillGoomba,271
RightMoveStart,282
LeftMoveEnd,283
RunStateEnd,283
LittleStateStart,285
RunStateStart,285
StartLevel,285
RunStateStart,287
RunStateEnd,289
RunStateStart,293
RightMoveStart,294
LeftMoveEnd,302
RightMoveStart,303
RightMoveEnd,307
JumpStart,312
RightMoveStart,320
JumpEnd,322
JumpStart,331
RightMoveEnd,331
BlockCoinDestroy,334
RightMoveStart,335
JumpEnd,339
RightMoveEnd,343
JumpStart,350
RightMoveEnd,353
JumpStart,355
JumpEnd,356
RightMoveEnd,360
JumpEnd,363
RightMoveStart,368
JumpStart,372
JumpEnd,382
JumpStart,386
LargeStateEnd,389
RunStateEnd,389
JumpEnd,394
LittleStateStart,407
StartLevel,407
RightMoveEnd,415
RightMoveStart,415
LargeStateStart,420
LittleStateEnd,420
RunStateStart,425
RightMoveStart,429
JumpStart,446
RightMoveStart,450
JumpStart,458
JumpEnd,462
JumpEnd,466
LeftMoveStart,466
JumpStart,467
LeftMoveEnd,468
JumpStart,470
LeftMoveStart,476
JumpEnd,478
LeftMoveStart,485
JumpEnd,488
JumpStart,488
RightMoveStart,493
RunStateEnd,495
JumpEnd,498
RunStateStart,499
JumpStart,503
LeftMoveStart,508
RightMoveEnd,510
LeftMoveEnd,511
JumpEnd,518
JumpStart,519
LeftMoveStart,519
JumpStart,523
RightMoveStart,527
JumpEnd,529
JumpEnd,531
LeftMoveEnd,532
JumpStart,537
LeftMoveEnd,537
JumpStart,539
LargeStateStart,542
LeftMoveStart,542
LittleStateEnd,542
LeftMoveStart,543
JumpEnd,552
JumpStart,555
RightMoveEnd,559
RightMoveStart,559
RightMoveStart,563
JumpEnd,565
JumpStart,569
RightMoveEnd,571
JumpEnd,574
JumpEnd,575
RightMoveEnd,575
JumpStart,582
JumpStart,583
LeftMoveStart,584
LeftMoveEnd,585
FireStateStart,586
LargeStateEnd,586
RightMoveStart,587
JumpEnd,593
RunStateEnd,596
JumpStart,603
RunStateStart,604
RunStateEnd,606
RightMoveStart,607
RunStateStart,607
RunStateEnd,609
RightMoveEnd,610
RunStateStart,611
RunStateEnd,612
RunStateStart,614
RunStateEnd,616
RunStateStart,617
JumpEnd,618
LeftMoveStart,618
RunStateEnd,621
JumpStart,622
JumpEnd,623
