Event,Time
StompKillGreenKoopa,-2
StompKillGreenKoopa,-2
StompKillGreenKoopa,-2
LittleStateStart,0
StartLevel,0
UnleashShell,8
UnleashShell,8
UnleashShell,8
ShellKillGoomba,9
ShellKillGoomba,9
ShellKillGoomba,9
ShellKillGoomba,17
ShellKillGoomba,17
ShellKillGoomba,17
RunStateStart,55
LittleStateEnd,59
RunStateEnd,59
DeathByShell,76
LittleStateStart,77
StartLevel,77
StompKillGoomba,117
RightMoveStart,126
JumpStart,128
RunStateStart,142
JumpEnd,144
JumpStart,149
StompKillGreenKoopa,151
JumpEnd,161
JumpStart,163
LeftMoveStart,166
RightMoveStart,173
JumpEnd,176
RunStateEnd,178
LittleStateStart,183
StartLevel,183
LeftMoveStart,185
JumpStart,191
UnleashShell,191
LeftMoveStart,192
LeftMoveStart,195
LeftMoveEnd,200
JumpEnd,203
RightMoveEnd,204
LeftMoveEnd,206
RunStateStart,219
LeftMoveEnd,222
JumpStart,223
RightMoveEnd,231
RightMoveEnd,231
JumpStart,236
RightMoveStart,237
JumpEnd,238
LittleStateEnd,242
RunStateEnd,242
DieByGoomba,245
JumpEnd,247
RightMoveStart,250
RunStateStart,250
StartLevel,265
JumpStart,270
LeftMoveEnd,278
JumpEnd,283
JumpStart,285
RightMoveStart,288
JumpEnd,296
RightMoveEnd,296
JumpStart,300
RunStateStart,305
RightMoveStart,308
JumpEnd,312
JumpStart,335
RightMoveEnd,339
LittleStateStart,352
JumpEnd,364
JumpStart,371
RightMoveStart,376
RightMoveEnd,381
JumpEnd,384
RunStateEnd,391
RunStateStart,394
RightMoveStart,396
JumpStart,398
RunStateEnd,399
RunStateEnd,413
JumpEnd,414
RightMoveStart,414
RunStateStart,414
RunStateStart,416
JumpStart,418
RunStateEnd,420
JumpEnd,424
LittleStateEnd,430
RunStateEnd,430
RightMoveEnd,467
RightMoveEnd,470
RightMoveEnd,499
RunStateStart,519
DeathByGap,630
LittleStateEnd,686
RunStateEnd,686
LostLevel,903
