Event,Time
LittleStateStart,0
StartLevel,0
JumpStart,35
RightMoveStart,40
JumpEnd,51
BlockCoinDestroy,81
JumpStart,96
JumpEnd,104
LeftMoveStart,104
JumpStart,109
BlockPowerDestroy,111
RightMoveStart,115
JumpEnd,119
JumpStart,126
JumpEnd,134
JumpStart,140
LargeStateStart,144
LeftMoveStart,144
LittleStateEnd,144
RightMoveEnd,160
JumpEnd,176
JumpStart,179
JumpEnd,192
RunStateStart,196
StompKillGreenKoopa,196
JumpStart,202
LeftMoveEnd,204
UnleashShell,212
ShellKillGoomba,214
RightMoveEnd,218
LeftMoveStart,219
JumpEnd,225
RunStateEnd,229
LeftMoveEnd,235
RunStateStart,235
JumpStart,258
RightMoveStart,259
LeftMoveStart,264
JumpEnd,270
RightMoveStart,275
JumpStart,277
JumpEnd,287
RunStateEnd,293
LeftMoveEnd,301
LeftMoveStart,303
LeftMoveStart,310
RightMoveEnd,318
LeftMoveEnd,319
RightMoveStart,329
LeftMoveEnd,335
LeftMoveStart,335
JumpStart,341
BlockCoinDestroy,343
LeftMoveEnd,344
JumpEnd,355
JumpStart,359
LeftMoveStart,359
LeftMoveEnd,362
RightMoveStart,363
JumpEnd,365
RunStateStart,373
JumpStart,376
RightMoveEnd,385
LeftMoveEnd,386
BlockPowerDestroy,391
JumpEnd,392
JumpStart,394
RightMoveStart,402
JumpEnd,404
JumpStart,407
RightMoveEnd,407
JumpEnd,413
RightMoveEnd,417
RightMoveStart,417
JumpStart,421
LargeStateEnd,424
LeftMoveStart,424
RightMoveEnd,438
LeftMoveStart,451
JumpEnd,452
RightMoveEnd,455
RightMoveStart,462
JumpStart,465
JumpEnd,471
JumpStart,474
JumpEnd,480
JumpStart,485
LeftMoveEnd,488
JumpEnd,499
JumpStart,503
LeftMoveEnd,509
LeftMoveStart,514
JumpEnd,518
JumpStart,524
RunStateEnd,534
JumpEnd,538
DuckStart,547
DuckEnd,552
DuckStart,554
DuckEnd,556
RightMoveEnd,558
RightMoveStart,558
DuckStart,560
DuckEnd,568
RunStateStart,571
JumpStart,594
JumpEnd,600
JumpStart,603
JumpEnd,609
LeftMoveEnd,615
JumpStart,620
RunStateEnd,620
RightMoveStart,624
JumpEnd,632
DuckStart,637
DuckEnd,644
RunStateStart,646
JumpStart,666
JumpEnd,677
JumpStart,688
RightMoveStart,691
JumpEnd,700
CollectCoin,705
CollectCoin,705
CollectCoin,707
JumpStart,711
RightMoveStart,711
RightMoveEnd,717
CollectCoinBulletBill,729
JumpEnd,729
JumpStart,734
LeftMoveStart,741
RightMoveEnd,748
RightMoveStart,757
JumpEnd,758
RightMoveEnd,760
BlockCoinDestroy,772
RightMoveEnd,772
LeftMoveStart,781
BlockCoinDestroy,782
RunStateEnd,785
JumpStart,788
JumpEnd,794
JumpStart,798
JumpEnd,804
RightMoveStart,804
JumpStart,811
BlockCoinDestroy,817
JumpEnd,817
RunStateStart,820
RightMoveEnd,826
LeftMoveStart,827
RunStateEnd,830
JumpStart,833
JumpEnd,839
RightMoveStart,841
RunStateStart,842
LeftMoveEnd,843
JumpStart,849
JumpEnd,859
DuckStart,862
DuckEnd,868
RightMoveStart,869
RightMoveEnd,873
LeftMoveEnd,886
JumpStart,887
RightMoveEnd,897
JumpEnd,902
JumpStart,903
LeftMoveStart,913
JumpEnd,919
JumpStart,921
RightMoveStart,923
JumpEnd,931
LeftMoveStart,937
RightMoveEnd,938
DuckStart,939
DuckEnd,945
