Event,Time
StompKillGoomba,-2
LittleStateStart,0
StartLevel,0
JumpStart,34
RightMoveStart,44
JumpEnd,50
JumpStart,61
RightMoveStart,64
JumpEnd,73
JumpStart,79
LeftMoveStart,87
JumpEnd,92
RightMoveStart,96
RightMoveEnd,100
RightMoveStart,107
StompKillGreenKoopa,110
RightMoveEnd,111
JumpStart,114
RightMoveEnd,130
JumpEnd,139
JumpStart,141
JumpEnd,154
LeftMoveStart,157
RightMoveStart,166
RightMoveEnd,167
LeftMoveEnd,199
LeftMoveStart,205
RightMoveStart,213
RightMoveStart,228
LeftMoveEnd,229
RightMoveEnd,234
RightMoveStart,241
RightMoveEnd,252
LeftMoveEnd,260
RightMoveEnd,262
RunStateStart,273
RunStateEnd,282
StompKillGoomba,285
JumpStart,288
RightMoveStart,290
RightMoveEnd,297
JumpEnd,313
RightMoveStart,319
RunStateStart,319
StompKillGoomba,321
JumpStart,328
StompKillGreenKoopa,344
RightMoveStart,348
JumpEnd,349
JumpStart,351
RightMoveEnd,363
LeftMoveStart,368
RightMoveEnd,368
JumpEnd,373
StompKillGoomba,375
JumpStart,380
RightMoveStart,385
RightMoveEnd,396
JumpEnd,403
JumpStart,405
RightMoveStart,407
JumpEnd,417
RightMoveEnd,436
JumpStart,439
UnleashShell,440
ShellKillGoomba,442
LeftMoveStart,448
JumpEnd,450
RunStateEnd,457
JumpStart,467
RightMoveEnd,469
RightMoveStart,469
RunStateStart,470
RunStateEnd,476
JumpEnd,483
RunStateStart,486
RunStateEnd,493
RightMoveStart,494
RunStateStart,495
JumpStart,501
RightMoveStart,504
JumpEnd,515
RightMoveEnd,520
JumpStart,523
RightMoveStart,528
JumpEnd,531
RightMoveEnd,532
JumpStart,539
LeftMoveEnd,544
LeftMoveEnd,547
RightMoveEnd,554
JumpEnd,560
JumpStart,564
LeftMoveStart,568
RightMoveStart,572
JumpEnd,580
StompKillGreenKoopa,580
JumpStart,587
LeftMoveStart,587
RightMoveEnd,591
JumpEnd,609
RightMoveStart,613
JumpStart,618
LeftMoveEnd,626
RightMoveEnd,630
JumpEnd,632
JumpStart,663
JumpEnd,676
JumpStart,682
RightMoveStart,685
LeftMoveEnd,691
JumpEnd,698
JumpStart,701
JumpEnd,715
RightMoveEnd,717
JumpStart,738
UnleashShell,747
JumpEnd,755
ShellKillGoomba,756
JumpStart,758
RightMoveStart,763
RunStateEnd,764
JumpEnd,770
RightMoveStart,787
JumpStart,791
RightMoveStart,792
RunStateStart,792
RunStateEnd,802
JumpEnd,808
RunStateStart,809
RightMoveEnd,811
RightMoveEnd,813
RunStateEnd,816
RightMoveStart,817
RunStateStart,818
JumpStart,829
RightMoveEnd,830
JumpEnd,839
RightMoveEnd,843
LeftMoveStart,849
JumpStart,850
RightMoveEnd,855
JumpEnd,860
RightMoveStart,865
JumpStart,877
RightMoveStart,885
JumpEnd,887
JumpStart,899
JumpEnd,912
LeftMoveStart,912
StompKillGoomba,916
JumpStart,922
RightMoveEnd,923
RightMoveStart,923
RightMoveEnd,931
LeftMoveStart,932
StompKillGreenKoopa,941
JumpEnd,944
JumpStart,948
RightMoveStart,950
LeftMoveStart,959
LeftMoveEnd,960
UnleashShell,965
RightMoveEnd,969
JumpEnd,970
ShellKillGreenKoopa,976
RightMoveStart,978
RunStateEnd,982
LeftMoveEnd,983
RightMoveEnd,985
LeftMoveEnd,994
JumpStart,1002
LeftMoveStart,1003
RightMoveStart,1012
JumpEnd,1018
RunStateStart,1018
RightMoveEnd,1020
UnleashShell,1024
LeftMoveEnd,1055
JumpStart,1059
RightMoveStart,1063
JumpEnd,1071
RightMoveEnd,1074
JumpStart,1086
JumpEnd,1099
JumpStart,1102
RightMoveStart,1106
JumpEnd,1114
RightMoveStart,1118
JumpStart,1121
LeftMoveEnd,1126
JumpEnd,1140
LeftMoveStart,1153
RightMoveEnd,1153
RightMoveEnd,1155
RightMoveEnd,1164
LeftMoveStart,1180
UnleashShell,1186
RunStateEnd,1203
BlockCoinDestroy,1205
LeftMoveEnd,1215
JumpStart,1221
JumpEnd,1227
RightMoveStart,1231
JumpStart,1238
JumpEnd,1251
JumpStart,1262
JumpEnd,1276
StompKillGreenKoopa,1296
LeftMoveStart,1297
JumpStart,1300
BlockPowerDestroy,1301
LeftMoveEnd,1322
JumpEnd,1327
RightMoveStart,1335
LittleStateEnd,1344
JumpStart,1368
JumpEnd,1378
RightMoveEnd,1408
LeftMoveEnd,1422
RightMoveEnd,1479
RunStateStart,2644
LargeStateStart,2747
RightMoveStart,2779
LargeStateEnd,2788
RunStateEnd,2788
RightMoveEnd,2829
WonLevel,3598
