Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,47
LeftMoveStart,63
RightMoveStart,76
StompKillGoomba,89
JumpStart,94
JumpEnd,117
RightMoveStart,117
BlockCoinDestroy,126
RightMoveEnd,126
JumpStart,141
RightMoveEnd,144
JumpEnd,149
LeftMoveEnd,155
BlockPowerDestroy,159
JumpStart,174
JumpEnd,182
RightMoveStart,208
LeftMoveStart,223
LargeStateStart,228
LittleStateEnd,228
RightMoveEnd,239
BlockCoinDestroy,242
JumpStart,258
JumpEnd,264
RightMoveStart,269
JumpStart,285
LeftMoveStart,289
JumpEnd,295
BlockCoinDestroy,309
RightMoveEnd,313
RightMoveStart,319
JumpStart,325
JumpEnd,331
RightMoveStart,336
RightMoveEnd,349
LeftMoveStart,351
RightMoveEnd,367
RightMoveEnd,378
LeftMoveEnd,384
RightMoveStart,384
JumpStart,398
JumpEnd,404
JumpStart,413
JumpEnd,419
JumpStart,428
LeftMoveEnd,428
JumpEnd,434
LeftMoveEnd,445
JumpStart,446
JumpEnd,456
LeftMoveStart,469
JumpStart,473
JumpEnd,482
DuckStart,484
DuckEnd,489
DuckStart,495
DuckEnd,499
RightMoveStart,502
RightMoveEnd,516
JumpStart,538
RightMoveStart,538
RightMoveStart,540
RightMoveStart,542
RightMoveEnd,543
JumpEnd,549
DuckStart,556
DuckEnd,559
RightMoveEnd,562
DuckStart,565
DuckEnd,570
LeftMoveStart,575
RightMoveEnd,575
RightMoveStart,587
JumpStart,592
JumpEnd,611
LeftMoveEnd,614
RightMoveStart,620
JumpStart,622
RightMoveStart,622
RightMoveStart,624
RightMoveEnd,625
RightMoveStart,626
RightMoveEnd,627
RightMoveStart,628
RightMoveEnd,629
RightMoveStart,630
RightMoveEnd,631
JumpEnd,632
StompKillGoomba,632
RightMoveEnd,651
RightMoveEnd,654
RightMoveEnd,664
JumpStart,683
RightMoveStart,691
LeftMoveEnd,692
RightMoveEnd,692
JumpEnd,693
RunStateStart,715
RunStateEnd,726
JumpStart,727
JumpEnd,742
JumpStart,745
LargeStateEnd,751
LittleStateStart,751
BlockPowerDestroy,769
RightMoveStart,773
RightMoveStart,775
JumpEnd,777
JumpStart,784
JumpEnd,792
LeftMoveStart,812
RightMoveEnd,813
LargeStateStart,824
LittleStateEnd,824
RightMoveEnd,833
JumpStart,849
RightMoveEnd,856
LeftMoveStart,862
JumpEnd,863
RightMoveStart,873
LeftMoveStart,884
JumpStart,885
LeftMoveStart,893
JumpEnd,894
LeftMoveEnd,912
RightMoveStart,919
LeftMoveEnd,921
JumpStart,925
LeftMoveEnd,927
RightMoveStart,935
RightMoveStart,937
JumpEnd,938
LeftMoveStart,948
RightMoveEnd,949
RightMoveEnd,952
RightMoveStart,961
LeftMoveStart,977
JumpStart,979
RightMoveEnd,980
RunStateStart,980
RightMoveEnd,981
RunStateEnd,981
JumpEnd,995
RightMoveEnd,1000
JumpStart,1004
LeftMoveStart,1012
JumpEnd,1014
LeftMoveEnd,1015
LeftMoveEnd,1019
RightMoveStart,1036
JumpStart,1039
JumpEnd,1049
LeftMoveStart,1069
LeftMoveEnd,1070
RightMoveStart,1087
LeftMoveEnd,1091
RunStateStart,1092
JumpStart,1104
RunStateEnd,1116
JumpEnd,1120
LeftMoveEnd,1143
RightMoveEnd,1143
RightMoveStart,1144
LeftMoveStart,1157
RightMoveStart,1171
StompKillGreenKoopa,1193
RightMoveEnd,1194
RightMoveStart,1197
JumpStart,1201
