Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,26
JumpStart,61
JumpEnd,73
BlockPowerDestroy,77
JumpStart,92
JumpEnd,100
LeftMoveStart,130
LargeStateStart,146
LittleStateEnd,146
RightMoveEnd,163
RightMoveStart,166
JumpStart,171
JumpEnd,181
JumpStart,196
JumpEnd,204
JumpStart,209
RightMoveStart,228
JumpEnd,229
JumpStart,230
RightMoveStart,230
RightMoveStart,232
RightMoveEnd,233
RightMoveStart,234
RightMoveEnd,235
RightMoveStart,236
RightMoveEnd,237
RightMoveStart,238
JumpEnd,239
RightMoveEnd,239
JumpStart,246
JumpEnd,263
JumpStart,279
RightMoveStart,279
RightMoveEnd,280
RightMoveStart,281
RightMoveStart,283
RightMoveEnd,284
RightMoveStart,285
LeftMoveEnd,286
RightMoveEnd,286
RightMoveStart,287
RightMoveEnd,288
JumpEnd,289
RightMoveEnd,291
RightMoveEnd,321
JumpStart,326
JumpEnd,341
JumpStart,345
LargeStateEnd,351
LittleStateStart,351
StompKillGoomba,353
RightMoveEnd,367
JumpEnd,381
LeftMoveStart,385
RightMoveEnd,386
BlockPowerDestroy,401
RightMoveStart,407
JumpStart,416
JumpEnd,424
LittleStateEnd,451
LeftMoveStart,471
RightMoveStart,486
JumpStart,509
JumpEnd,523
JumpStart,524
JumpEnd,534
JumpStart,546
RightMoveStart,552
RightMoveStart,554
JumpEnd,556
JumpStart,563
RightMoveEnd,565
LeftMoveEnd,571
JumpEnd,579
RightMoveStart,589
RightMoveEnd,590
JumpStart,613
RightMoveEnd,619
JumpEnd,623
JumpStart,626
RightMoveEnd,630
RightMoveStart,633
JumpEnd,636
JumpStart,646
LeftMoveEnd,661
JumpEnd,662
RightMoveEnd,667
JumpStart,671
JumpEnd,689
JumpStart,690
JumpEnd,705
JumpStart,715
JumpEnd,727
RightMoveStart,734
RightMoveStart,736
JumpStart,737
RightMoveStart,738
RightMoveEnd,739
RightMoveStart,740
RightMoveEnd,741
RightMoveEnd,744
JumpEnd,751
RightMoveStart,754
RightMoveStart,769
RightMoveEnd,771
RightMoveStart,771
JumpStart,772
RightMoveStart,773
RightMoveEnd,774
RightMoveEnd,776
RightMoveEnd,776
RightMoveStart,781
JumpEnd,783
RightMoveEnd,785
JumpStart,793
JumpEnd,809
JumpStart,822
JumpEnd,832
JumpStart,835
RightMoveEnd,836
JumpEnd,847
JumpStart,870
JumpEnd,880
JumpStart,882
JumpEnd,896
RightMoveStart,896
JumpStart,897
RightMoveStart,898
RightMoveStart,900
RightMoveEnd,901
RightMoveEnd,903
JumpEnd,911
RightMoveStart,913
RightMoveEnd,914
RightMoveStart,915
JumpStart,916
RightMoveStart,917
RightMoveEnd,918
RightMoveStart,919
RightMoveEnd,920
RightMoveEnd,927
JumpEnd,930
JumpStart,933
JumpEnd,957
JumpStart,958
RightMoveEnd,961
JumpEnd,968
RightMoveEnd,1012
LargeStateStart,1437
RightMoveStart,1946
LargeStateEnd,1954
RightMoveEnd,1995
WonLevel,2735
