Event,Time
StartLevel,0
RightMoveStart,25
JumpStart,35
JumpEnd,48
JumpStart,50
JumpEnd,62
JumpStart,79
JumpEnd,91
JumpStart,96
JumpEnd,111
JumpStart,115
JumpEnd,132
RightMoveStart,133
RightMoveStart,135
RightMoveStart,137
JumpStart,138
RightMoveEnd,138
RightMoveStart,139
RightMoveEnd,140
RightMoveStart,141
RightMoveEnd,142
JumpEnd,150
JumpStart,157
JumpEnd,170
RightMoveEnd,174
JumpStart,199
JumpEnd,213
RightMoveStart,220
RightMoveEnd,221
JumpStart,222
RightMoveStart,222
RightMoveStart,224
RightMoveEnd,225
JumpEnd,236
RightMoveEnd,242
JumpStart,250
JumpEnd,263
RightMoveStart,294
RightMoveEnd,295
RightMoveStart,296
JumpStart,298
RightMoveStart,298
RightMoveEnd,299
RightMoveEnd,300
RightMoveStart,300
RightMoveEnd,301
RightMoveStart,302
RightMoveEnd,303
JumpEnd,307
JumpStart,309
JumpEnd,321
JumpStart,325
JumpEnd,342
JumpStart,355
JumpEnd,365
RightMoveEnd,365
JumpStart,391
JumpEnd,400
JumpStart,402
JumpEnd,412
JumpStart,413
JumpEnd,431
RightMoveStart,452
RightMoveEnd,453
RightMoveStart,454
RightMoveStart,456
RightMoveEnd,457
JumpStart,458
RightMoveStart,458
RightMoveEnd,459
RightMoveStart,460
RightMoveEnd,461
RightMoveStart,462
RightMoveEnd,463
RightMoveStart,464
RightMoveEnd,465
RightMoveStart,466
RightMoveEnd,467
JumpEnd,468
JumpStart,485
JumpEnd,494
JumpStart,495
JumpEnd,508
RightMoveStart,513
RightMoveEnd,514
RightMoveStart,515
JumpStart,516
RightMoveStart,517
RightMoveEnd,518
RightMoveStart,519
RightMoveEnd,520
JumpEnd,530
RightMoveStart,532
JumpStart,533
RightMoveEnd,533
RightMoveStart,534
RightMoveStart,536
RightMoveEnd,537
RightMoveEnd,546
JumpEnd,547
RightMoveStart,552
RightMoveEnd,553
RightMoveStart,554
JumpStart,555
RightMoveStart,556
RightMoveEnd,557
RightMoveEnd,559
RightMoveEnd,561
JumpEnd,564
RightMoveEnd,569
StompKillGreenKoopa,571
JumpStart,573
RightMoveEnd,603
JumpEnd,604
JumpStart,638
JumpEnd,650
JumpStart,657
JumpEnd,667
JumpStart,680
JumpEnd,689
LittleStateStart,707
RightMoveStart,1265
LittleStateEnd,1396
RightMoveEnd,1398
WonLevel,1915
