Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,30
JumpStart,52
JumpEnd,62
JumpStart,73
BlockCoinDestroy,81
JumpEnd,84
LeftMoveStart,85
RightMoveStart,109
RightMoveEnd,124
JumpStart,145
JumpEnd,154
BlockCoinDestroy,162
LeftMoveStart,163
JumpStart,177
JumpEnd,185
RightMoveStart,187
JumpStart,199
LeftMoveEnd,203
JumpEnd,207
JumpStart,229
StompKillGreenKoopa,235
JumpEnd,238
JumpStart,241
RightMoveEnd,241
JumpEnd,264
LeftMoveEnd,264
LeftMoveStart,272
JumpStart,285
JumpEnd,298
LeftMoveStart,309
UnleashShell,310
JumpStart,313
JumpEnd,338
RightMoveEnd,349
JumpStart,353
LeftMoveEnd,364
JumpEnd,369
JumpStart,396
LeftMoveEnd,405
JumpEnd,412
LittleStateEnd,412
DieByGreenKoopa,429
StartLevel,430
RightMoveEnd,455
RightMoveStart,468
JumpStart,486
JumpEnd,500
JumpStart,526
JumpEnd,534
JumpStart,559
JumpEnd,568
JumpStart,569
JumpEnd,581
JumpStart,583
JumpEnd,595
RightMoveStart,605
RightMoveStart,607
RightMoveStart,609
RightMoveEnd,610
JumpStart,611
RightMoveStart,611
RightMoveEnd,612
RightMoveStart,613
RightMoveEnd,614
JumpEnd,623
JumpStart,625
JumpEnd,642
LittleStateStart,678
JumpStart,715
JumpEnd,729
JumpStart,731
RightMoveEnd,743
JumpEnd,749
JumpStart,756
JumpEnd,767
JumpStart,769
RightMoveStart,771
RightMoveEnd,772
JumpEnd,780
JumpStart,785
JumpEnd,800
JumpStart,812
RightMoveStart,815
JumpEnd,824
JumpStart,843
JumpEnd,855
JumpStart,856
JumpEnd,868
JumpStart,869
JumpEnd,881
JumpStart,882
JumpEnd,894
JumpStart,922
JumpEnd,937
JumpStart,941
JumpEnd,952
JumpStart,961
RightMoveEnd,972
JumpEnd,975
JumpStart,986
JumpEnd,995
JumpStart,996
JumpEnd,1010
RightMoveStart,1038
RightMoveStart,1040
RightMoveStart,1042
RightMoveEnd,1043
RightMoveStart,1044
RightMoveEnd,1045
RightMoveStart,1046
JumpStart,1047
RightMoveEnd,1047
RightMoveStart,1048
RightMoveEnd,1049
RightMoveStart,1050
RightMoveEnd,1051
JumpEnd,1056
RightMoveEnd,1065
JumpStart,1067
RightMoveEnd,1081
JumpEnd,1084
RightMoveEnd,1262
RightMoveStart,1312
LittleStateEnd,1338
RightMoveEnd,1352
WonLevel,2121
