Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,35
JumpStart,48
JumpEnd,61
RightMoveStart,65
StompKillGoomba,75
JumpStart,81
BlockCoinDestroy,100
JumpEnd,103
RightMoveEnd,111
JumpStart,115
JumpEnd,123
BlockPowerDestroy,135
JumpStart,150
JumpEnd,158
RightMoveStart,164
RightMoveEnd,193
JumpStart,196
LeftMoveStart,205
LargeStateStart,210
LittleStateEnd,210
JumpEnd,230
LeftMoveStart,230
BlockCoinDestroy,234
JumpStart,239
JumpEnd,245
JumpStart,250
JumpEnd,256
LeftMoveStart,259
JumpStart,263
JumpEnd,269
JumpStart,278
LeftMoveEnd,282
JumpEnd,284
JumpStart,288
JumpEnd,294
RightMoveEnd,299
RightMoveStart,299
JumpStart,300
BlockCoinDestroy,304
RightMoveStart,306
RightMoveStart,308
JumpEnd,310
RightMoveEnd,314
JumpStart,320
LeftMoveEnd,324
JumpEnd,326
RightMoveEnd,336
JumpStart,339
RightMoveStart,339
JumpEnd,357
JumpStart,359
JumpEnd,375
JumpStart,381
JumpEnd,393
RightMoveStart,414
StompKillGoomba,415
JumpStart,418
RightMoveStart,437
RightMoveStart,439
RightMoveEnd,440
RightMoveStart,441
RightMoveEnd,442
RightMoveStart,443
RightMoveEnd,444
RightMoveEnd,444
RightMoveStart,445
JumpEnd,446
RightMoveEnd,446
RightMoveStart,447
RightMoveEnd,448
RightMoveStart,449
RightMoveEnd,450
LeftMoveEnd,451
RightMoveStart,451
RightMoveEnd,452
RightMoveStart,453
RightMoveEnd,454
RightMoveStart,455
RightMoveEnd,456
JumpStart,457
RightMoveStart,457
RightMoveEnd,458
RightMoveStart,459
RightMoveEnd,460
RightMoveEnd,461
RightMoveStart,461
RightMoveEnd,462
RightMoveStart,463
RightMoveEnd,464
RightMoveStart,465
RightMoveEnd,466
JumpEnd,467
StompKillGoomba,470
StompKillGoomba,480
RightMoveStart,504
RightMoveEnd,505
RightMoveEnd,511
RunStateStart,520
JumpStart,527
RightMoveStart,535
JumpEnd,537
JumpStart,558
RightMoveEnd,566
JumpEnd,570
RunStateEnd,570
JumpStart,578
BlockPowerDestroy,582
JumpEnd,584
LeftMoveStart,586
LeftMoveStart,592
JumpStart,598
JumpEnd,604
RightMoveStart,612
RightMoveEnd,616
LeftMoveEnd,617
JumpStart,625
LeftMoveStart,630
JumpEnd,641
RightMoveStart,645
JumpStart,651
LeftMoveStart,653
LargeStateEnd,656
LeftMoveEnd,677
JumpEnd,684
RightMoveEnd,685
LeftMoveStart,690
LeftMoveEnd,699
JumpStart,703
RightMoveEnd,706
RightMoveStart,710
RightMoveStart,715
RightMoveStart,717
JumpEnd,719
RightMoveEnd,720
RightMoveEnd,721
JumpStart,726
RightMoveStart,733
JumpEnd,736
LeftMoveEnd,746
JumpStart,750
RightMoveStart,757
JumpEnd,760
JumpStart,769
RightMoveEnd,772
RightMoveEnd,779
JumpEnd,780
JumpStart,789
JumpEnd,805
LeftMoveStart,824
FireKillGreenKoopa,830
RightMoveStart,834
RunStateStart,835
RunStateEnd,838
RightMoveEnd,847
LeftMoveStart,861
RunStateStart,864
RunStateEnd,868
JumpStart,877
RightMoveStart,882
LeftMoveStart,889
JumpEnd,892
RightMoveStart,897
JumpStart,902
BlockPowerDestroy,903
LeftMoveStart,906
JumpEnd,912
LeftMoveEnd,915
LeftMoveEnd,917
JumpStart,919
RightMoveEnd,920
RightMoveEnd,920
LeftMoveEnd,924
