Event,Time
RightMoveEnd,-361
LittleStateStart,0
StartLevel,0
RightMoveStart,37
RunStateStart,43
RightMoveStart,58
RightMoveEnd,77
RightMoveEnd,79
RightMoveEnd,93
RightMoveStart,104
JumpStart,106
JumpEnd,121
RightMoveEnd,123
JumpStart,131
RightMoveStart,134
JumpEnd,143
BlockPowerDestroy,146
LeftMoveStart,154
JumpStart,161
BlockPowerDestroy,162
LeftMoveEnd,162
RightMoveEnd,167
BlockPowerDestroy,168
JumpEnd,169
RightMoveStart,173
JumpStart,177
BlockPowerDestroy,180
RightMoveEnd,183
JumpEnd,185
JumpStart,197
LargeStateStart,199
LittleStateEnd,199
RightMoveStart,219
RightMoveEnd,226
JumpEnd,228
JumpStart,233
RightMoveStart,241
JumpEnd,243
BlockPowerDestroy,250
JumpStart,253
StompKillGoomba,255
BlockPowerDestroy,256
BlockCoinDestroy,257
LeftMoveStart,270
RightMoveEnd,270
RightMoveEnd,271
JumpEnd,279
BlockCoinDestroy,289
JumpStart,293
JumpEnd,299
JumpStart,305
JumpEnd,311
RightMoveStart,313
JumpStart,323
LeftMoveStart,330
JumpEnd,336
LeftMoveEnd,338
JumpStart,339
BlockCoinDestroy,340
JumpEnd,352
LeftMoveStart,353
JumpStart,356
FireKillGoomba,357
JumpEnd,362
LeftMoveEnd,363
RightMoveStart,363
LittleStateStart,370
FireKillGoomba,374
JumpStart,374
FireKillGoomba,379
LeftMoveStart,379
LeftMoveEnd,385
JumpEnd,390
FireKillGoomba,391
LeftMoveEnd,394
RightMoveStart,395
RightMoveStart,396
FireKillGoomba,401
JumpStart,401
LeftMoveEnd,401
RightMoveEnd,401
LeftMoveStart,403
LeftMoveStart,409
JumpEnd,411
LeftMoveEnd,414
RightMoveStart,416
LeftMoveEnd,421
JumpStart,423
FireKillGoomba,427
RightMoveEnd,428
LeftMoveEnd,431
RightMoveStart,431
JumpEnd,433
FireKillGoomba,434
RightMoveEnd,434
FireKillGoomba,439
LeftMoveStart,439
RightMoveStart,450
RunStateStart,450
JumpStart,451
RightMoveEnd,451
RightMoveEnd,453
JumpEnd,471
LeftMoveEnd,477
FireKillGoomba,483
JumpStart,484
RightMoveStart,484
RightMoveEnd,493
JumpEnd,500
RightMoveStart,500
RightMoveStart,511
RightMoveEnd,524
RightMoveEnd,529
RightMoveStart,531
RightMoveEnd,536
StompKillGoomba,544
JumpStart,547
LeftMoveStart,550
RightMoveEnd,558
JumpEnd,572
RightMoveStart,577
JumpStart,579
RightMoveStart,587
JumpEnd,589
JumpStart,595
LeftMoveStart,608
JumpEnd,610
RightMoveEnd,617
BlockCoinDestroy,620
BlockPowerDestroy,620
RightMoveStart,620
RightMoveEnd,626
LeftMoveStart,627
LittleStateStart,635
StartLevel,635
JumpStart,636
RightMoveStart,636
JumpEnd,642
RightMoveStart,642
BlockCoinDestroy,646
RightMoveEnd,659
LeftMoveEnd,660
RunStateStart,661
JumpStart,662
LeftMoveEnd,664
LeftMoveStart,665
JumpEnd,668
JumpStart,669
LeftMoveEnd,674
LeftMoveStart,675
JumpEnd,680
RunStateEnd,682
RightMoveEnd,686
JumpStart,687
RightMoveStart,689
FireStateStart,690
LargeStateEnd,690
RightMoveStart,695
RightMoveStart,700
RunStateStart,700
RightMoveEnd,706
JumpStart,709
LeftMoveEnd,717
RightMoveStart,717
RightMoveStart,717
JumpEnd,718
JumpEnd,719
RunStateEnd,719
LittleStateEnd,722
RunStateEnd,722
RunStateStart,730
JumpStart,733
RunStateEnd,741
JumpEnd,747
RunStateStart,753
RightMoveEnd,757
RightMoveEnd,758
JumpStart,764
RightMoveStart,770
RightMoveEnd,772
RightMoveStart,772
JumpEnd,774
RightMoveEnd,774
RunStateEnd,780
LeftMoveStart,783
JumpStart,791
RightMoveStart,795
JumpEnd,801
JumpStart,818
RightMoveStart,818
JumpEnd,826
RightMoveStart,826
RightMoveEnd,830
RightMoveEnd,832
JumpStart,834
RunStateStart,836
RightMoveEnd,837
LeftMoveStart,842
RightMoveEnd,842
RunStateEnd,846
JumpEnd,850
RightMoveStart,853
JumpStart,855
LargeStateStart,866
LittleStateEnd,866
JumpEnd,870
RunStateEnd,875
JumpStart,883
RightMoveStart,885
BlockCoinDestroy,887
RightMoveStart,887
RightMoveStart,889
RightMoveEnd,890
LeftMoveStart,891
RightMoveEnd,892
RightMoveEnd,895
JumpEnd,899
JumpStart,901
JumpStart,903
RightMoveStart,904
JumpEnd,907
JumpEnd,909
LeftMoveEnd,911
RightMoveStart,913
RightMoveEnd,917
FireStateEnd,919
RunStateStart,920
JumpStart,924
LeftMoveEnd,925
LeftMoveStart,925
FireStateStart,927
LargeStateEnd,927
RightMoveEnd,932
LittleStateStart,937
RunStateEnd,937
StartLevel,937
RightMoveStart,947
RightMoveStart,947
RightMoveEnd,953
JumpEnd,955
RunStateStart,958
LeftMoveEnd,961
RunStateStart,961
JumpStart,963
RunStateEnd,964
BlockCoinDestroy,965
RightMoveStart,971
JumpEnd,972
LeftMoveStart,972
RunStateEnd,974
RunStateStart,979
LeftMoveEnd,980
RunStateStart,980
RunStateEnd,983
RightMoveEnd,984
RunStateStart,985
JumpStart,987
RunStateEnd,989
RunStateStart,990
RunStateEnd,993
RightMoveEnd,994
RightMoveStart,994
RunStateStart,994
RunStateEnd,997
RunStateStart,998
RightMoveStart,999
JumpEnd,1000
RunStateEnd,1001
RunStateStart,1003
RightMoveEnd,1004
RunStateEnd,1005
RunStateStart,1007
RunStateEnd,1010
LeftMoveStart,1012
RunStateStart,1012
RunStateEnd,1014
RightMoveEnd,1016
RunStateStart,1016
RunStateEnd,1018
RunStateStart,1020
RightMoveStart,1021
RunStateEnd,1022
RightMoveStart,1024
JumpStart,1029
RunStateStart,1035
RunStateEnd,1038
RunStateStart,1039
RunStateEnd,1042
JumpEnd,1045
RightMoveEnd,1045
RunStateStart,1045
RunStateEnd,1047
RightMoveEnd,1049
RunStateStart,1049
RunStateEnd,1051
JumpStart,1053
RunStateStart,1054
RunStateEnd,1057
RightMoveStart,1059
LeftMoveEnd,1060
RunStateStart,1060
JumpEnd,1062
RunStateEnd,1062
RunStateStart,1065
RunStateEnd,1068
RightMoveStart,1069
RunStateStart,1070
JumpStart,1071
RunStateEnd,1073
RightMoveStart,1074
RightMoveStart,1076
RightMoveStart,1078
RunStateStart,1078
RightMoveEnd,1079
RightMoveEnd,1080
RightMoveEnd,1081
RunStateEnd,1082
JumpEnd,1086
JumpStart,1086
RunStateStart,1087
RunStateEnd,1091
JumpStart,1095
LeftMoveStart,1095
RightMoveStart,1098
JumpEnd,1101
RightMoveEnd,1106
RightMoveStart,1106
RunStateStart,1106
JumpStart,1107
JumpEnd,1108
RunStateEnd,1110
RightMoveEnd,1115
LeftMoveStart,1117
RightMoveStart,1121
JumpEnd,1122
RunStateEnd,1124
RightMoveEnd,1125
RunStateStart,1127
RunStateEnd,1129
StartLevel,1130
JumpStart,1131
RunStateStart,1131
RunStateEnd,1133
RunStateStart,1136
RunStateEnd,1138
JumpEnd,1140
RightMoveStart,1140
RunStateStart,1140
RunStateEnd,1143
JumpStart,1145
RightMoveStart,1146
RightMoveEnd,1148
LargeStateStart,1149
LeftMoveStart,1149
LittleStateEnd,1149
RightMoveEnd,1154
RunStateStart,1154
RightMoveEnd,1155
JumpStart,1170
JumpEnd,1177
RightMoveStart,1178
JumpEnd,1180
LeftMoveStart,1180
JumpStart,1186
RunStateEnd,1188
RightMoveEnd,1190
LeftMoveStart,1191
JumpEnd,1192
RightMoveStart,1195
RightMoveEnd,1196
RightMoveStart,1196
LeftMoveEnd,1202
LeftMoveStart,1205
JumpStart,1209
JumpEnd,1215
RightMoveEnd,1217
LeftMoveEnd,1225
RunStateStart,1226
JumpStart,1232
LeftMoveStart,1232
LeftMoveEnd,1239
JumpEnd,1241
LeftMoveEnd,1244
FireStateStart,1247
LargeStateEnd,1247
RightMoveEnd,1259
RightMoveStart,1260
LeftMoveEnd,1263
JumpStart,1269
RightMoveStart,1269
JumpStart,1271
RightMoveEnd,1271
LeftMoveEnd,1275
JumpEnd,1277
LeftMoveStart,1277
JumpEnd,1285
RightMoveStart,1287
LeftMoveEnd,1291
DeathByGap,1295
JumpStart,1297
RightMoveStart,1299
RightMoveStart,1303
RightMoveStart,1305
JumpEnd,1307
RightMoveEnd,1308
RunStateEnd,1310
RightMoveEnd,1314
RunStateStart,1314
RunStateEnd,1316
RunStateStart,1318
LeftMoveStart,1319
RightMoveEnd,1320
RunStateEnd,1320
RunStateStart,1322
RightMoveEnd,1323
RunStateEnd,1325
RunStateStart,1326
RightMoveStart,1328
RunStateEnd,1329
JumpStart,1330
RunStateStart,1330
RightMoveStart,1331
RunStateEnd,1332
RunStateStart,1336
RightMoveEnd,1337
RightMoveStart,1337
LeftMoveStart,1339
JumpEnd,1340
RunStateEnd,1340
RunStateStart,1354
JumpStart,1360
RightMoveEnd,1362
JumpStart,1366
RightMoveStart,1368
RightMoveEnd,1369
LeftMoveEnd,1370
RightMoveStart,1370
LeftMoveEnd,1372
RightMoveStart,1372
JumpEnd,1373
RightMoveEnd,1373
LeftMoveStart,1374
RightMoveStart,1374
RunStateEnd,1374
RightMoveEnd,1375
JumpEnd,1376
RightMoveStart,1381
RunStateStart,1384
RunStateEnd,1386
RunStateStart,1387
RunStateEnd,1390
RunStateStart,1390
RunStateEnd,1391
RunStateStart,1392
RightMoveEnd,1394
RunStateEnd,1394
RightMoveEnd,1395
RunStateStart,1396
RightMoveEnd,1397
RightMoveStart,1398
RunStateEnd,1398
RightMoveEnd,1400
LeftMoveStart,1402
RunStateStart,1403
RightMoveStart,1411
LeftMoveEnd,1415
RunStateStart,1419
RightMoveStart,1428
JumpStart,1430
JumpStart,1432
JumpEnd,1440
RightMoveStart,1440
JumpEnd,1442
RightMoveEnd,1443
LeftMoveStart,1445
RightMoveEnd,1448
RightMoveStart,1452
RightMoveStart,1454
LeftMoveEnd,1455
RightMoveEnd,1461
RightMoveEnd,1461
LeftMoveStart,1465
RunStateEnd,1473
LeftMoveStart,1476
RunStateEnd,1481
RightMoveEnd,1487
RightMoveEnd,1489
RightMoveEnd,1490
LeftMoveEnd,1491
LeftMoveEnd,1493
JumpStart,1495
RightMoveStart,1495
RunStateStart,1495
LeftMoveStart,1502
RightMoveStart,1502
LeftMoveEnd,1504
JumpEnd,1505
RightMoveStart,1517
JumpStart,1525
JumpStart,1528
RightMoveStart,1528
RightMoveEnd,1529
RightMoveStart,1533
JumpEnd,1535
JumpEnd,1538
LeftMoveEnd,1542
RightMoveEnd,1542
LeftMoveStart,1550
FireStateEnd,1554
RunStateEnd,1554
RightMoveEnd,1556
DuckStart,1560
DuckEnd,1565
DuckStart,1570
DuckEnd,1574
RightMoveEnd,1575
RightMoveStart,1578
RunStateStart,1580
LeftMoveEnd,1591
RunStateEnd,1596
RightMoveEnd,1597
RunStateStart,1599
RunStateEnd,1601
RunStateStart,1603
RunStateEnd,1606
LeftMoveStart,1612
JumpStart,1616
RightMoveStart,1621
JumpEnd,1622
RunStateStart,1635
LeftMoveEnd,1644
JumpStart,1649
RightMoveStart,1652
RunStateEnd,1658
JumpEnd,1661
RightMoveEnd,1661
JumpStart,1668
RightMoveStart,1674
JumpEnd,1680
LeftMoveEnd,1682
RightMoveEnd,1685
RightMoveStart,1687
JumpStart,1689
RightMoveEnd,1693
JumpEnd,1700
RightMoveEnd,1705
RightMoveEnd,1713
RightMoveStart,1724
RightMoveStart,1744
FireStateEnd,1747
RightMoveEnd,1765
RightMoveEnd,1780
DeathByGap,2188
JumpStart,2218
JumpEnd,2242
DeathByGap,3008
LostLevel,3009
