Event,Time
LittleStateStart,0
StartLevel,0
JumpStart,55
BlockCoinDestroy,58
JumpEnd,64
RightMoveStart,66
JumpStart,86
BlockPowerDestroy,100
BlockCoinDestroy,101
JumpEnd,102
JumpStart,116
LeftMoveEnd,119
JumpEnd,124
BlockPowerDestroy,129
JumpStart,144
BlockCoinDestroy,147
JumpEnd,152
JumpStart,161
JumpEnd,170
RightMoveEnd,170
JumpStart,184
LeftMoveStart,191
LargeStateStart,197
LittleStateEnd,197
JumpEnd,218
RightMoveStart,219
JumpStart,224
RunStateStart,233
JumpEnd,236
JumpStart,246
LeftMoveStart,253
RunStateEnd,253
JumpEnd,258
RightMoveStart,265
RunStateStart,266
JumpStart,268
RightMoveEnd,273
JumpEnd,278
JumpStart,282
StompKillGoomba,288
JumpEnd,297
StompKillGoomba,297
JumpStart,300
JumpEnd,316
RightMoveEnd,318
LeftMoveEnd,326
LargeStateEnd,337
RunStateEnd,337
LittleStateStart,355
StartLevel,355
LeftMoveStart,356
BlockPowerDestroy,377
RightMoveStart,378
RunStateStart,385
RightMoveEnd,402
JumpStart,405
RightMoveStart,413
JumpEnd,415
LeftMoveEnd,426
JumpStart,428
JumpEnd,436
LeftMoveStart,437
JumpStart,442
DeathByGap,443
JumpEnd,450
JumpStart,456
JumpEnd,464
RightMoveStart,465
JumpStart,470
RightMoveEnd,471
JumpEnd,478
RightMoveStart,480
RunStateEnd,484
RunStateStart,493
JumpStart,496
LeftMoveStart,497
LargeStateStart,504
LeftMoveStart,504
LittleStateEnd,504
RightMoveEnd,511
JumpEnd,523
JumpStart,531
RightMoveEnd,531
RightMoveStart,539
JumpEnd,545
LeftMoveEnd,545
LeftMoveEnd,545
RightMoveStart,549
JumpStart,557
LeftMoveEnd,560
JumpEnd,577
JumpStart,585
RightMoveStart,590
RightMoveEnd,592
JumpEnd,593
JumpStart,601
RightMoveEnd,602
JumpEnd,616
LargeStateEnd,621
LittleStateStart,621
RunStateEnd,641
RunStateStart,644
JumpStart,648
RightMoveStart,663
RightMoveStart,679
JumpEnd,680
RightMoveEnd,688
JumpStart,689
RightMoveStart,697
JumpEnd,699
BlockCoinDestroy,700
RightMoveEnd,711
JumpStart,726
JumpEnd,742
JumpStart,747
RightMoveEnd,748
JumpEnd,755
JumpStart,767
LeftMoveStart,771
LargeStateStart,772
LittleStateEnd,772
RightMoveEnd,788
JumpEnd,800
JumpStart,812
LeftMoveStart,814
LeftMoveStart,820
JumpEnd,822
BlockPowerDestroy,828
JumpStart,834
RightMoveStart,837
LeftMoveEnd,842
JumpEnd,844
JumpStart,855
LeftMoveEnd,862
JumpEnd,871
LeftMoveStart,872
RightMoveStart,881
LeftMoveStart,894
LeftMoveStart,899
RightMoveStart,906
LeftMoveEnd,910
JumpStart,916
LeftMoveStart,918
LeftMoveEnd,920
JumpEnd,926
StompKillGoomba,927
LeftMoveEnd,932
RightMoveStart,932
RightMoveEnd,937
RightMoveEnd,942
LeftMoveStart,944
JumpStart,950
LeftMoveEnd,950
RightMoveStart,953
StompKillGoomba,965
JumpEnd,966
RightMoveEnd,969
JumpStart,972
RightMoveStart,974
JumpEnd,978
LeftMoveEnd,978
RightMoveEnd,978
LargeStateEnd,980
LittleStateStart,980
JumpStart,1003
RightMoveEnd,1011
JumpEnd,1015
RightMoveEnd,1024
RightMoveStart,1027
JumpStart,1051
LeftMoveStart,1059
LeftMoveEnd,1061
JumpEnd,1065
JumpStart,1070
JumpEnd,1078
