Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,57
BlockCoinDestroy,88
LeftMoveStart,95
JumpStart,103
JumpEnd,111
RightMoveStart,112
JumpStart,120
LeftMoveStart,126
JumpEnd,136
JumpStart,146
LeftMoveStart,154
JumpEnd,156
LeftMoveEnd,162
JumpStart,164
RightMoveEnd,168
RightMoveStart,170
BlockPowerDestroy,171
JumpEnd,179
RightMoveEnd,180
RightMoveStart,183
JumpStart,186
JumpEnd,194
LeftMoveEnd,197
RightMoveStart,201
JumpStart,204
LargeStateStart,207
LittleStateEnd,207
RightMoveEnd,209
LeftMoveEnd,215
RightMoveEnd,229
JumpEnd,237
JumpStart,247
JumpEnd,263
RightMoveStart,274
RightMoveEnd,283
LeftMoveStart,284
JumpStart,295
RightMoveStart,296
JumpEnd,305
RightMoveEnd,343
RightMoveStart,343
JumpStart,350
RightMoveEnd,356
JumpEnd,366
BlockPowerDestroy,372
JumpStart,372
RightMoveStart,380
JumpEnd,382
JumpStart,388
JumpEnd,394
RightMoveStart,400
JumpStart,404
LeftMoveStart,406
LargeStateEnd,408
RightMoveEnd,409
LeftMoveEnd,425
RightMoveEnd,425
RightMoveStart,429
RightMoveEnd,435
JumpEnd,440
JumpStart,448
RightMoveStart,452
JumpEnd,464
RightMoveEnd,470
JumpStart,498
JumpEnd,512
LeftMoveStart,514
RightMoveStart,523
JumpStart,529
RightMoveEnd,536
RightMoveStart,537
JumpEnd,539
LeftMoveEnd,550
JumpStart,556
JumpEnd,569
LeftMoveStart,569
RightMoveEnd,570
JumpStart,576
RightMoveStart,576
JumpEnd,591
JumpStart,594
RightMoveStart,597
RightMoveEnd,604
JumpEnd,607
JumpStart,610
RightMoveStart,615
JumpEnd,621
JumpStart,625
RightMoveEnd,628
RightMoveStart,628
LeftMoveEnd,630
LeftMoveEnd,630
RightMoveEnd,630
JumpEnd,638
RightMoveEnd,640
JumpStart,642
RightMoveStart,643
RightMoveEnd,655
JumpEnd,663
LeftMoveStart,669
RightMoveStart,679
RightMoveEnd,683
JumpStart,685
RightMoveStart,689
JumpEnd,701
JumpStart,704
RightMoveEnd,706
RightMoveStart,709
JumpEnd,716
JumpStart,721
RightMoveEnd,722
RightMoveStart,731
JumpEnd,732
RightMoveEnd,736
JumpStart,743
JumpEnd,765
JumpStart,776
LeftMoveEnd,778
RightMoveEnd,787
JumpEnd,788
JumpStart,794
RightMoveStart,797
JumpEnd,806
JumpStart,815
JumpEnd,821
RightMoveEnd,872
RunStateStart,886
FireStateStart,1247
RightMoveStart,1653
FireStateEnd,1660
RunStateEnd,1660
RightMoveEnd,1677
WonLevel,2119
