Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,96
JumpStart,118
JumpEnd,132
RightMoveStart,140
BlockCoinDestroy,177
LeftMoveStart,179
JumpStart,192
JumpEnd,200
RightMoveStart,204
RightMoveEnd,222
BlockPowerDestroy,231
JumpStart,231
LeftMoveStart,237
JumpEnd,239
JumpStart,246
RightMoveEnd,247
JumpEnd,254
RightMoveStart,256
JumpStart,294
LargeStateStart,296
LittleStateEnd,296
RightMoveEnd,300
LeftMoveEnd,311
JumpEnd,324
RightMoveStart,327
JumpStart,330
RightMoveEnd,340
JumpEnd,343
JumpStart,371
RightMoveStart,375
JumpEnd,383
RightMoveStart,385
LeftMoveEnd,393
StompKillGoomba,422
JumpStart,426
RightMoveEnd,428
RightMoveStart,428
RightMoveEnd,432
LeftMoveStart,440
RightMoveStart,444
RightMoveEnd,445
JumpEnd,450
JumpStart,463
RightMoveStart,468
RightMoveStart,470
JumpEnd,473
RightMoveEnd,482
RightMoveEnd,483
JumpStart,491
StompKillGoomba,491
RightMoveEnd,493
StompKillGoomba,500
LeftMoveStart,507
RightMoveEnd,508
RightMoveStart,525
JumpEnd,528
JumpStart,550
RightMoveStart,558
JumpEnd,560
LeftMoveEnd,587
JumpStart,598
RightMoveEnd,612
JumpEnd,614
LeftMoveStart,626
StompKillGoomba,634
JumpStart,638
RightMoveStart,642
LeftMoveEnd,645
LeftMoveStart,649
RightMoveEnd,658
RightMoveStart,658
JumpEnd,662
BlockPowerDestroy,665
LeftMoveEnd,680
JumpStart,681
JumpEnd,687
JumpStart,701
LeftMoveStart,704
JumpEnd,711
FireStateStart,713
LargeStateEnd,713
RightMoveEnd,719
RightMoveEnd,732
RightMoveStart,745
JumpStart,751
LeftMoveEnd,760
JumpEnd,761
FireKillGoomba,774
RunStateStart,774
RunStateEnd,777
RunStateStart,779
RunStateEnd,781
RunStateStart,783
RunStateEnd,785
FireStateEnd,798
LargeStateStart,798
LeftMoveEnd,799
FireKillGreenKoopa,814
JumpStart,825
LeftMoveStart,830
JumpEnd,837
RunStateStart,839
RunStateEnd,842
RunStateStart,843
RunStateEnd,846
RunStateStart,847
RunStateEnd,850
RunStateStart,851
RunStateEnd,855
RightMoveStart,859
JumpStart,888
BlockCoinDestroy,890
LeftMoveStart,894
JumpEnd,901
LeftMoveStart,904
JumpStart,906
JumpEnd,912
RightMoveStart,915
RightMoveEnd,916
BlockCoinDestroy,918
LeftMoveEnd,924
JumpStart,934
BlockCoinDestroy,939
JumpEnd,940
JumpStart,955
LeftMoveEnd,960
JumpEnd,961
JumpStart,968
LeftMoveStart,969
LeftMoveEnd,972
BlockPowerDestroy,973
LeftMoveStart,976
JumpEnd,977
LeftMoveStart,986
JumpStart,989
LeftMoveEnd,992
JumpEnd,995
RightMoveStart,996
LeftMoveEnd,1005
JumpStart,1006
RightMoveEnd,1007
JumpEnd,1020
RightMoveEnd,1024
JumpStart,1027
LeftMoveStart,1029
LeftMoveEnd,1038
JumpEnd,1043
LeftMoveStart,1043
RightMoveStart,1046
JumpStart,1058
LeftMoveEnd,1059
LeftMoveStart,1066
JumpEnd,1068
RightMoveStart,1078
JumpStart,1083
LeftMoveEnd,1085
LeftMoveStart,1090
LargeStateEnd,1091
RightMoveEnd,1098
LeftMoveEnd,1100
RightMoveEnd,1103
BlockCoinDestroy,1113
RightMoveStart,1113
JumpEnd,1121
RightMoveEnd,1121
JumpStart,1129
JumpEnd,1135
LeftMoveEnd,1136
