Event,Time
LittleStateStart,0
StartLevel,0
LeftMoveStart,37
RightMoveStart,49
LeftMoveStart,70
BlockPowerDestroy,71
BlockPowerDestroy,78
BlockCoinDestroy,87
RightMoveStart,89
JumpStart,93
BlockCoinDestroy,98
JumpEnd,101
LeftMoveEnd,102
RightMoveStart,104
JumpStart,117
LargeStateStart,117
LittleStateEnd,117
LeftMoveEnd,121
RightMoveEnd,131
RightMoveEnd,132
RightMoveEnd,135
LeftMoveStart,145
JumpEnd,148
RightMoveStart,149
LeftMoveEnd,159
RightMoveEnd,159
JumpStart,160
RightMoveStart,165
JumpEnd,172
JumpStart,177
RightMoveEnd,191
JumpEnd,192
BlockCoinDestroy,200
RightMoveEnd,201
LeftMoveStart,209
JumpStart,214
RightMoveEnd,216
RightMoveStart,218
LeftMoveEnd,222
JumpEnd,226
StompKillGreenKoopa,229
UnleashShell,239
RightMoveStart,245
LeftMoveEnd,255
BlockCoinDestroy,256
BlockCoinDestroy,261
LargeStateEnd,267
LittleStateStart,267
RightMoveEnd,273
LeftMoveEnd,281
JumpStart,291
RightMoveEnd,297
RightMoveStart,301
RightMoveStart,303
RightMoveStart,305
RightMoveEnd,306
JumpEnd,307
BlockPowerDestroy,308
RightMoveEnd,309
JumpStart,311
LeftMoveStart,314
UnleashShell,315
RightMoveStart,321
RightMoveStart,325
BlockCoinDestroy,331
RightMoveEnd,331
RightMoveEnd,340
JumpEnd,341
LittleStateEnd,343
RightMoveEnd,358
StompKillGoomba,358
LittleStateStart,361
StartLevel,361
BlockCoinDestroy,376
RightMoveStart,406
StompKillGoomba,406
LeftMoveStart,416
LeftMoveStart,420
BlockCoinDestroy,422
LeftMoveEnd,425
RightMoveStart,440
LeftMoveEnd,443
JumpStart,447
JumpEnd,455
RightMoveStart,456
BlockPowerDestroy,463
JumpStart,471
LargeStateStart,471
LittleStateEnd,471
RightMoveEnd,476
DeathByShell,479
StompKillGoomba,492
BlockCoinDestroy,494
JumpEnd,502
StompKillGoomba,507
JumpStart,513
RightMoveStart,517
JumpEnd,523
RightMoveEnd,523
BlockCoinDestroy,530
JumpStart,530
RightMoveStart,531
JumpEnd,544
RightMoveStart,557
RightMoveStart,559
RightMoveEnd,562
LeftMoveStart,567
RightMoveEnd,570
JumpStart,575
RightMoveStart,578
RightMoveEnd,584
JumpEnd,587
RightMoveEnd,591
JumpStart,602
RightMoveStart,612
RightMoveStart,614
RightMoveStart,616
JumpEnd,617
RightMoveEnd,617
RightMoveEnd,629
RightMoveEnd,630
JumpStart,633
JumpEnd,639
RightMoveStart,643
RightMoveEnd,647
BlockCoinDestroy,652
JumpStart,658
JumpEnd,675
JumpStart,687
RightMoveStart,691
JumpEnd,697
RightMoveEnd,705
JumpStart,708
JumpEnd,714
LeftMoveStart,715
LeftMoveEnd,718
BlockCoinDestroy,722
RightMoveStart,723
LeftMoveStart,737
JumpStart,753
JumpEnd,759
RightMoveStart,760
RightMoveEnd,762
RightMoveEnd,768
JumpStart,773
RightMoveStart,774
LeftMoveEnd,776
RightMoveStart,780
JumpEnd,785
RightMoveEnd,789
JumpStart,795
RightMoveStart,800
RightMoveStart,802
RightMoveEnd,803
RightMoveEnd,805
BlockCoinDestroy,809
JumpEnd,809
RightMoveStart,809
RightMoveEnd,810
RightMoveStart,811
RightMoveEnd,814
RightMoveEnd,817
JumpStart,818
RightMoveEnd,821
RightMoveStart,823
RightMoveStart,825
RightMoveEnd,828
JumpEnd,832
