Event,Time
StompKillGreenKoopa,-2
StompKillGreenKoopa,-2
StompKillGreenKoopa,-2
LittleStateStart,0
StartLevel,0
UnleashShell,8
UnleashShell,8
UnleashShell,8
ShellKillGoomba,9
ShellKillGoomba,9
ShellKillGoomba,9
ShellKillGoomba,17
ShellKillGoomba,17
ShellKillGoomba,17
LittleStateEnd,57
DeathByShell,74
LittleStateStart,75
StartLevel,75
RightMoveStart,126
JumpStart,128
StompKillGoomba,137
RightMoveEnd,142
JumpEnd,144
StompKillGoomba,145
RightMoveStart,169
JumpStart,170
RightMoveStart,171
RightMoveStart,173
RightMoveEnd,174
JumpEnd,182
JumpStart,184
RightMoveEnd,197
JumpEnd,200
RightMoveEnd,213
RightMoveEnd,213
JumpStart,214
RightMoveStart,215
RightMoveStart,217
RightMoveEnd,236
JumpEnd,239
LeftMoveStart,245
RightMoveEnd,246
LeftMoveEnd,252
RightMoveStart,255
RightMoveEnd,258
JumpStart,259
JumpEnd,273
RightMoveStart,316
RightMoveEnd,339
LeftMoveStart,359
LeftMoveStart,373
JumpStart,385
JumpEnd,401
JumpStart,407
LeftMoveEnd,409
RightMoveStart,418
RightMoveEnd,419
JumpEnd,423
LeftMoveEnd,441
LeftMoveStart,446
JumpStart,461
RightMoveStart,462
JumpEnd,473
LeftMoveEnd,475
LeftMoveStart,494
StompKillGoomba,505
RightMoveStart,514
LeftMoveEnd,534
RightMoveEnd,537
LeftMoveStart,540
RightMoveEnd,547
RightMoveStart,557
LeftMoveEnd,561
StompKillGoomba,564
JumpStart,571
RightMoveEnd,579
JumpEnd,587
JumpStart,596
StompKillGreenKoopa,598
LeftMoveEnd,602
StompKillGreenKoopa,606
JumpEnd,607
RightMoveEnd,613
UnleashShell,616
UnleashShell,616
JumpStart,632
JumpEnd,645
JumpStart,646
LittleStateStart,647
JumpEnd,660
RightMoveStart,738
StompKillGreenKoopa,810
UnleashShell,820
UnleashShell,838
ShellKillGreenKoopa,850
ShellKillGreenKoopa,853
StompKillGreenKoopa,985
UnleashShell,995
ShellKillGreenKoopa,996
StartLevel,1031
RightMoveStart,1055
LeftMoveStart,1100
LittleStateEnd,1276
RightMoveEnd,1343
LeftMoveEnd,1601
StompKillGoomba,1696
JumpStart,1699
JumpEnd,1711
JumpStart,1725
LittleStateStart,1732
StartLevel,1732
JumpEnd,1737
RightMoveStart,1737
RightMoveStart,1769
RightMoveStart,1771
JumpStart,1772
RightMoveStart,1773
RightMoveEnd,1774
RightMoveEnd,1776
JumpStart,1785
RightMoveStart,1785
JumpEnd,1788
LittleStateEnd,1789
JumpEnd,1801
RightMoveEnd,1802
JumpStart,1814
JumpEnd,1827
JumpStart,1843
RightMoveStart,1843
RightMoveStart,1845
JumpEnd,1857
RightMoveEnd,1868
RightMoveStart,1877
RightMoveStart,1879
JumpStart,1880
RightMoveStart,1881
RightMoveEnd,1882
RightMoveStart,1883
RightMoveEnd,1884
LeftMoveStart,1898
RightMoveEnd,1899
RightMoveEnd,1902
JumpEnd,1905
RightMoveStart,1906
RightMoveEnd,1910
