Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,42
JumpStart,58
JumpEnd,74
BlockPowerDestroy,76
BlockCoinDestroy,78
JumpStart,93
JumpEnd,101
LeftMoveStart,107
RightMoveStart,111
JumpStart,127
RunStateStart,128
LeftMoveStart,129
BlockPowerDestroy,133
LeftMoveStart,135
JumpEnd,137
RunStateEnd,138
JumpStart,148
JumpEnd,156
LeftMoveEnd,156
LeftMoveEnd,157
RightMoveStart,157
RightMoveEnd,165
JumpStart,166
RightMoveEnd,167
LargeStateStart,169
LittleStateEnd,169
RightMoveEnd,197
JumpEnd,201
JumpStart,203
RightMoveStart,205
RightMoveStart,207
JumpEnd,216
JumpStart,230
LeftMoveEnd,233
StompKillGoomba,242
JumpEnd,243
JumpStart,247
RightMoveEnd,250
RightMoveEnd,254
JumpEnd,270
LeftMoveStart,273
RightMoveEnd,274
RunStateStart,280
RightMoveStart,282
JumpStart,287
RunStateEnd,299
JumpEnd,303
JumpStart,306
JumpEnd,312
JumpStart,317
JumpEnd,332
JumpStart,353
JumpEnd,363
JumpStart,366
JumpEnd,384
JumpStart,417
RightMoveStart,418
LeftMoveEnd,419
RightMoveStart,420
JumpEnd,429
JumpStart,432
RightMoveStart,433
RightMoveEnd,434
RightMoveStart,435
JumpEnd,444
CollectCoin,447
JumpStart,447
RightMoveEnd,447
CollectCoin,448
RightMoveStart,448
RightMoveEnd,449
RightMoveStart,450
CollectCoin,456
CollectCoin,456
CollectCoin,458
JumpEnd,459
JumpStart,462
RightMoveEnd,462
RunStateStart,462
RunStateEnd,473
JumpEnd,480
RightMoveEnd,492
JumpStart,514
RightMoveStart,517
RightMoveEnd,518
JumpEnd,527
JumpStart,540
RightMoveEnd,555
JumpEnd,556
JumpStart,563
JumpEnd,573
JumpStart,594
JumpEnd,604
LeftMoveEnd,606
LargeStateEnd,615
LittleStateStart,615
JumpStart,636
RightMoveStart,638
RightMoveStart,640
JumpEnd,650
JumpStart,653
RightMoveStart,653
RightMoveEnd,654
RightMoveStart,655
RightMoveEnd,658
JumpEnd,665
RightMoveEnd,667
RunStateStart,671
JumpStart,672
RunStateEnd,688
JumpEnd,689
BlockCoinDestroy,701
RightMoveEnd,704
RunStateStart,720
LittleStateEnd,727
RunStateEnd,727
LittleStateStart,745
StartLevel,745
RightMoveEnd,760
RightMoveStart,768
RunStateStart,771
JumpStart,792
RightMoveStart,800
RunStateEnd,801
JumpEnd,802
LeftMoveStart,804
JumpStart,818
RightMoveStart,821
JumpEnd,828
RightMoveEnd,835
JumpStart,836
JumpEnd,844
JumpStart,853
LargeStateStart,856
LittleStateEnd,856
RightMoveEnd,870
JumpEnd,884
RunStateStart,886
RightMoveStart,887
JumpStart,889
RunStateEnd,900
JumpEnd,909
RunStateStart,913
JumpStart,915
RunStateEnd,915
JumpEnd,930
LeftMoveStart,931
RightMoveStart,936
JumpStart,938
JumpEnd,951
RightMoveStart,953
RunStateStart,960
JumpStart,962
JumpEnd,972
RunStateEnd,975
JumpStart,992
RightMoveEnd,996
RightMoveEnd,1001
JumpEnd,1008
JumpStart,1038
JumpEnd,1044
JumpStart,1049
LeftMoveEnd,1060
JumpEnd,1062
JumpStart,1094
RightMoveStart,1094
RightMoveStart,1096
RightMoveStart,1098
RightMoveEnd,1099
JumpEnd,1106
RightMoveStart,1107
RightMoveEnd,1108
RightMoveStart,1109
RightMoveEnd,1110
RightMoveStart,1111
RightMoveEnd,1112
