Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,27
BlockCoinDestroy,98
RightMoveEnd,116
RunStateStart,123
RunStateEnd,125
RightMoveEnd,135
LeftMoveStart,137
BlockCoinDestroy,143
JumpStart,146
JumpEnd,154
JumpStart,158
JumpEnd,166
BlockCoinDestroy,172
JumpStart,173
RightMoveStart,176
RightMoveEnd,180
RightMoveStart,184
RightMoveStart,186
JumpEnd,190
RightMoveEnd,191
RightMoveEnd,193
RightMoveStart,196
RightMoveEnd,197
LeftMoveEnd,206
JumpStart,212
JumpEnd,223
LeftMoveStart,235
JumpStart,242
RightMoveEnd,244
BlockPowerDestroy,254
LeftMoveStart,259
JumpEnd,260
RightMoveStart,268
JumpStart,275
JumpEnd,288
LeftMoveEnd,291
LeftMoveStart,299
LeftMoveEnd,307
RightMoveStart,325
LeftMoveEnd,329
RightMoveEnd,332
JumpStart,333
JumpEnd,345
LeftMoveStart,351
JumpStart,354
LeftMoveEnd,356
LeftMoveEnd,364
StompKillGreenKoopa,369
RightMoveEnd,370
JumpEnd,372
BlockPowerDestroy,373
RightMoveStart,376
UnleashShell,379
JumpStart,380
JumpEnd,393
JumpStart,397
ShellKillGoomba,401
RightMoveEnd,407
JumpEnd,411
StompKillGoomba,417
JumpStart,421
LeftMoveEnd,427
LeftMoveStart,439
JumpEnd,445
RightMoveStart,451
BlockCoinDestroy,455
StompKillGreenKoopa,458
UnleashShell,468
JumpStart,470
ShellKillGoomba,474
JumpEnd,478
JumpStart,487
RightMoveEnd,489
RightMoveStart,492
RightMoveStart,494
RightMoveStart,496
RightMoveEnd,497
RightMoveStart,498
RightMoveEnd,499
RightMoveStart,500
RightMoveEnd,501
JumpEnd,502
StartLevel,504
RightMoveStart,514
JumpStart,516
JumpEnd,528
RightMoveEnd,534
LeftMoveEnd,538
LeftMoveStart,539
RightMoveEnd,540
JumpStart,544
LeftMoveStart,548
JumpEnd,554
JumpStart,558
LittleStateStart,562
StartLevel,562
LeftMoveEnd,566
RightMoveEnd,566
LeftMoveStart,574
JumpEnd,575
RightMoveStart,580
LeftMoveEnd,582
RightMoveStart,582
JumpStart,588
LeftMoveStart,589
JumpEnd,600
LeftMoveEnd,605
LeftMoveStart,613
JumpStart,618
LeftMoveStart,622
RightMoveStart,626
JumpEnd,628
RightMoveStart,632
RightMoveStart,638
LeftMoveEnd,640
LeftMoveEnd,642
LeftMoveStart,648
RightMoveEnd,653
LeftMoveEnd,657
JumpStart,659
LeftMoveStart,673
JumpEnd,674
JumpStart,675
RightMoveStart,679
JumpEnd,683
RightMoveEnd,686
JumpStart,689
JumpStart,691
RightMoveEnd,692
LeftMoveEnd,698
JumpEnd,701
JumpEnd,701
LeftMoveEnd,703
JumpStart,719
LeftMoveStart,723
JumpEnd,729
JumpStart,735
JumpStart,739
RightMoveStart,746
JumpEnd,749
LeftMoveStart,749
JumpEnd,750
RightMoveStart,757
JumpStart,762
LeftMoveStart,765
JumpEnd,776
LeftMoveEnd,782
RightMoveStart,783
RightMoveStart,785
RightMoveEnd,786
RightMoveStart,787
LeftMoveStart,788
RightMoveEnd,788
RightMoveEnd,790
JumpStart,794
RightMoveStart,796
RightMoveStart,798
JumpStart,799
RightMoveStart,800
RightMoveEnd,801
RightMoveEnd,803
JumpEnd,804
RightMoveEnd,806
JumpEnd,811
RightMoveEnd,821
RightMoveStart,824
JumpStart,831
RightMoveEnd,831
JumpEnd,839
RightMoveStart,841
