Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,52
RightMoveStart,80
StompKillGoomba,123
JumpStart,128
RightMoveEnd,132
RightMoveEnd,137
JumpEnd,151
RightMoveStart,152
BlockCoinDestroy,185
JumpStart,200
JumpEnd,208
RightMoveStart,213
BlockPowerDestroy,217
JumpStart,232
JumpEnd,240
JumpStart,247
JumpEnd,255
LeftMoveStart,261
LargeStateStart,281
LittleStateEnd,281
RightMoveEnd,284
RightMoveStart,306
RightMoveEnd,321
JumpStart,323
BlockCoinDestroy,324
JumpEnd,329
LeftMoveStart,329
RightMoveStart,334
JumpStart,340
LeftMoveStart,345
JumpEnd,346
JumpStart,356
RightMoveStart,359
RightMoveStart,364
JumpEnd,366
RightMoveEnd,372
LeftMoveEnd,374
LeftMoveStart,377
JumpStart,380
RightMoveEnd,381
BlockCoinDestroy,386
RightMoveEnd,388
JumpEnd,394
LeftMoveStart,395
LeftMoveEnd,401
JumpStart,402
JumpEnd,408
LeftMoveEnd,411
RightMoveStart,414
RightMoveEnd,421
LeftMoveEnd,426
RightMoveStart,441
RightMoveStart,443
RightMoveStart,445
RightMoveEnd,446
RightMoveStart,447
JumpStart,448
RightMoveEnd,448
RightMoveEnd,450
RightMoveStart,453
JumpEnd,457
RightMoveEnd,469
DuckStart,473
DuckEnd,479
RightMoveEnd,482
RightMoveStart,485
RightMoveEnd,489
RightMoveStart,515
RightMoveStart,517
JumpStart,519
RightMoveStart,519
RightMoveEnd,520
RightMoveStart,521
RightMoveEnd,522
RightMoveStart,523
RightMoveEnd,524
RightMoveStart,525
RightMoveEnd,526
RightMoveEnd,528
JumpEnd,531
JumpStart,536
RightMoveStart,536
RightMoveStart,538
RightMoveStart,540
RightMoveEnd,541
JumpEnd,546
RightMoveEnd,546
RightMoveEnd,546
RightMoveEnd,548
RightMoveEnd,558
RightMoveStart,560
JumpStart,562
JumpEnd,581
LeftMoveEnd,583
JumpStart,585
RightMoveStart,589
RightMoveStart,591
RightMoveStart,593
JumpEnd,594
RightMoveEnd,594
RightMoveEnd,608
JumpStart,609
RightMoveEnd,619
JumpEnd,626
JumpStart,639
RightMoveStart,644
RightMoveEnd,645
RightMoveStart,646
RightMoveStart,648
RightMoveEnd,649
RightMoveStart,650
RightMoveEnd,651
RightMoveStart,652
JumpEnd,653
RightMoveEnd,653
RightMoveStart,654
JumpStart,655
RightMoveEnd,655
RightMoveStart,656
RightMoveEnd,657
RightMoveStart,658
RightMoveEnd,659
RightMoveStart,660
RightMoveEnd,661
RightMoveStart,662
RightMoveEnd,663
JumpEnd,665
RightMoveEnd,696
JumpStart,700
JumpEnd,716
JumpStart,735
BlockPowerDestroy,739
JumpEnd,741
LeftMoveStart,746
RightMoveEnd,747
JumpStart,755
JumpEnd,761
RightMoveStart,763
JumpStart,772
LeftMoveStart,773
LargeStateEnd,775
JumpEnd,803
JumpStart,810
LeftMoveStart,812
JumpEnd,816
LeftMoveEnd,821
JumpStart,839
RightMoveStart,839
RightMoveStart,847
JumpEnd,849
RightMoveStart,862
JumpStart,863
RightMoveEnd,868
RightMoveEnd,873
RightMoveStart,876
LeftMoveEnd,877
RightMoveStart,878
JumpEnd,883
LeftMoveStart,888
RightMoveEnd,889
JumpStart,890
RightMoveEnd,890
RightMoveEnd,891
LeftMoveStart,898
JumpEnd,899
JumpStart,911
RightMoveStart,912
LeftMoveEnd,917
JumpEnd,921
RightMoveEnd,922
JumpStart,941
JumpEnd,957
