Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,34
RunStateStart,39
RunStateEnd,41
JumpStart,48
JumpEnd,62
StompKillGoomba,64
JumpStart,70
LeftMoveStart,82
RightMoveStart,88
JumpEnd,92
RunStateStart,101
BlockPowerDestroy,105
RunStateEnd,107
JumpStart,120
JumpEnd,128
RightMoveEnd,132
JumpStart,145
LeftMoveStart,149
LeftMoveStart,153
JumpEnd,155
LargeStateStart,155
LittleStateEnd,155
LeftMoveEnd,159
LeftMoveStart,174
RightMoveStart,176
LeftMoveEnd,183
RightMoveStart,191
JumpStart,192
RightMoveStart,193
RightMoveStart,195
LeftMoveEnd,196
RightMoveEnd,196
RightMoveEnd,202
DuckStart,204
JumpEnd,204
RightMoveEnd,207
DuckEnd,215
LeftMoveEnd,217
JumpStart,228
JumpEnd,240
JumpStart,246
StompKillGoomba,247
RightMoveEnd,269
RightMoveStart,269
JumpEnd,275
JumpStart,276
RightMoveEnd,278
RightMoveStart,281
RightMoveStart,284
JumpEnd,286
RightMoveEnd,295
JumpStart,314
JumpEnd,324
JumpStart,344
RightMoveEnd,352
LeftMoveStart,355
RightMoveEnd,357
JumpEnd,358
RightMoveStart,362
JumpStart,369
RightMoveStart,381
JumpEnd,385
LeftMoveStart,387
JumpStart,388
RightMoveStart,399
JumpEnd,403
JumpStart,404
RightMoveEnd,405
LeftMoveStart,413
JumpEnd,417
JumpStart,418
LeftMoveEnd,430
RightMoveEnd,430
RightMoveStart,431
JumpEnd,434
JumpStart,446
LeftMoveEnd,456
RightMoveEnd,458
BlockPowerDestroy,461
JumpEnd,462
JumpStart,477
JumpEnd,483
JumpStart,489
LeftMoveStart,493
JumpEnd,505
LeftMoveStart,505
JumpStart,506
JumpEnd,512
RightMoveStart,519
JumpStart,520
FireStateStart,523
LargeStateEnd,523
RightMoveEnd,524
LeftMoveEnd,530
LeftMoveEnd,542
LeftMoveStart,542
RunStateStart,546
LeftMoveStart,550
JumpEnd,551
RunStateEnd,551
RightMoveStart,558
JumpStart,561
RunStateStart,563
LeftMoveEnd,565
JumpEnd,567
RunStateEnd,567
RunStateStart,569
RunStateEnd,571
RunStateStart,573
RunStateEnd,575
RunStateStart,577
RunStateEnd,578
LeftMoveEnd,580
JumpStart,581
LeftMoveStart,582
LeftMoveEnd,583
LeftMoveStart,589
JumpEnd,591
JumpStart,600
RightMoveStart,602
LeftMoveEnd,608
RightMoveEnd,611
RightMoveStart,612
RightMoveStart,614
RightMoveEnd,615
RightMoveStart,616
RightMoveEnd,617
LeftMoveStart,619
JumpEnd,620
LeftMoveEnd,620
RightMoveEnd,620
RightMoveEnd,623
JumpStart,624
RightMoveStart,627
LeftMoveStart,629
LeftMoveStart,632
JumpEnd,634
RightMoveEnd,639
LeftMoveEnd,641
JumpStart,646
RightMoveStart,646
LeftMoveEnd,648
RightMoveEnd,655
LeftMoveEnd,656
RightMoveStart,658
RightMoveStart,660
RightMoveStart,662
RightMoveEnd,663
JumpEnd,666
LeftMoveStart,667
RightMoveEnd,668
JumpStart,669
RightMoveEnd,671
RightMoveEnd,676
JumpEnd,679
RightMoveStart,689
JumpStart,694
RightMoveStart,701
JumpEnd,704
LeftMoveEnd,723
RightMoveEnd,727
JumpStart,731
RunStateStart,741
RunStateEnd,744
JumpEnd,745
RunStateStart,746
RunStateEnd,748
FireKillGreenKoopa,749
RunStateStart,753
RunStateEnd,756
RunStateStart,759
RunStateEnd,762
RunStateStart,764
