Event,Time
LittleStateStart,0
StartLevel,0
StompKillGoomba,59
BlockCoinDestroy,80
RightMoveStart,94
BlockPowerDestroy,104
JumpStart,123
JumpEnd,136
BlockCoinDestroy,138
RightMoveStart,147
JumpStart,148
JumpEnd,159
LeftMoveStart,183
RightMoveStart,195
JumpStart,220
RightMoveEnd,221
BlockCoinDestroy,223
JumpEnd,233
RightMoveEnd,235
RightMoveStart,236
JumpStart,238
JumpEnd,246
RightMoveStart,251
BlockCoinDestroy,264
JumpStart,268
RightMoveEnd,272
JumpEnd,276
LeftMoveStart,290
RightMoveEnd,290
BlockPowerDestroy,291
RightMoveEnd,304
JumpStart,306
JumpEnd,314
RightMoveStart,315
JumpStart,333
JumpEnd,341
RightMoveStart,348
JumpStart,357
LargeStateStart,358
LittleStateEnd,358
LeftMoveStart,379
BlockCoinDestroy,380
JumpEnd,386
LeftMoveEnd,392
JumpStart,396
JumpEnd,402
RightMoveStart,407
RightMoveEnd,410
RightMoveEnd,411
RightMoveEnd,418
LeftMoveEnd,419
LeftMoveEnd,421
JumpStart,425
JumpEnd,437
LeftMoveStart,444
JumpStart,446
JumpEnd,464
LeftMoveStart,464
RightMoveStart,473
JumpStart,476
LeftMoveEnd,486
StompKillGoomba,486
JumpEnd,492
LeftMoveEnd,495
JumpStart,499
LeftMoveStart,499
RightMoveEnd,502
JumpEnd,515
LeftMoveStart,515
LeftMoveEnd,526
RightMoveStart,527
LeftMoveEnd,533
StompKillGoomba,536
JumpStart,539
LeftMoveStart,541
StompKillGoomba,545
LeftMoveEnd,547
JumpEnd,549
RightMoveEnd,558
JumpStart,570
BlockCoinDestroy,575
RightMoveStart,575
JumpEnd,583
RightMoveStart,588
JumpStart,591
RightMoveEnd,594
JumpEnd,597
LeftMoveEnd,600
RightMoveStart,607
RightMoveEnd,614
RightMoveEnd,626
RightMoveEnd,635
RightMoveStart,665
JumpStart,672
JumpEnd,689
JumpStart,694
RightMoveStart,695
RightMoveStart,697
JumpEnd,704
RightMoveEnd,726
JumpStart,737
JumpEnd,749
RightMoveEnd,752
RightMoveEnd,766
StompKillGoomba,800
RightMoveStart,806
RightMoveStart,833
JumpStart,837
RightMoveStart,851
JumpEnd,853
JumpStart,859
RightMoveStart,859
RightMoveStart,861
RightMoveStart,863
RightMoveEnd,864
RightMoveStart,865
RightMoveEnd,866
RightMoveStart,867
RightMoveEnd,868
RightMoveEnd,868
JumpEnd,869
RightMoveEnd,870
RightMoveEnd,877
StompKillGoomba,879
StompKillGoomba,919
JumpStart,924
LeftMoveStart,927
RightMoveEnd,928
RightMoveEnd,940
JumpEnd,947
RightMoveStart,950
JumpStart,958
RightMoveStart,971
JumpEnd,974
JumpStart,979
RightMoveStart,981
RightMoveStart,983
RightMoveStart,985
RightMoveEnd,986
RightMoveStart,987
RightMoveEnd,988
JumpEnd,989
RightMoveEnd,992
RightMoveEnd,993
JumpStart,1037
JumpEnd,1053
RightMoveEnd,1053
LargeStateEnd,1077
LittleStateStart,1077
BlockPowerDestroy,1110
LeftMoveStart,1117
RightMoveEnd,1118
JumpStart,1125
JumpEnd,1133
LargeStateStart,1159
LittleStateEnd,1159
BlockPowerDestroy,1161
JumpStart,1189
JumpEnd,1206
LargeStateEnd,1208
LittleStateStart,1226
StartLevel,1226
RightMoveStart,1259
JumpStart,1288
JumpEnd,1313
JumpStart,1321
LeftMoveEnd,1325
JumpEnd,1329
LeftMoveEnd,1329
JumpStart,1345
