Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,50
JumpStart,64
JumpEnd,77
StompKillGoomba,82
JumpStart,85
JumpEnd,110
JumpStart,121
BlockCoinDestroy,130
LeftMoveStart,132
JumpEnd,137
RightMoveStart,139
JumpStart,145
JumpEnd,153
BlockPowerDestroy,156
JumpStart,171
JumpEnd,179
BlockCoinDestroy,180
LeftMoveStart,186
RightMoveEnd,194
JumpStart,195
RightMoveStart,199
JumpEnd,203
LeftMoveStart,208
RightMoveStart,211
LargeStateStart,224
LittleStateEnd,224
LeftMoveEnd,232
LeftMoveEnd,242
JumpStart,243
JumpEnd,253
RunStateStart,256
LeftMoveStart,266
RightMoveEnd,267
JumpStart,268
BlockCoinDestroy,269
RightMoveEnd,274
RightMoveEnd,274
JumpEnd,282
RunStateEnd,284
JumpStart,285
LeftMoveEnd,287
RightMoveStart,287
JumpEnd,291
JumpStart,296
JumpEnd,303
RunStateStart,303
JumpStart,307
JumpEnd,327
JumpStart,331
RightMoveStart,336
JumpEnd,343
LeftMoveEnd,344
RunStateEnd,344
RightMoveStart,356
JumpStart,370
JumpEnd,379
LeftMoveStart,391
DuckStart,393
DuckEnd,397
RightMoveEnd,397
DuckStart,404
RightMoveEnd,404
DuckEnd,410
RightMoveEnd,410
RightMoveStart,412
JumpStart,419
JumpEnd,438
JumpStart,445
RightMoveStart,451
RightMoveStart,453
JumpEnd,455
DuckStart,467
DuckEnd,474
RightMoveEnd,478
LeftMoveStart,480
RightMoveStart,484
RightMoveEnd,491
RightMoveEnd,506
JumpStart,515
BlockPowerDestroy,531
JumpEnd,531
LeftMoveEnd,536
JumpStart,547
JumpEnd,553
RightMoveStart,564
JumpStart,569
LeftMoveStart,571
LeftMoveEnd,572
JumpEnd,579
LargeStateEnd,582
RightMoveEnd,590
RunStateStart,602
RightMoveStart,604
RunStateEnd,604
RunStateStart,606
RunStateEnd,608
RunStateStart,609
RunStateEnd,610
JumpStart,617
RightMoveStart,622
JumpEnd,627
JumpStart,639
RightMoveEnd,646
RightMoveEnd,650
JumpEnd,651
RunStateStart,654
JumpStart,656
RunStateEnd,658
RunStateStart,661
RunStateEnd,663
RunStateStart,664
LeftMoveEnd,665
RunStateEnd,668
JumpEnd,670
FireKillGreenKoopa,674
RunStateStart,677
RunStateEnd,681
RunStateStart,688
RunStateEnd,691
LeftMoveStart,692
RunStateStart,694
RunStateEnd,697
RunStateStart,699
RunStateEnd,702
RunStateStart,703
RunStateEnd,705
RunStateStart,707
RightMoveEnd,709
RunStateEnd,709
RunStateStart,710
RunStateEnd,713
RunStateStart,714
RunStateEnd,717
RunStateStart,719
RunStateEnd,723
RunStateStart,725
RunStateEnd,727
JumpStart,730
BlockPowerDestroy,731
RightMoveStart,737
JumpEnd,740
JumpStart,747
JumpEnd,753
JumpStart,767
RightMoveStart,769
LeftMoveStart,775
RightMoveStart,780
JumpEnd,787
JumpStart,801
RightMoveEnd,806
JumpEnd,807
BlockCoinDestroy,808
LeftMoveStart,816
JumpStart,824
RightMoveEnd,826
RightMoveStart,829
BlockCoinDestroy,830
JumpEnd,830
LeftMoveEnd,838
BlockCoinDestroy,844
JumpStart,846
JumpEnd,852
BlockCoinDestroy,859
JumpStart,860
LeftMoveEnd,862
JumpEnd,866
LeftMoveEnd,869
RightMoveEnd,872
JumpStart,875
JumpEnd,881
LeftMoveStart,883
BlockPowerDestroy,886
JumpStart,888
JumpEnd,898
JumpStart,902
