Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,49
JumpStart,88
JumpEnd,98
RightMoveEnd,125
JumpStart,138
RightMoveStart,141
RightMoveStart,143
JumpEnd,150
RightMoveStart,160
RightMoveEnd,161
RightMoveEnd,173
RightMoveStart,192
RightMoveEnd,193
RightMoveEnd,206
RightMoveEnd,209
RightMoveStart,215
RightMoveEnd,234
RightMoveEnd,237
RightMoveStart,246
RightMoveEnd,251
RightMoveStart,273
LittleStateEnd,278
LittleStateStart,296
StartLevel,296
RightMoveEnd,301
RightMoveEnd,303
RightMoveStart,323
JumpStart,360
RightMoveStart,372
RightMoveStart,374
RightMoveStart,376
RightMoveEnd,377
RightMoveStart,378
JumpEnd,379
RightMoveEnd,379
RightMoveEnd,381
JumpStart,383
RightMoveStart,386
RightMoveStart,388
RightMoveStart,390
RightMoveEnd,391
JumpEnd,393
RightMoveEnd,395
RightMoveEnd,422
RightMoveStart,428
RightMoveEnd,429
JumpStart,434
RightMoveStart,436
RightMoveStart,438
RightMoveEnd,445
JumpEnd,446
RightMoveEnd,467
RightMoveEnd,467
RightMoveStart,467
RightMoveStart,481
LittleStateStart,487
RightMoveEnd,509
JumpStart,516
RightMoveStart,517
RightMoveEnd,524
JumpEnd,526
RightMoveStart,527
JumpStart,556
JumpStart,558
RightMoveStart,558
RightMoveStart,560
RightMoveStart,562
RightMoveEnd,563
JumpEnd,572
DeathByGap,574
JumpEnd,574
RightMoveEnd,589
JumpStart,592
RightMoveEnd,600
JumpEnd,604
RightMoveEnd,608
JumpStart,614
RightMoveStart,615
RightMoveStart,617
JumpEnd,629
RightMoveEnd,631
JumpStart,639
RightMoveStart,639
RightMoveStart,641
RightMoveStart,643
RightMoveEnd,644
JumpEnd,651
RightMoveEnd,653
JumpStart,661
RightMoveEnd,662
RightMoveStart,662
RightMoveStart,664
RightMoveEnd,669
JumpEnd,676
RightMoveEnd,679
RightMoveEnd,682
RightMoveStart,689
JumpStart,694
JumpEnd,718
JumpStart,732
JumpEnd,734
LeftMoveStart,745
RightMoveEnd,769
RightMoveStart,778
RightMoveStart,792
JumpStart,796
JumpEnd,808
RightMoveStart,811
JumpStart,818
RightMoveStart,820
RightMoveEnd,824
RightMoveEnd,831
JumpEnd,833
RightMoveEnd,841
JumpStart,842
RightMoveStart,843
RightMoveStart,845
RightMoveStart,847
RightMoveEnd,848
JumpEnd,854
RightMoveEnd,859
JumpStart,866
RightMoveEnd,867
RightMoveStart,867
RightMoveEnd,869
RightMoveStart,869
StartLevel,877
JumpEnd,881
RightMoveEnd,888
JumpStart,891
RightMoveEnd,891
RightMoveStart,893
JumpEnd,914
RightMoveStart,917
JumpStart,928
RightMoveStart,930
RightMoveEnd,940
JumpEnd,942
RightMoveEnd,942
JumpStart,952
RightMoveStart,953
RightMoveEnd,955
RightMoveStart,955
LittleStateEnd,956
JumpEnd,966
RightMoveEnd,969
JumpStart,976
RightMoveEnd,977
RightMoveStart,977
RightMoveStart,979
JumpEnd,997
RightMoveEnd,1000
RightMoveStart,1011
RightMoveEnd,1012
JumpStart,1050
RightMoveEnd,1056
JumpEnd,1066
RightMoveStart,1078
JumpStart,1094
JumpEnd,1110
RightMoveStart,1124
JumpStart,1126
RightMoveStart,1126
RightMoveStart,1128
RightMoveEnd,1129
RightMoveStart,1130
RightMoveEnd,1131
JumpEnd,1138
RightMoveStart,1143
RightMoveEnd,1144
JumpStart,1149
RightMoveStart,1150
