Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,71
RightMoveEnd,84
JumpStart,100
RightMoveStart,105
StompKillGreenKoopa,109
JumpEnd,115
RightMoveStart,129
StompKillGreenKoopa,132
RightMoveStart,140
UnleashShell,142
RightMoveEnd,146
RightMoveEnd,150
RightMoveEnd,152
RightMoveEnd,155
StompKillGreenKoopa,155
JumpStart,158
RightMoveStart,160
RightMoveEnd,164
StompKillGreenKoopa,171
RightMoveStart,174
JumpEnd,176
RightMoveEnd,180
LeftMoveStart,192
RightMoveEnd,193
JumpStart,196
JumpEnd,204
RightMoveEnd,205
JumpStart,213
LeftMoveStart,217
JumpEnd,227
RightMoveStart,235
StompKillGreenKoopa,252
JumpStart,253
RightMoveStart,254
StompKillGreenKoopa,257
LeftMoveEnd,259
UnleashShell,263
RightMoveEnd,288
JumpEnd,289
LittleStateEnd,303
RightMoveEnd,309
LittleStateStart,321
StartLevel,321
RightMoveStart,350
JumpStart,374
RightMoveStart,376
DeathByShell,378
JumpEnd,389
JumpStart,407
RightMoveStart,409
LeftMoveEnd,416
RightMoveEnd,418
JumpEnd,425
JumpStart,434
JumpEnd,463
RightMoveStart,500
RightMoveStart,502
RightMoveStart,504
RightMoveEnd,505
JumpStart,507
RightMoveEnd,507
RightMoveStart,509
RightMoveStart,511
RightMoveEnd,515
JumpEnd,521
RightMoveEnd,532
JumpStart,545
RightMoveStart,548
RightMoveEnd,549
JumpEnd,560
RightMoveStart,561
RightMoveStart,563
RightMoveEnd,566
JumpStart,569
RightMoveStart,570
RightMoveStart,572
RightMoveEnd,575
RightMoveEnd,578
JumpEnd,584
RightMoveEnd,592
RightMoveEnd,597
JumpStart,599
LittleStateStart,602
RightMoveStart,602
RightMoveEnd,603
JumpEnd,616
RightMoveStart,628
LeftMoveStart,660
RightMoveEnd,684
RightMoveStart,694
JumpStart,729
JumpEnd,745
JumpStart,761
RightMoveStart,762
RightMoveStart,764
JumpEnd,775
LeftMoveEnd,813
RightMoveEnd,815
RightMoveStart,815
RightMoveStart,828
RightMoveEnd,831
JumpStart,835
RightMoveStart,837
RightMoveEnd,842
RightMoveEnd,842
JumpEnd,851
JumpStart,874
LittleStateStart,877
StartLevel,877
RightMoveEnd,878
JumpEnd,890
RightMoveStart,902
RightMoveEnd,908
RightMoveStart,911
JumpStart,924
RightMoveStart,926
RightMoveStart,928
JumpEnd,938
JumpStart,942
RightMoveStart,943
RightMoveStart,945
RightMoveEnd,946
JumpStart,949
RightMoveEnd,951
RightMoveStart,951
JumpEnd,957
RightMoveEnd,960
RightMoveStart,963
RightMoveStart,965
JumpEnd,967
RightMoveEnd,976
RightMoveEnd,976
RightMoveStart,979
RightMoveEnd,981
RightMoveEnd,985
JumpStart,989
JumpStart,993
RightMoveStart,995
JumpEnd,1003
RightMoveStart,1009
JumpEnd,1011
RightMoveEnd,1024
RightMoveEnd,1026
JumpStart,1036
JumpStart,1042
RightMoveEnd,1043
RightMoveStart,1052
JumpEnd,1055
JumpEnd,1081
RightMoveStart,1092
JumpStart,1099
RightMoveStart,1100
RightMoveStart,1102
RightMoveEnd,1105
RightMoveEnd,1109
JumpEnd,1114
RightMoveStart,1115
JumpStart,1116
RightMoveEnd,1116
RightMoveStart,1117
RightMoveStart,1117
RightMoveStart,1119
RightMoveEnd,1120
JumpStart,1124
RightMoveStart,1125
RightMoveStart,1127
JumpEnd,1129
RightMoveEnd,1129
RightMoveEnd,1134
