Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,40
BlockCoinDestroy,70
BlockCoinDestroy,96
RunStateStart,101
RunStateEnd,105
BlockPowerDestroy,108
JumpStart,111
JumpEnd,119
LeftMoveStart,126
RightMoveEnd,130
JumpStart,139
BlockPowerDestroy,144
RightMoveStart,144
JumpEnd,149
RightMoveEnd,154
JumpStart,159
RightMoveEnd,164
JumpEnd,167
JumpStart,178
LargeStateStart,180
LittleStateEnd,180
BlockPowerDestroy,183
StompKillGreenKoopa,196
RightMoveStart,200
JumpEnd,204
UnleashShell,217
JumpStart,218
RightMoveStart,221
ShellKillGoomba,221
JumpEnd,230
LeftMoveEnd,239
JumpStart,243
JumpEnd,257
RightMoveStart,272
JumpStart,273
RightMoveEnd,273
RightMoveEnd,276
StompKillGreenKoopa,280
LeftMoveEnd,286
JumpEnd,288
RightMoveEnd,291
RightMoveStart,297
StartLevel,302
UnleashShell,303
ShellKillGoomba,306
JumpStart,321
RightMoveStart,323
JumpEnd,337
RightMoveEnd,341
RightMoveEnd,342
RightMoveStart,344
LargeStateEnd,357
RightMoveEnd,366
RightMoveEnd,373
LittleStateStart,375
StartLevel,375
RightMoveStart,403
JumpStart,459
JumpEnd,468
BlockPowerDestroy,470
LeftMoveEnd,470
LeftMoveStart,471
LittleStateStart,479
JumpStart,496
RightMoveStart,501
RightMoveStart,508
RightMoveStart,510
RightMoveStart,510
JumpEnd,512
RightMoveEnd,516
RightMoveEnd,521
LeftMoveStart,522
JumpStart,529
RightMoveStart,533
RightMoveStart,537
JumpEnd,539
RunStateStart,540
RightMoveEnd,559
RightMoveEnd,562
LeftMoveStart,565
JumpStart,568
JumpStart,573
JumpEnd,581
LeftMoveEnd,583
RightMoveStart,584
JumpEnd,586
LargeStateStart,598
LittleStateEnd,598
RightMoveEnd,605
LeftMoveEnd,621
JumpStart,633
JumpEnd,647
JumpStart,662
LeftMoveStart,673
JumpEnd,684
RightMoveStart,690
RightMoveEnd,692
JumpStart,714
RightMoveEnd,719
DeathByGap,732
JumpEnd,732
LeftMoveStart,732
RightMoveStart,746
JumpStart,771
RightMoveStart,775
RightMoveStart,777
RightMoveStart,779
RightMoveEnd,780
JumpEnd,781
LeftMoveEnd,797
LeftMoveEnd,804
RightMoveEnd,805
LeftMoveStart,809
RightMoveEnd,810
JumpStart,817
RightMoveStart,821
JumpEnd,827
RightMoveEnd,830
JumpStart,833
RightMoveEnd,837
LeftMoveStart,842
JumpEnd,846
JumpStart,861
JumpEnd,867
RightMoveStart,872
RightMoveEnd,883
LeftMoveStart,892
LeftMoveEnd,894
LeftMoveEnd,895
JumpStart,904
LeftMoveStart,909
FireStateStart,910
LargeStateEnd,910
CollectCoin,918
RightMoveStart,932
LittleStateEnd,940
RunStateEnd,940
JumpEnd,942
RightMoveEnd,942
JumpStart,948
LeftMoveEnd,948
LeftMoveEnd,951
JumpEnd,964
LeftMoveStart,974
RightMoveStart,976
BlockCoinDestroy,995
RunStateStart,1004
RunStateEnd,1006
RunStateStart,1009
BlockCoinDestroy,1010
RunStateEnd,1012
RunStateStart,1014
RunStateEnd,1016
RightMoveStart,1019
BlockCoinDestroy,1025
RightMoveEnd,1033
LeftMoveEnd,1040
RightMoveStart,1053
JumpStart,1056
RightMoveEnd,1060
RightMoveStart,1060
JumpEnd,1070
DuckStart,1073
DuckEnd,1080
RightMoveStart,1084
RightMoveEnd,1085
RightMoveEnd,1088
RightMoveEnd,1095
