Event,Time
LittleStateStart,0
StartLevel,0
StompKillGoomba,70
BlockCoinDestroy,85
BlockCoinDestroy,102
BlockPowerDestroy,111
RightMoveEnd,130
RightMoveStart,130
BlockPowerDestroy,140
RightMoveStart,148
StompKillGoomba,148
JumpStart,154
RightMoveStart,158
LeftMoveStart,165
RightMoveEnd,169
RightMoveEnd,174
RightMoveEnd,175
JumpEnd,176
RightMoveStart,176
RightMoveEnd,190
LeftMoveEnd,211
RightMoveEnd,229
RightMoveEnd,286
StompKillGoomba,293
RightMoveStart,294
LeftMoveStart,312
RightMoveStart,329
LeftMoveEnd,356
JumpStart,378
JumpEnd,394
BlockCoinDestroy,398
LeftMoveStart,399
JumpStart,413
JumpEnd,421
RightMoveEnd,425
RightMoveStart,427
RightMoveEnd,429
BlockPowerDestroy,440
LeftMoveEnd,442
JumpStart,455
JumpEnd,463
RightMoveStart,474
LeftMoveEnd,475
StartLevel,476
LittleStateStart,481
BlockPowerDestroy,490
JumpStart,502
LargeStateStart,504
LittleStateEnd,504
RightMoveStart,505
LeftMoveEnd,507
JumpEnd,532
LeftMoveStart,533
RunStateStart,539
BlockCoinDestroy,540
RunStateEnd,542
LeftMoveStart,550
RightMoveStart,555
JumpStart,556
LeftMoveStart,560
JumpEnd,562
RightMoveStart,564
RightMoveEnd,566
RightMoveStart,569
RightMoveEnd,570
RightMoveStart,572
LeftMoveEnd,573
LeftMoveStart,576
RightMoveEnd,578
RightMoveEnd,583
RightMoveStart,585
LeftMoveEnd,595
JumpStart,602
RightMoveStart,605
RightMoveEnd,609
JumpEnd,616
LeftMoveStart,625
JumpStart,626
JumpEnd,644
RightMoveStart,652
JumpStart,659
RightMoveEnd,660
JumpEnd,671
LeftMoveStart,673
JumpStart,677
JumpEnd,691
RightMoveEnd,691
LeftMoveEnd,699
RunStateStart,705
RunStateEnd,707
RunStateStart,716
RightMoveEnd,719
RunStateEnd,719
RunStateStart,722
BlockCoinDestroy,723
RunStateEnd,724
RightMoveStart,726
RunStateStart,728
RunStateEnd,734
LeftMoveEnd,735
RunStateStart,736
JumpStart,739
JumpEnd,745
FireKillGreenKoopa,753
RightMoveStart,757
RunStateEnd,770
LeftMoveEnd,772
RunStateStart,786
RightMoveStart,787
RightMoveStart,789
RightMoveStart,791
RightMoveEnd,792
RightMoveEnd,794
JumpStart,795
RightMoveStart,796
BlockCoinDestroy,797
RightMoveStart,798
RightMoveEnd,802
JumpEnd,807
RightMoveEnd,811
RightMoveEnd,813
DuckStart,816
RightMoveEnd,818
DuckEnd,820
RightMoveEnd,826
BlockCoinDestroy,828
DuckStart,828
DuckEnd,832
RightMoveStart,837
BlockCoinDestroy,844
JumpStart,870
RightMoveStart,877
JumpEnd,882
BlockCoinDestroy,884
JumpStart,895
RightMoveEnd,905
JumpEnd,911
FireKillGoomba,912
LeftMoveStart,916
DuckStart,922
FireKillGoomba,922
DuckEnd,925
DuckStart,932
DuckEnd,936
RightMoveStart,941
RightMoveEnd,942
LittleStateEnd,944
RunStateEnd,944
JumpStart,949
RightMoveEnd,952
JumpEnd,968
FireKillGoomba,979
FireKillGoomba,985
RightMoveStart,987
LargeStateEnd,994
LittleStateStart,994
JumpStart,1023
LeftMoveStart,1029
JumpEnd,1039
RightMoveEnd,1042
RightMoveStart,1042
LeftMoveEnd,1045
JumpStart,1055
RightMoveStart,1059
RightMoveStart,1061
RightMoveStart,1063
RightMoveEnd,1064
JumpEnd,1065
