Event,Time
LittleStateStart,0
StartLevel,0
BlockCoinDestroy,171
LittleStateEnd,171
DieByGoomba,188
LittleStateStart,189
StartLevel,189
RunStateStart,231
RunStateEnd,236
JumpStart,259
JumpEnd,273
JumpStart,275
JumpEnd,289
RightMoveStart,297
RightMoveStart,322
JumpStart,323
JumpEnd,339
JumpStart,351
JumpEnd,367
JumpStart,375
JumpEnd,383
LeftMoveStart,390
JumpStart,399
JumpEnd,413
RightMoveEnd,414
RightMoveStart,436
RightMoveEnd,440
LeftMoveStart,469
RightMoveStart,511
LeftMoveStart,568
RightMoveEnd,582
LeftMoveEnd,589
RightMoveStart,631
RightMoveEnd,642
LeftMoveEnd,653
LeftMoveStart,713
LeftMoveEnd,729
RightMoveEnd,822
LeftMoveEnd,898
BlockPowerDestroy,1002
LeftMoveStart,1067
BlockCoinDestroy,1095
RightMoveStart,1110
LeftMoveStart,1204
JumpStart,1206
JumpEnd,1214
JumpStart,1219
RightMoveStart,1221
JumpEnd,1227
JumpStart,1250
LargeStateStart,1253
LittleStateEnd,1253
JumpEnd,1281
JumpStart,1284
LeftMoveStart,1284
JumpEnd,1294
JumpStart,1300
JumpEnd,1306
RightMoveStart,1307
JumpStart,1316
JumpEnd,1334
JumpStart,1357
LeftMoveEnd,1357
RightMoveStart,1358
RightMoveStart,1360
BlockPowerDestroy,1361
RightMoveStart,1362
RightMoveEnd,1363
JumpEnd,1369
LeftMoveEnd,1386
LeftMoveStart,1391
RightMoveEnd,1392
RightMoveEnd,1394
RightMoveStart,1401
JumpStart,1404
RightMoveEnd,1410
JumpEnd,1418
RightMoveStart,1422
JumpStart,1424
RightMoveStart,1424
RightMoveStart,1426
RightMoveEnd,1427
RightMoveStart,1428
RightMoveEnd,1429
RightMoveStart,1430
RightMoveEnd,1431
RightMoveStart,1432
RightMoveEnd,1433
JumpEnd,1434
JumpStart,1440
RightMoveEnd,1443
RightMoveEnd,1444
JumpEnd,1460
RightMoveEnd,1460
LeftMoveEnd,1463
JumpStart,1472
RightMoveStart,1473
RightMoveEnd,1474
RightMoveStart,1475
RightMoveStart,1477
RightMoveEnd,1478
RightMoveStart,1479
RightMoveEnd,1480
JumpEnd,1482
LeftMoveEnd,1507
JumpStart,1508
RightMoveEnd,1515
LeftMoveStart,1522
JumpEnd,1523
RightMoveEnd,1523
RightMoveStart,1526
JumpStart,1537
StompKillGreenKoopa,1548
JumpEnd,1553
UnleashShell,1558
JumpStart,1566
JumpEnd,1572
BlockCoinDestroy,1574
JumpStart,1593
LeftMoveStart,1594
BlockCoinDestroy,1601
JumpEnd,1603
LargeStateEnd,1604
BlockCoinDestroy,1615
BlockCoinDestroy,1626
JumpStart,1635
RightMoveStart,1635
RightMoveEnd,1640
RightMoveStart,1643
JumpEnd,1645
LeftMoveEnd,1655
JumpStart,1672
RightMoveEnd,1675
JumpEnd,1688
LeftMoveEnd,1700
JumpStart,1710
JumpEnd,1716
LeftMoveStart,1718
JumpStart,1720
RightMoveEnd,1725
JumpEnd,1733
RightMoveStart,1740
BlockPowerDestroy,1742
JumpStart,1744
RightMoveEnd,1751
RightMoveStart,1758
RightMoveStart,1760
RightMoveEnd,1763
RightMoveStart,1771
RightMoveStart,1773
JumpEnd,1775
RightMoveEnd,1777
JumpStart,1779
RightMoveEnd,1783
JumpEnd,1785
StompKillGoomba,1794
StompKillGoomba,1803
JumpStart,1806
JumpEnd,1812
JumpStart,1820
JumpEnd,1826
JumpStart,1831
