Event,Time
LittleStateStart,0
StartLevel,0
JumpStart,59
JumpEnd,71
JumpStart,74
BlockCoinDestroy,83
JumpEnd,83
RunStateStart,84
RunStateEnd,88
JumpStart,106
JumpEnd,118
LittleStateEnd,119
BlockCoinDestroy,120
DieByGoomba,136
LittleStateStart,137
StartLevel,137
RightMoveStart,160
BlockCoinDestroy,175
JumpStart,197
BlockPowerDestroy,204
JumpEnd,213
LeftMoveStart,223
JumpStart,235
JumpEnd,243
RightMoveStart,244
JumpStart,252
JumpEnd,262
RightMoveEnd,262
JumpStart,272
JumpEnd,280
JumpStart,284
JumpEnd,298
LeftMoveStart,306
JumpStart,313
JumpEnd,321
RightMoveStart,325
JumpStart,327
JumpEnd,335
LeftMoveStart,338
JumpStart,343
LeftMoveEnd,346
JumpEnd,351
JumpStart,356
JumpEnd,364
RightMoveStart,366
RightMoveEnd,389
LeftMoveEnd,390
LeftMoveEnd,407
RightMoveEnd,408
LargeStateStart,410
LittleStateEnd,410
RightMoveStart,430
RightMoveStart,437
JumpStart,438
RightMoveStart,439
RightMoveStart,441
RightMoveEnd,442
RightMoveEnd,443
RightMoveEnd,445
DuckStart,452
JumpEnd,452
DuckEnd,458
RightMoveEnd,465
RightMoveStart,498
RightMoveEnd,500
JumpStart,528
RightMoveStart,535
JumpEnd,540
DuckStart,544
DuckEnd,547
JumpStart,554
JumpEnd,570
RightMoveEnd,583
JumpStart,586
RightMoveStart,588
RightMoveStart,590
RightMoveStart,592
RightMoveEnd,593
RightMoveStart,594
RightMoveEnd,595
JumpEnd,596
JumpStart,601
JumpEnd,619
RightMoveEnd,624
JumpStart,639
RightMoveEnd,642
RightMoveStart,643
RightMoveEnd,644
RightMoveStart,645
RightMoveStart,647
RightMoveEnd,648
JumpEnd,649
JumpStart,680
RightMoveEnd,693
RightMoveEnd,694
JumpEnd,696
JumpStart,700
BlockPowerDestroy,712
RightMoveStart,712
JumpEnd,716
JumpStart,719
LeftMoveStart,728
JumpEnd,735
JumpStart,737
RightMoveStart,750
JumpEnd,753
JumpStart,754
JumpEnd,770
JumpStart,778
RightMoveEnd,792
JumpEnd,794
JumpStart,807
JumpEnd,813
LeftMoveStart,822
JumpStart,823
JumpEnd,837
LeftMoveStart,839
RunStateStart,844
RunStateEnd,849
JumpStart,852
RightMoveEnd,859
RightMoveStart,859
JumpEnd,864
JumpStart,865
JumpEnd,871
LeftMoveEnd,875
JumpStart,884
LeftMoveStart,891
JumpEnd,896
JumpStart,899
JumpEnd,905
RightMoveStart,907
JumpStart,912
LargeStateEnd,915
FireKillGoomba,918
LeftMoveEnd,920
FireKillGoomba,939
LeftMoveStart,942
JumpEnd,943
JumpStart,947
JumpEnd,953
RightMoveEnd,957
LeftMoveEnd,958
RightMoveStart,960
JumpStart,962
LeftMoveStart,968
JumpEnd,972
RightMoveStart,990
RightMoveStart,993
LeftMoveEnd,995
RightMoveEnd,999
LeftMoveStart,1002
RightMoveEnd,1004
RunStateStart,1012
LeftMoveEnd,1015
RightMoveEnd,1020
RightMoveEnd,1022
RunStateEnd,1024
RunStateStart,1032
RightMoveStart,1034
JumpStart,1058
RunStateEnd,1064
LeftMoveEnd,1067
JumpEnd,1072
JumpStart,1075
LeftMoveStart,1075
BlockCoinDestroy,1088
JumpEnd,1091
RightMoveStart,1092
RunStateStart,1092
RunStateEnd,1094
RunStateStart,1095
RunStateEnd,1102
RightMoveStart,1107
RightMoveEnd,1115
BlockCoinDestroy,1119
