Event,Time
StompKillGreenKoopa,-2
StompKillGreenKoopa,-2
StompKillGreenKoopa,-2
LittleStateStart,0
StartLevel,0
UnleashShell,8
UnleashShell,8
ShellKillGoomba,9
ShellKillGoomba,9
ShellKillGoomba,17
ShellKillGoomba,17
JumpStart,53
RightMoveStart,68
JumpEnd,69
RunStateStart,81
JumpStart,93
StompKillGoomba,99
JumpEnd,108
JumpStart,114
RightMoveStart,117
StartLevel,120
JumpEnd,126
RightMoveEnd,129
StompKillGoomba,129
JumpStart,135
StompKillGreenKoopa,139
RightMoveStart,140
RunStateEnd,141
RunStateStart,142
JumpEnd,146
StompKillGreenKoopa,155
LeftMoveStart,174
RightMoveEnd,176
RightMoveStart,189
RightMoveEnd,193
LeftMoveStart,195
RightMoveEnd,196
JumpStart,205
LeftMoveStart,208
UnleashShell,214
JumpEnd,219
RightMoveStart,219
LeftMoveEnd,226
RightMoveEnd,229
LeftMoveEnd,231
RunStateEnd,231
LeftMoveStart,241
RightMoveEnd,243
RunStateStart,255
JumpStart,260
UnleashShell,268
RightMoveEnd,270
StompKillGreenKoopa,273
BlockCoinDestroy,274
JumpEnd,274
LeftMoveEnd,286
LittleStateEnd,305
RunStateEnd,305
LittleStateStart,323
StartLevel,323
LeftMoveEnd,333
StompKillGoomba,341
LittleStateStart,357
RightMoveStart,369
RunStateStart,370
JumpStart,372
LeftMoveEnd,379
RightMoveStart,384
JumpEnd,386
JumpStart,387
JumpEnd,397
JumpStart,408
RightMoveStart,411
JumpEnd,420
JumpStart,427
RightMoveStart,430
LeftMoveStart,443
RunStateStart,445
JumpEnd,449
RightMoveStart,455
JumpStart,456
RightMoveEnd,461
RightMoveEnd,465
LeftMoveStart,471
JumpEnd,473
RightMoveStart,475
JumpStart,483
RightMoveEnd,495
LeftMoveStart,497
LeftMoveEnd,502
JumpEnd,507
RightMoveStart,509
RightMoveEnd,516
LeftMoveStart,529
LeftMoveEnd,534
LittleStateStart,546
StartLevel,546
JumpStart,548
JumpEnd,562
RightMoveEnd,562
RunStateStart,567
RightMoveStart,568
JumpStart,576
LeftMoveEnd,577
RightMoveStart,586
JumpEnd,591
JumpStart,594
RightMoveStart,598
JumpStart,604
RunStateEnd,608
JumpEnd,610
JumpStart,617
RightMoveStart,620
DeathByGap,628
JumpEnd,628
JumpEnd,630
JumpStart,631
LeftMoveStart,631
RunStateStart,637
RightMoveStart,639
RightMoveEnd,641
JumpEnd,646
LittleStateEnd,648
RunStateEnd,648
RightMoveEnd,649
RightMoveEnd,654
JumpStart,663
RightMoveStart,666
JumpEnd,674
RightMoveEnd,674
LeftMoveStart,694
LittleStateEnd,696
RunStateEnd,696
RightMoveStart,701
RightMoveEnd,707
RightMoveEnd,720
JumpStart,727
LeftMoveEnd,740
JumpEnd,741
JumpStart,750
RightMoveStart,754
JumpEnd,762
LeftMoveEnd,763
RightMoveEnd,775
JumpStart,785
JumpEnd,795
RightMoveStart,808
JumpStart,818
RightMoveEnd,819
JumpEnd,830
JumpStart,835
LeftMoveStart,847
JumpEnd,851
LittleStateEnd,851
RunStateEnd,851
RightMoveEnd,871
LeftMoveEnd,1004
DieByGoomba,1159
DieByGreenKoopa,1159
LostLevel,1160
