Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,56
StompKillGreenKoopa,79
RightMoveStart,87
JumpStart,96
JumpEnd,108
RightMoveStart,111
JumpStart,121
RightMoveStart,125
RightMoveEnd,129
RightMoveEnd,129
RightMoveEnd,134
JumpEnd,135
JumpStart,143
RightMoveEnd,143
StartLevel,143
JumpEnd,157
RightMoveEnd,157
JumpStart,160
StompKillGreenKoopa,162
StompKillGreenKoopa,170
UnleashShell,180
LittleStateStart,185
StartLevel,185
JumpEnd,208
JumpStart,209
RightMoveStart,211
RightMoveStart,212
RightMoveEnd,213
RightMoveStart,213
JumpEnd,216
JumpStart,219
JumpEnd,228
JumpStart,239
JumpStart,242
RightMoveStart,245
RightMoveEnd,249
JumpEnd,253
JumpEnd,255
LittleStateEnd,255
JumpStart,264
LittleStateStart,273
StartLevel,273
JumpEnd,278
JumpStart,287
RightMoveEnd,291
RightMoveStart,297
RightMoveEnd,298
JumpEnd,307
LittleStateEnd,310
JumpStart,323
RightMoveStart,326
JumpEnd,336
RightMoveStart,341
JumpStart,343
JumpEnd,357
RightMoveEnd,368
JumpStart,387
DieByGreenKoopa,391
JumpEnd,403
RightMoveStart,404
JumpStart,408
RightMoveEnd,418
JumpEnd,420
LittleStateEnd,440
RightMoveEnd,468
LittleStateStart,627
RightMoveStart,660
DieByGreenKoopa,679
DieByGreenKoopa,679
RightMoveEnd,1209
LittleStateEnd,1236
LostLevel,1546
