Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,31
RunStateStart,53
RunStateEnd,56
RunStateStart,63
RunStateEnd,66
RunStateStart,77
RunStateEnd,81
StompKillGoomba,82
JumpStart,98
RightMoveEnd,110
JumpEnd,114
JumpStart,120
BlockCoinDestroy,121
StompKillGoomba,128
JumpEnd,132
JumpStart,134
BlockPowerDestroy,156
JumpEnd,156
RightMoveStart,162
BlockCoinDestroy,201
JumpStart,216
JumpEnd,224
RightMoveEnd,233
RightMoveStart,242
BlockCoinDestroy,253
BlockPowerDestroy,272
JumpStart,287
JumpEnd,295
RightMoveStart,302
RightMoveStart,345
RightMoveEnd,346
BlockCoinDestroy,352
LargeStateStart,353
LittleStateEnd,353
RightMoveEnd,369
LeftMoveStart,379
BlockCoinDestroy,393
RightMoveEnd,398
JumpStart,409
JumpEnd,415
RightMoveStart,420
RightMoveEnd,421
JumpStart,452
RightMoveStart,461
JumpEnd,464
JumpStart,473
LeftMoveStart,474
StompKillGoomba,474
JumpEnd,491
LeftMoveStart,491
RightMoveStart,503
LeftMoveEnd,510
JumpStart,512
RightMoveEnd,514
StompKillGoomba,516
LeftMoveStart,520
JumpEnd,528
LeftMoveStart,528
RightMoveEnd,528
RightMoveStart,542
StompKillGoomba,543
LeftMoveEnd,545
LeftMoveEnd,556
LeftMoveStart,556
RightMoveEnd,561
LeftMoveEnd,567
RightMoveStart,570
LeftMoveEnd,585
LeftMoveStart,586
RightMoveEnd,594
LeftMoveEnd,597
JumpStart,598
LeftMoveStart,603
RightMoveEnd,613
JumpEnd,614
LeftMoveStart,614
LeftMoveEnd,625
LeftMoveEnd,627
RightMoveStart,627
LeftMoveEnd,628
LeftMoveStart,636
JumpStart,639
JumpEnd,645
StompKillGoomba,659
RightMoveStart,660
JumpStart,675
LeftMoveEnd,678
LeftMoveStart,678
LeftMoveStart,683
JumpEnd,685
BlockCoinDestroy,687
RightMoveEnd,692
JumpStart,703
RightMoveEnd,706
JumpEnd,709
RightMoveStart,710
LeftMoveEnd,714
LeftMoveEnd,723
RightMoveStart,724
JumpStart,728
JumpEnd,748
JumpStart,755
RightMoveStart,759
RightMoveEnd,762
JumpEnd,768
DuckStart,769
DuckEnd,772
RightMoveEnd,773
BlockCoinDestroy,774
RightMoveStart,782
DuckStart,787
DuckEnd,791
RightMoveStart,796
RightMoveEnd,810
JumpStart,814
LeftMoveEnd,815
RightMoveEnd,818
JumpEnd,830
JumpStart,835
JumpEnd,847
JumpStart,861
StompKillGoomba,861
JumpEnd,889
StompKillGoomba,889
RightMoveStart,894
StompKillGoomba,896
RightMoveEnd,899
JumpStart,913
RightMoveStart,925
StompKillGoomba,926
RightMoveStart,927
JumpEnd,929
RightMoveEnd,930
StompKillGoomba,933
JumpStart,935
RightMoveStart,938
RightMoveStart,940
RightMoveStart,942
RightMoveEnd,943
JumpEnd,945
RightMoveEnd,950
RightMoveEnd,957
RightMoveEnd,957
RightMoveStart,958
StompKillGoomba,958
JumpStart,993
JumpEnd,1009
JumpStart,1013
RightMoveEnd,1016
StompKillGoomba,1024
JumpEnd,1027
JumpStart,1030
RightMoveEnd,1041
JumpEnd,1052
RightMoveStart,1065
JumpStart,1075
RightMoveStart,1088
RightMoveStart,1090
RightMoveStart,1092
JumpEnd,1093
RightMoveEnd,1093
JumpStart,1095
RightMoveEnd,1095
RightMoveStart,1100
RightMoveStart,1102
JumpEnd,1105
RightMoveEnd,1109
RightMoveEnd,1112
