Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,61
BlockCoinDestroy,106
JumpStart,121
JumpEnd,129
RightMoveStart,131
LeftMoveStart,154
JumpStart,155
JumpEnd,165
BlockPowerDestroy,171
RightMoveStart,177
JumpStart,186
JumpEnd,194
RightMoveStart,203
RightMoveEnd,206
LargeStateStart,211
LittleStateEnd,211
RightMoveEnd,223
JumpStart,231
RightMoveEnd,236
JumpEnd,249
StompKillGreenKoopa,259
JumpStart,263
UnleashShell,285
JumpEnd,288
LeftMoveStart,289
JumpStart,292
JumpEnd,313
RightMoveEnd,314
LargeStateEnd,316
LittleStateStart,316
ShellKillGoomba,321
RightMoveStart,335
RightMoveStart,339
JumpStart,342
LeftMoveEnd,347
JumpEnd,351
BlockCoinDestroy,371
JumpStart,386
JumpEnd,394
LeftMoveStart,422
RightMoveEnd,425
RightMoveStart,429
LeftMoveEnd,451
LeftMoveStart,451
JumpStart,452
LeftMoveStart,460
JumpEnd,462
BlockPowerDestroy,463
RightMoveEnd,469
JumpStart,478
JumpEnd,486
LeftMoveEnd,488
RightMoveStart,491
LeftMoveEnd,496
LittleStateEnd,503
JumpStart,538
RightMoveEnd,540
RightMoveStart,541
JumpEnd,548
LeftMoveEnd,561
RightMoveEnd,602
JumpStart,604
JumpEnd,616
JumpStart,650
LeftMoveStart,658
JumpEnd,662
RightMoveStart,669
JumpStart,676
LeftMoveStart,680
JumpEnd,690
RightMoveStart,694
JumpStart,701
RightMoveEnd,702
JumpEnd,710
LeftMoveEnd,715
LeftMoveStart,715
RightMoveStart,729
JumpStart,739
RightMoveEnd,739
LeftMoveStart,743
BlockCoinDestroy,751
JumpEnd,751
RightMoveStart,757
LeftMoveEnd,763
JumpStart,767
LeftMoveStart,771
JumpEnd,773
RightMoveEnd,777
LeftMoveEnd,784
RightMoveStart,790
JumpStart,796
RightMoveEnd,798
RightMoveStart,804
JumpEnd,805
JumpStart,806
RightMoveEnd,807
LeftMoveEnd,817
JumpEnd,826
JumpStart,827
RightMoveEnd,836
JumpEnd,840
JumpStart,852
RightMoveStart,855
RightMoveStart,857
JumpEnd,862
JumpStart,864
LeftMoveEnd,866
RightMoveEnd,868
JumpEnd,877
RightMoveStart,877
JumpStart,878
RightMoveEnd,878
RightMoveStart,879
RightMoveStart,881
RightMoveEnd,882
RightMoveEnd,884
JumpEnd,891
RightMoveStart,891
RightMoveStart,893
RightMoveStart,895
JumpStart,896
RightMoveEnd,896
RightMoveStart,897
RightMoveEnd,898
RightMoveEnd,898
RightMoveStart,899
RightMoveEnd,900
RightMoveStart,901
RightMoveEnd,902
RightMoveEnd,902
JumpEnd,907
RightMoveEnd,907
RightMoveStart,911
JumpStart,912
RightMoveEnd,912
JumpEnd,921
RightMoveStart,936
RightMoveEnd,937
JumpStart,941
JumpEnd,963
JumpStart,972
JumpEnd,984
JumpStart,986
JumpEnd,998
JumpStart,1000
RightMoveStart,1000
RightMoveStart,1002
RightMoveStart,1004
RightMoveEnd,1005
JumpEnd,1011
JumpStart,1016
RightMoveStart,1017
RightMoveEnd,1018
RightMoveEnd,1020
JumpEnd,1025
RightMoveStart,1029
JumpStart,1031
RightMoveEnd,1031
RightMoveStart,1031
RightMoveStart,1033
RightMoveEnd,1034
JumpEnd,1040
RightMoveEnd,1042
RightMoveEnd,1044
RightMoveStart,1045
JumpStart,1050
JumpEnd,1064
RightMoveEnd,1065
RightMoveStart,1097
JumpStart,1098
RightMoveStart,1099
RightMoveStart,1101
RightMoveEnd,1102
RightMoveEnd,1108
JumpEnd,1109
JumpStart,1114
RightMoveStart,1115
RightMoveEnd,1116
RightMoveStart,1117
JumpEnd,1128
RightMoveEnd,1130
RightMoveStart,1130
RightMoveEnd,1131
RightMoveStart,1132
RightMoveStart,1134
RightMoveEnd,1135
RightMoveStart,1136
RightMoveEnd,1137
RightMoveEnd,1139
JumpStart,1144
RightMoveEnd,1144
RightMoveStart,1144
JumpEnd,1148
RightMoveEnd,1150
RightMoveEnd,1153
LargeStateStart,1669
RightMoveStart,2312
LargeStateEnd,2314
RightMoveEnd,2316
WonLevel,3125
