Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,46
JumpStart,70
JumpEnd,83
JumpStart,86
JumpEnd,98
JumpStart,108
BlockCoinDestroy,110
RightMoveStart,114
JumpEnd,120
RightMoveStart,120
JumpStart,124
BlockPowerDestroy,127
JumpEnd,133
JumpStart,142
JumpEnd,150
JumpStart,158
RightMoveStart,162
RightMoveEnd,163
JumpEnd,166
RightMoveEnd,176
JumpStart,182
RightMoveEnd,183
LargeStateStart,186
LittleStateEnd,186
LeftMoveStart,207
BlockCoinDestroy,210
LeftMoveStart,213
JumpEnd,214
RightMoveEnd,216
JumpStart,226
JumpEnd,232
JumpStart,237
JumpEnd,243
LeftMoveEnd,245
JumpStart,249
JumpEnd,256
JumpStart,263
JumpEnd,269
LeftMoveStart,275
JumpStart,277
RightMoveStart,285
RightMoveStart,290
JumpEnd,293
RightMoveEnd,296
LeftMoveStart,299
JumpStart,301
BlockCoinDestroy,307
LeftMoveStart,309
JumpEnd,311
RightMoveStart,320
JumpStart,323
LeftMoveEnd,328
JumpEnd,329
LeftMoveEnd,329
LeftMoveEnd,346
RightMoveStart,352
JumpStart,354
RightMoveStart,354
RightMoveStart,356
RightMoveEnd,357
RightMoveStart,358
RightMoveEnd,359
JumpEnd,368
RightMoveEnd,381
RightMoveEnd,385
RunStateStart,387
RunStateEnd,392
RightMoveEnd,393
RightMoveStart,393
RightMoveStart,395
JumpStart,397
RightMoveStart,397
RightMoveEnd,398
RightMoveStart,399
RightMoveEnd,400
RightMoveEnd,402
RightMoveStart,406
JumpEnd,409
RunStateStart,410
RightMoveEnd,412
JumpStart,414
JumpEnd,429
RightMoveEnd,429
LeftMoveEnd,435
LargeStateEnd,436
LittleStateStart,436
RunStateEnd,444
RunStateStart,450
RunStateEnd,459
RunStateStart,462
RunStateEnd,467
RightMoveStart,469
JumpStart,471
RightMoveStart,471
RightMoveEnd,474
RightMoveStart,474
RightMoveEnd,475
RightMoveStart,476
RightMoveEnd,478
RightMoveStart,478
RightMoveEnd,479
RunStateStart,480
JumpEnd,481
RunStateEnd,488
RunStateStart,502
JumpStart,506
RunStateEnd,516
JumpEnd,522
BlockPowerDestroy,523
RunStateStart,529
RightMoveEnd,533
JumpStart,538
RunStateEnd,538
JumpEnd,546
RightMoveEnd,548
RightMoveStart,552
JumpStart,561
LargeStateStart,566
LittleStateEnd,566
LeftMoveStart,585
JumpEnd,591
JumpStart,594
LeftMoveStart,597
JumpEnd,604
JumpStart,611
RightMoveStart,613
JumpEnd,621
RunStateStart,622
LeftMoveEnd,624
RightMoveEnd,640
RightMoveStart,645
RunStateEnd,649
LeftMoveStart,654
RightMoveStart,660
LargeStateEnd,664
LittleStateStart,664
RightMoveEnd,685
RightMoveStart,699
RightMoveEnd,702
RightMoveEnd,703
LeftMoveEnd,716
JumpStart,743
JumpEnd,755
RightMoveEnd,755
JumpStart,758
BlockPowerDestroy,761
RightMoveStart,762
JumpEnd,768
JumpStart,776
JumpEnd,784
RightMoveStart,788
JumpStart,807
LargeStateStart,807
LittleStateEnd,807
RightMoveStart,830
JumpEnd,834
JumpStart,838
RightMoveEnd,838
JumpEnd,848
RightMoveEnd,854
LeftMoveEnd,863
LeftMoveStart,864
JumpStart,869
BlockCoinDestroy,871
JumpEnd,883
LeftMoveStart,883
JumpStart,887
JumpEnd,893
RightMoveStart,893
JumpStart,896
BlockCoinDestroy,897
JumpEnd,902
RightMoveEnd,905
BlockCoinDestroy,907
