Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,46
BlockCoinDestroy,80
JumpStart,95
JumpEnd,103
RightMoveStart,128
LeftMoveStart,134
JumpStart,145
RightMoveEnd,146
BlockPowerDestroy,153
LeftMoveStart,153
JumpEnd,155
JumpStart,168
RightMoveStart,170
JumpEnd,176
JumpStart,186
LeftMoveEnd,188
LargeStateStart,189
LittleStateEnd,189
RightMoveEnd,190
RightMoveEnd,211
JumpEnd,221
JumpStart,223
RightMoveStart,224
RightMoveStart,226
JumpEnd,235
JumpStart,252
JumpEnd,264
RightMoveEnd,265
LeftMoveStart,267
RightMoveEnd,268
RightMoveStart,274
JumpStart,276
RightMoveEnd,279
JumpEnd,289
LeftMoveEnd,302
JumpStart,304
JumpEnd,314
BlockPowerDestroy,322
RightMoveStart,340
JumpStart,341
BlockPowerDestroy,345
RightMoveStart,349
JumpEnd,351
JumpStart,361
JumpEnd,367
RightMoveEnd,376
RightMoveStart,376
RightMoveEnd,381
LeftMoveEnd,383
JumpStart,387
LeftMoveStart,387
FireStateStart,390
LargeStateEnd,390
RightMoveEnd,412
RightMoveEnd,414
LeftMoveEnd,415
JumpEnd,418
RightMoveStart,419
JumpStart,435
JumpEnd,445
JumpStart,508
LeftMoveEnd,510
RightMoveStart,512
JumpEnd,518
BlockPowerDestroy,537
RightMoveStart,542
JumpStart,549
RightMoveEnd,554
JumpEnd,558
FireStateEnd,571
LittleStateStart,589
StartLevel,589
RightMoveEnd,596
RightMoveStart,613
RightMoveEnd,624
JumpStart,652
RightMoveStart,665
JumpEnd,668
LeftMoveStart,674
RunStateStart,691
RunStateEnd,711
RightMoveEnd,718
RightMoveStart,718
RunStateStart,722
JumpStart,746
RightMoveStart,754
JumpEnd,756
RunStateEnd,757
LeftMoveStart,760
RightMoveStart,769
RightMoveStart,772
LeftMoveStart,779
RightMoveEnd,781
RightMoveEnd,786
RightMoveEnd,795
RightMoveEnd,805
RightMoveStart,827
RunStateStart,832
LeftMoveEnd,845
JumpStart,847
LeftMoveEnd,854
JumpEnd,857
RunStateEnd,858
LeftMoveStart,868
RightMoveStart,876
LeftMoveStart,892
JumpStart,902
LeftMoveStart,910
JumpEnd,912
RightMoveEnd,922
JumpStart,926
LeftMoveEnd,933
JumpEnd,934
RightMoveStart,939
RightMoveEnd,940
LargeStateStart,951
LittleStateEnd,951
LeftMoveEnd,956
DeathByGap,964
LeftMoveEnd,964
JumpStart,979
JumpEnd,988
RunStateStart,999
RunStateEnd,1002
JumpStart,1007
JumpEnd,1021
LargeStateEnd,1025
LittleStateStart,1025
JumpStart,1061
RightMoveStart,1068
JumpEnd,1071
LeftMoveStart,1091
RightMoveStart,1105
JumpStart,1113
JumpEnd,1123
RightMoveEnd,1130
LeftMoveStart,1131
JumpStart,1141
JumpEnd,1149
RightMoveStart,1153
JumpStart,1160
LittleStateEnd,1162
RightMoveEnd,1167
LeftMoveEnd,1187
JumpEnd,1194
JumpStart,1195
JumpEnd,1209
RightMoveEnd,1219
RunStateStart,1223
JumpStart,1248
RightMoveStart,1252
JumpEnd,1258
RunStateEnd,1261
LeftMoveStart,1269
JumpStart,1278
LeftMoveStart,1282
LeftMoveEnd,1285
JumpEnd,1288
DuckStart,1296
RightMoveEnd,1298
DuckEnd,1302
RightMoveStart,1307
LeftMoveEnd,1317
LeftMoveStart,1332
RightMoveStart,1350
JumpStart,1359
RightMoveEnd,1367
JumpEnd,1369
RightMoveEnd,1386
JumpStart,1387
JumpEnd,1397
LeftMoveEnd,1397
LeftMoveStart,1408
LeftMoveEnd,1417
RightMoveStart,1418
JumpStart,1420
JumpEnd,1432
JumpStart,1436
RightMoveStart,1436
RightMoveStart,1438
JumpEnd,1450
RightMoveEnd,1450
RightMoveStart,1451
RightMoveEnd,1452
RightMoveStart,1453
JumpStart,1454
RightMoveEnd,1455
RightMoveStart,1455
RightMoveEnd,1456
RightMoveStart,1457
RightMoveEnd,1458
RightMoveStart,1459
RightMoveEnd,1460
JumpEnd,1464
RightMoveEnd,1465
RightMoveStart,1468
JumpStart,1469
RightMoveEnd,1469
RightMoveStart,1470
RightMoveStart,1472
RightMoveEnd,1473
RightMoveEnd,1478
JumpEnd,1480
JumpStart,1484
LeftMoveEnd,1493
JumpEnd,1503
RightMoveEnd,1503
LeftMoveStart,1517
JumpStart,1518
RightMoveEnd,1518
JumpEnd,1532
RightMoveStart,1540
JumpStart,1543
JumpEnd,1555
JumpStart,1559
RightMoveStart,1560
RightMoveStart,1562
JumpEnd,1570
JumpStart,1575
RightMoveStart,1575
RightMoveEnd,1576
RightMoveStart,1577
RightMoveStart,1579
RightMoveEnd,1580
RightMoveEnd,1581
JumpEnd,1583
RightMoveStart,1588
RightMoveEnd,1589
RightMoveEnd,1589
JumpStart,1593
RightMoveStart,1595
RightMoveEnd,1598
JumpEnd,1605
JumpStart,1612
JumpEnd,1627
RightMoveEnd,1627
JumpStart,1645
LeftMoveEnd,1648
RightMoveStart,1648
RightMoveEnd,1654
JumpEnd,1655
RightMoveStart,1657
RightMoveStart,1659
JumpStart,1660
RightMoveStart,1661
RightMoveEnd,1662
RightMoveStart,1663
RightMoveEnd,1664
RightMoveEnd,1667
JumpEnd,1671
JumpStart,1676
RightMoveStart,1676
RightMoveEnd,1677
JumpEnd,1686
LargeStateStart,1688
RightMoveEnd,1690
RightMoveEnd,1709
RightMoveStart,2204
LargeStateEnd,2212
RightMoveEnd,2214
WonLevel,3365
