Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,48
StompKillGoomba,69
JumpStart,76
BlockCoinDestroy,91
JumpEnd,97
JumpStart,106
JumpEnd,114
BlockPowerDestroy,122
JumpStart,137
JumpEnd,145
LeftMoveStart,158
JumpStart,176
LargeStateStart,181
LittleStateEnd,181
LeftMoveStart,201
JumpEnd,207
RightMoveEnd,222
BlockCoinDestroy,224
RightMoveStart,225
LeftMoveStart,235
JumpStart,240
JumpEnd,246
RightMoveStart,250
LeftMoveEnd,267
RightMoveStart,274
JumpStart,275
RightMoveStart,276
LeftMoveEnd,278
RightMoveStart,278
RightMoveEnd,279
JumpEnd,284
RightMoveEnd,297
LeftMoveStart,298
RightMoveEnd,299
RightMoveEnd,299
JumpStart,308
JumpEnd,319
BlockCoinDestroy,324
RightMoveStart,334
LeftMoveEnd,335
JumpStart,340
JumpEnd,346
RightMoveStart,346
JumpStart,356
JumpEnd,372
JumpStart,389
RightMoveEnd,392
LeftMoveEnd,396
RightMoveStart,398
RightMoveStart,400
JumpEnd,401
RightMoveStart,402
RightMoveEnd,403
RightMoveStart,404
RightMoveEnd,405
JumpStart,406
RightMoveStart,406
RightMoveEnd,407
RightMoveStart,408
RightMoveEnd,409
RightMoveEnd,409
RightMoveStart,410
RightMoveEnd,411
RightMoveEnd,411
JumpEnd,414
StompKillGoomba,434
JumpStart,445
RightMoveEnd,451
LeftMoveStart,454
RightMoveEnd,455
JumpEnd,462
RightMoveStart,466
JumpStart,473
RightMoveStart,480
RightMoveStart,482
RightMoveStart,484
RightMoveEnd,485
RightMoveStart,486
RightMoveEnd,487
RightMoveStart,488
JumpEnd,489
RightMoveEnd,489
RightMoveStart,490
RightMoveEnd,491
JumpStart,492
RightMoveStart,492
RightMoveEnd,493
RightMoveStart,494
RightMoveEnd,495
RightMoveEnd,495
RightMoveStart,496
RightMoveEnd,497
RightMoveStart,498
RightMoveEnd,499
RightMoveStart,500
RightMoveEnd,501
RightMoveStart,502
RightMoveEnd,503
RightMoveStart,504
RightMoveEnd,505
RightMoveStart,506
JumpEnd,507
RightMoveEnd,507
RightMoveStart,508
RightMoveEnd,509
RightMoveStart,510
RightMoveEnd,511
JumpStart,512
RightMoveStart,512
RightMoveEnd,513
RightMoveStart,514
RightMoveEnd,515
RightMoveStart,516
RightMoveEnd,517
RightMoveStart,518
RightMoveEnd,519
RightMoveEnd,521
LeftMoveStart,522
JumpEnd,525
RightMoveEnd,535
RightMoveStart,547
JumpStart,561
JumpEnd,571
StompKillGoomba,591
JumpStart,598
LeftMoveEnd,612
LeftMoveEnd,613
JumpEnd,619
LeftMoveStart,621
StompKillGoomba,627
JumpStart,630
RightMoveEnd,649
JumpEnd,656
RightMoveStart,656
JumpStart,676
RightMoveStart,689
RightMoveStart,691
RightMoveStart,693
JumpEnd,694
RightMoveEnd,694
RightMoveEnd,696
LeftMoveStart,697
RightMoveEnd,723
RightMoveStart,731
LeftMoveEnd,747
JumpStart,754
JumpEnd,764
LeftMoveStart,777
JumpStart,785
RightMoveEnd,797
RightMoveStart,799
JumpEnd,801
LeftMoveEnd,805
RightMoveEnd,814
LeftMoveStart,835
JumpStart,858
LeftMoveEnd,862
JumpEnd,868
RightMoveStart,877
RightMoveStart,887
DuckStart,894
RightMoveEnd,902
DuckEnd,904
RightMoveStart,910
RightMoveEnd,913
LeftMoveEnd,934
JumpStart,943
JumpEnd,955
RightMoveEnd,964
BlockPowerDestroy,967
