Event,Time
LittleStateStart,0
StartLevel,0
StompKillGoomba,111
RightMoveEnd,163
BlockCoinDestroy,167
LittleStateEnd,171
DieByGoomba,188
LittleStateStart,189
StartLevel,189
BlockCoinDestroy,208
RightMoveStart,244
JumpStart,252
RightMoveEnd,252
JumpEnd,266
BlockPowerDestroy,267
BlockCoinDestroy,272
RightMoveStart,299
JumpStart,314
RightMoveEnd,329
JumpEnd,330
JumpStart,371
BlockPowerDestroy,372
JumpEnd,379
RightMoveStart,394
JumpStart,423
BlockCoinDestroy,426
RightMoveEnd,430
JumpEnd,431
LeftMoveStart,458
JumpStart,471
JumpEnd,479
LeftMoveEnd,487
RightMoveStart,493
BlockCoinDestroy,513
LargeStateStart,525
LittleStateEnd,525
RightMoveEnd,527
LeftMoveStart,547
JumpStart,569
JumpEnd,575
RightMoveStart,585
LeftMoveStart,613
JumpStart,631
JumpEnd,637
RightMoveEnd,645
LeftMoveStart,655
BlockCoinDestroy,656
LeftMoveEnd,667
RightMoveStart,667
LittleStateStart,670
LeftMoveStart,692
LeftMoveEnd,702
RightMoveEnd,704
LeftMoveEnd,708
RightMoveStart,726
JumpStart,741
JumpEnd,751
RightMoveStart,756
LeftMoveEnd,757
LeftMoveEnd,762
RightMoveStart,768
RightMoveEnd,769
RightMoveStart,770
StompKillGoomba,778
RightMoveEnd,781
StompKillGoomba,787
LeftMoveStart,788
RightMoveEnd,811
RightMoveStart,821
RightMoveEnd,826
JumpStart,836
RightMoveStart,843
JumpEnd,846
JumpStart,861
JumpEnd,867
RightMoveEnd,893
RightMoveStart,898
StompKillGoomba,900
StompKillGoomba,909
RightMoveStart,910
RightMoveEnd,911
RightMoveStart,912
JumpStart,913
RightMoveEnd,915
LeftMoveEnd,916
RightMoveStart,918
RightMoveEnd,923
JumpEnd,927
RightMoveEnd,937
JumpStart,947
StartLevel,954
JumpEnd,961
RightMoveEnd,964
RightMoveStart,964
RightMoveStart,1004
RightMoveStart,1012
JumpStart,1027
JumpEnd,1039
StompKillGoomba,1041
RightMoveEnd,1049
JumpStart,1052
BlockPowerDestroy,1056
RightMoveStart,1067
RightMoveStart,1069
JumpEnd,1070
RightMoveEnd,1072
JumpStart,1080
RightMoveStart,1083
RightMoveStart,1085
RightMoveStart,1087
RightMoveEnd,1088
JumpEnd,1090
RightMoveEnd,1098
RightMoveEnd,1114
RightMoveEnd,1123
JumpStart,1134
JumpEnd,1144
JumpStart,1191
JumpEnd,1207
JumpStart,1215
LargeStateEnd,1221
LittleStateStart,1221
RightMoveEnd,1251
RightMoveStart,1251
JumpEnd,1258
JumpStart,1259
JumpEnd,1268
LeftMoveStart,1294
LargeStateStart,1300
LittleStateEnd,1300
LittleStateEnd,1322
RightMoveStart,1333
LeftMoveStart,1348
RightMoveEnd,1358
RightMoveStart,1385
JumpStart,1389
JumpEnd,1399
LeftMoveStart,1412
StompKillGreenKoopa,1424
RightMoveEnd,1429
UnleashShell,1437
LeftMoveEnd,1438
RightMoveStart,1444
JumpStart,1453
RightMoveEnd,1457
RightMoveStart,1460
RightMoveEnd,1462
JumpEnd,1463
LeftMoveEnd,1499
JumpStart,1503
RightMoveEnd,1518
JumpEnd,1519
BlockPowerDestroy,1527
RightMoveEnd,1567
BlockCoinDestroy,1605
RightMoveStart,1619
LeftMoveStart,1672
BlockCoinDestroy,1678
JumpStart,1710
RightMoveStart,1710
BlockCoinDestroy,1711
RightMoveStart,1716
RightMoveStart,1718
